name,bs_timestamp,rs_timestamp,seq_number,stored,accelx,accely,accelz,breathing_signal,breathing_rate,activity
RESpeckT5,20140625153622.539,780252868,22,0,0.969238,0.094482,0.124023,nan,nan,2.193628
RESpeckT5,20140625153622.615,780252868,23,0,0.971191,0.122070,0.135986,nan,nan,2.193628
RESpeckT5,20140625153622.615,780252868,24,0,0.958740,0.097656,0.119385,nan,nan,2.193628
RESpeckT5,20140625153622.615,780252868,25,0,0.965576,0.098389,0.116455,nan,nan,2.193628
RESpeckT5,20140625153622.652,780252868,26,0,0.970459,0.111816,0.115967,nan,nan,2.193628
RESpeckT5,20140625153622.652,780252868,27,0,0.966309,0.113770,0.121582,nan,nan,2.193628
RESpeckT5,20140625153622.652,780252868,28,0,0.966309,0.108643,0.115723,nan,nan,2.193628
RESpeckT5,20140625153622.679,780252868,29,0,0.966797,0.097900,0.101562,nan,nan,2.193628
RESpeckT5,20140625153622.679,780252868,30,0,0.962402,0.099854,0.108643,nan,nan,2.193628
RESpeckT5,20140625153622.679,780252868,31,0,0.971191,0.118652,0.118408,nan,nan,2.193628
RESpeckT5,20140625153624.598,780253291,0,0,0.968262,0.096680,0.108887,nan,nan,2.193628
RESpeckT5,20140625153624.598,780253291,1,0,0.960938,0.106445,0.103027,0.025245,nan,0.270809
RESpeckT5,20140625153624.843,780253291,2,0,0.964111,0.101562,0.102539,-0.005034,nan,0.270809
RESpeckT5,20140625153624.843,780253291,3,0,0.971436,0.102051,0.107422,-0.026140,nan,0.270809
RESpeckT5,20140625153624.843,780253291,4,0,0.961914,0.103271,0.104492,-0.054931,nan,0.270809
RESpeckT5,20140625153624.880,780253291,5,0,0.966064,0.109863,0.110352,-0.083030,nan,0.270809
RESpeckT5,20140625153624.880,780253291,6,0,0.968750,0.104248,0.117432,-0.095492,nan,0.270809
RESpeckT5,20140625153624.880,780253291,7,0,0.965088,0.113770,0.112061,-0.120883,nan,0.270809
RESpeckT5,20140625153624.907,780253291,8,0,0.961182,0.111328,0.116455,-0.140340,nan,0.270809
RESpeckT5,20140625153624.907,780253291,9,0,0.970215,0.107666,0.120605,-0.159700,nan,0.270809
RESpeckT5,20140625153624.907,780253291,10,0,0.965088,0.119385,0.108643,-0.198339,nan,0.270809
RESpeckT5,20140625153624.933,780253291,11,0,0.961670,0.106934,0.122559,-0.228501,nan,0.270809
RESpeckT5,20140625153624.933,780253291,12,0,0.965088,0.105469,0.127930,-0.193054,nan,0.270809
RESpeckT5,20140625153624.933,780253291,13,0,0.959961,0.112793,0.120605,-0.160745,nan,0.270809
RESpeckT5,20140625153624.959,780253291,14,0,0.961670,0.116455,0.127930,-0.125189,nan,0.270809
RESpeckT5,20140625153624.959,780253291,15,0,0.966064,0.120605,0.131104,-0.100130,nan,0.270809
RESpeckT5,20140625153624.959,780253291,16,0,0.961914,0.117920,0.120117,-0.073316,nan,0.270809
RESpeckT5,20140625153624.984,780253291,17,0,0.968262,0.101807,0.116211,-0.043172,nan,0.270809
RESpeckT5,20140625153624.984,780253291,18,0,0.967529,0.116455,0.117920,-0.038835,nan,0.270809
RESpeckT5,20140625153624.984,780253291,19,0,0.967285,0.111816,0.123047,-0.009441,nan,0.270809
RESpeckT5,20140625153625.090,780253291,20,0,0.969238,0.105225,0.125488,0.015461,nan,0.270809
RESpeckT5,20140625153625.090,780253291,21,0,0.962402,0.118408,0.123291,0.023843,nan,0.270809
RESpeckT5,20140625153625.090,780253291,22,0,0.966553,0.114746,0.116943,0.062059,nan,0.270809
RESpeckT5,20140625153625.118,780253291,23,0,0.966064,0.116699,0.123291,0.071955,nan,0.270809
RESpeckT5,20140625153625.118,780253291,24,0,0.964111,0.112305,0.114990,0.041097,nan,0.270809
RESpeckT5,20140625153625.118,780253291,25,0,0.962646,0.117920,0.118164,0.026332,nan,0.270809
RESpeckT5,20140625153625.153,780253291,26,0,0.961670,0.110596,0.130371,0.020162,nan,0.270809
RESpeckT5,20140625153625.153,780253291,27,0,0.962891,0.121826,0.125488,0.007482,nan,0.270809
RESpeckT5,20140625153625.153,780253291,28,0,0.971191,0.108154,0.123535,0.011341,nan,0.270809
RESpeckT5,20140625153625.182,780253291,29,0,0.960938,0.119141,0.127197,0.001390,nan,0.270809
RESpeckT5,20140625153625.182,780253291,30,0,0.963379,0.115479,0.121094,0.010555,nan,0.270809
RESpeckT5,20140625153625.182,780253291,31,0,0.966553,0.117676,0.130615,0.003756,nan,0.270809
RESpeckT5,20140625153626.826,780253713,0,0,0.963135,0.122559,0.130127,-0.012148,nan,0.270809
RESpeckT5,20140625153626.826,780253713,1,0,0.967285,0.109131,0.120850,nan,nan,0.336808
RESpeckT5,20140625153627.071,780253713,2,0,0.957520,0.113037,0.126709,nan,nan,0.336808
RESpeckT5,20140625153627.071,780253713,3,0,0.964111,0.121826,0.126465,nan,nan,0.336808
RESpeckT5,20140625153627.071,780253713,4,0,0.967529,0.113281,0.126465,nan,nan,0.336808
RESpeckT5,20140625153627.108,780253713,5,0,0.964111,0.116943,0.127686,nan,nan,0.336808
RESpeckT5,20140625153627.108,780253713,6,0,0.969971,0.116455,0.125977,nan,nan,0.336808
RESpeckT5,20140625153627.108,780253713,7,0,0.957764,0.115967,0.124756,nan,nan,0.336808
RESpeckT5,20140625153627.135,780253713,8,0,0.963379,0.106689,0.110107,nan,nan,0.336808
RESpeckT5,20140625153627.135,780253713,9,0,0.967285,0.109375,0.124512,nan,nan,0.336808
RESpeckT5,20140625153627.135,780253713,10,0,0.962402,0.122314,0.125244,nan,nan,0.336808
RESpeckT5,20140625153627.160,780253713,11,0,0.962891,0.112793,0.130859,nan,nan,0.336808
RESpeckT5,20140625153627.160,780253713,12,0,0.963623,0.121582,0.131104,nan,nan,0.336808
RESpeckT5,20140625153627.160,780253713,13,0,0.966553,0.116699,0.127930,nan,nan,0.336808
RESpeckT5,20140625153627.211,780253713,14,0,0.957764,0.112305,0.129150,nan,nan,0.336808
RESpeckT5,20140625153627.211,780253713,15,0,0.967041,0.114502,0.129150,nan,nan,0.336808
RESpeckT5,20140625153627.211,780253713,16,0,0.963135,0.111816,0.129639,nan,nan,0.336808
RESpeckT5,20140625153627.244,780253713,17,0,0.960693,0.117432,0.137695,nan,nan,0.336808
RESpeckT5,20140625153627.244,780253713,18,0,0.966064,0.134521,0.144043,nan,nan,0.336808
RESpeckT5,20140625153627.244,780253713,19,0,0.962158,0.119629,0.145020,nan,nan,0.336808
RESpeckT5,20140625153627.318,780253713,20,0,0.960205,0.106201,0.125732,nan,nan,0.336808
RESpeckT5,20140625153627.318,780253713,21,0,0.966553,0.112305,0.132812,nan,nan,0.336808
RESpeckT5,20140625153627.318,780253713,22,0,0.961426,0.114502,0.133057,nan,nan,0.336808
RESpeckT5,20140625153627.356,780253713,23,0,0.961426,0.116943,0.131104,nan,nan,0.336808
RESpeckT5,20140625153627.356,780253713,24,0,0.966064,0.133789,0.149902,nan,nan,0.336808
RESpeckT5,20140625153627.356,780253713,25,0,0.953857,0.129395,0.151611,nan,nan,0.336808
RESpeckT5,20140625153627.383,780253713,26,0,0.961914,0.109131,0.129395,nan,nan,0.336808
RESpeckT5,20140625153627.383,780253713,27,0,0.963867,0.110840,0.130371,nan,nan,0.336808
RESpeckT5,20140625153627.383,780253713,28,0,0.960205,0.120361,0.146973,nan,nan,0.336808
RESpeckT5,20140625153627.409,780253713,29,0,0.960938,0.136230,0.155273,nan,nan,0.336808
RESpeckT5,20140625153627.409,780253713,30,0,0.967773,0.109131,0.138184,nan,nan,0.336808
RESpeckT5,20140625153627.409,780253713,31,0,0.953857,0.124512,0.138916,nan,nan,0.336808
RESpeckT5,20140625153629.301,780254135,0,0,0.968506,0.123047,0.131836,nan,nan,0.336808
RESpeckT5,20140625153629.301,780254135,1,0,0.954102,0.113281,0.138428,nan,nan,0.372184
RESpeckT5,20140625153629.546,780254135,2,0,0.962646,0.119385,0.140869,nan,nan,0.372184
RESpeckT5,20140625153629.546,780254135,3,0,0.964844,0.129883,0.145020,nan,nan,0.372184
RESpeckT5,20140625153629.546,780254135,4,0,0.962646,0.126221,0.146240,nan,nan,0.372184
RESpeckT5,20140625153629.582,780254135,5,0,0.957275,0.112061,0.131348,nan,nan,0.372184
RESpeckT5,20140625153629.582,780254135,6,0,0.963379,0.106689,0.125488,nan,nan,0.372184
RESpeckT5,20140625153629.582,780254135,7,0,0.961426,0.113770,0.131348,nan,nan,0.372184
RESpeckT5,20140625153629.609,780254135,8,0,0.963379,0.134277,0.151855,nan,nan,0.372184
RESpeckT5,20140625153629.609,780254135,9,0,0.959717,0.112549,0.135742,nan,nan,0.372184
RESpeckT5,20140625153629.609,780254135,10,0,0.960693,0.118896,0.132812,nan,nan,0.372184
RESpeckT5,20140625153629.635,780254135,11,0,0.968018,0.120117,0.131836,nan,nan,0.372184
RESpeckT5,20140625153629.635,780254135,12,0,0.961670,0.119385,0.133057,nan,nan,0.372184
RESpeckT5,20140625153629.635,780254135,13,0,0.958984,0.113281,0.132568,nan,nan,0.372184
RESpeckT5,20140625153629.661,780254135,14,0,0.964111,0.123535,0.139160,nan,nan,0.372184
RESpeckT5,20140625153629.661,780254135,15,0,0.963623,0.116943,0.138672,nan,nan,0.372184
RESpeckT5,20140625153629.661,780254135,16,0,0.957520,0.125000,0.143066,nan,nan,0.372184
RESpeckT5,20140625153629.689,780254135,17,0,0.959229,0.113525,0.134033,nan,nan,0.372184
RESpeckT5,20140625153629.689,780254135,18,0,0.959717,0.117920,0.137939,nan,nan,0.372184
RESpeckT5,20140625153629.689,780254135,19,0,0.962402,0.129639,0.144775,nan,nan,0.372184
RESpeckT5,20140625153629.793,780254135,20,0,0.959229,0.120605,0.142822,nan,nan,0.372184
RESpeckT5,20140625153629.793,780254135,21,0,0.959229,0.116699,0.138184,nan,nan,0.372184
RESpeckT5,20140625153629.793,780254135,22,0,0.966309,0.124512,0.143066,nan,nan,0.372184
RESpeckT5,20140625153629.829,780254135,23,0,0.959473,0.128418,0.147217,nan,nan,0.372184
RESpeckT5,20140625153629.829,780254135,24,0,0.951904,0.119629,0.154541,nan,nan,0.372184
RESpeckT5,20140625153629.829,780254135,25,0,0.969971,0.130127,0.148193,nan,nan,0.372184
RESpeckT5,20140625153629.856,780254135,26,0,0.966064,0.136230,0.151611,nan,nan,0.372184
RESpeckT5,20140625153629.856,780254135,27,0,0.950195,0.111816,0.144287,nan,nan,0.372184
RESpeckT5,20140625153629.856,780254135,28,0,0.944336,0.097168,0.113037,nan,nan,0.372184
RESpeckT5,20140625153629.882,780254135,29,0,0.955566,0.051758,0.084229,nan,nan,0.372184
RESpeckT5,20140625153629.882,780254135,30,0,0.947510,0.118896,0.033936,nan,nan,0.372184
RESpeckT5,20140625153629.882,780254135,31,0,1.019775,0.193848,0.034180,nan,nan,0.372184
RESpeckT5,20140625153632.020,780254556,0,0,0.979492,0.072998,-0.023926,nan,nan,0.372184
RESpeckT5,20140625153632.020,780254556,1,0,0.939697,0.045410,-0.094482,nan,nan,1.711487
RESpeckT5,20140625153632.052,780254556,2,0,0.979004,0.008789,-0.162354,nan,nan,1.711487
RESpeckT5,20140625153632.052,780254556,3,0,0.947998,-0.053223,-0.255615,nan,nan,1.711487
RESpeckT5,20140625153632.052,780254556,4,0,0.887695,-0.100830,-0.334473,nan,nan,1.711487
RESpeckT5,20140625153632.079,780254556,5,0,0.872559,-0.174072,-0.412598,nan,nan,1.711487
RESpeckT5,20140625153632.079,780254556,6,0,0.981689,-0.232178,-0.608154,nan,nan,1.711487
RESpeckT5,20140625153632.079,780254556,7,0,0.933594,-0.458984,-0.718018,nan,nan,1.711487
RESpeckT5,20140625153632.105,780254556,8,0,0.689941,-0.864502,-0.899170,nan,nan,1.711487
RESpeckT5,20140625153632.105,780254556,9,0,0.826172,-0.615967,-0.799805,nan,nan,1.711487
RESpeckT5,20140625153632.105,780254556,10,0,0.637451,-0.417725,-0.579834,nan,nan,1.711487
RESpeckT5,20140625153632.131,780254556,11,0,0.505615,-0.237549,-0.423340,nan,nan,1.711487
RESpeckT5,20140625153632.131,780254556,12,0,0.377441,-0.213135,-0.430664,nan,nan,1.711487
RESpeckT5,20140625153632.131,780254556,13,0,0.501953,-0.254883,-0.462402,nan,nan,1.711487
RESpeckT5,20140625153632.157,780254556,14,0,0.679932,-0.279785,-0.472656,nan,nan,1.711487
RESpeckT5,20140625153632.157,780254556,15,0,0.797119,-0.203369,-0.434570,nan,nan,1.711487
RESpeckT5,20140625153632.157,780254556,16,0,0.915771,-0.114258,-0.418701,nan,nan,1.711487
RESpeckT5,20140625153632.268,780254556,17,0,0.875488,-0.129395,-0.399902,nan,nan,1.711487
RESpeckT5,20140625153632.268,780254556,18,0,0.903564,-0.070068,-0.374512,nan,nan,1.711487
RESpeckT5,20140625153632.268,780254556,19,0,0.903320,-0.032471,-0.355469,nan,nan,1.711487
RESpeckT5,20140625153632.304,780254556,20,0,0.897461,-0.018799,-0.337646,nan,nan,1.711487
RESpeckT5,20140625153632.304,780254556,21,0,0.876221,-0.010498,-0.294189,nan,nan,1.711487
RESpeckT5,20140625153632.304,780254556,22,0,0.929443,-0.005371,-0.250977,nan,nan,1.711487
RESpeckT5,20140625153632.331,780254556,23,0,0.963867,0.007568,-0.228027,nan,nan,1.711487
RESpeckT5,20140625153632.331,780254556,24,0,0.966553,0.016357,-0.198486,nan,nan,1.711487
RESpeckT5,20140625153632.331,780254556,25,0,0.950439,-0.013428,-0.199707,nan,nan,1.711487
RESpeckT5,20140625153632.357,780254556,26,0,0.941895,-0.018799,-0.188232,nan,nan,1.711487
RESpeckT5,20140625153632.357,780254556,27,0,0.964600,0.010254,-0.171143,nan,nan,1.711487
RESpeckT5,20140625153632.357,780254556,28,0,0.986328,0.055420,-0.155029,nan,nan,1.711487
RESpeckT5,20140625153632.383,780254556,29,0,0.943359,0.096680,-0.198975,nan,nan,1.711487
RESpeckT5,20140625153632.383,780254556,30,0,0.947021,0.028320,-0.236328,nan,nan,1.711487
RESpeckT5,20140625153632.383,780254556,31,0,0.986328,0.073486,-0.201904,nan,nan,1.711487
RESpeckT5,20140625153634.994,780254973,0,0,0.927979,0.113281,-0.208740,nan,nan,1.711487
