-621,154,880,-233,-407,100,215,-342,-369,855,704,190,820,2921,-2233,-561,-307,-219,-398,1772,-412,2843,3207,-529,187,-570,682
-654,127,887,-360,-390,141,208,-334,-378,748,745,212,734,2710,-2509,-517,-360,-250,-314,1635,-418,2945,2719,-229,148,-414,716
-623,125,865,-398,-250,272,200,-332,-383,618,773,274,673,2402,-2748,-437,-433,-280,110,1417,-256,2939,2714,179,29,-218,767
-606,118,872,-388,-184,265,198,-329,-384,404,728,356,451,2082,-2855,-383,-470,-292,163,1218,-365,2787,2588,525,-24,-170,777
-600,123,878,-359,-40,308,194,-327,-383,93,918,256,167,871,-3120,-197,-566,-307,272,1156,-463,2298,2619,1112,-69,-121,786
-620,134,882,-330,93,363,193,-328,-384,-111,850,277,127,110,-3123,-83,-587,-295,318,967,-632,2469,1651,2204,-170,9,784
-645,127,881,-282,196,406,192,-329,-386,-316,721,317,502,-415,-3250,23,-594,-276,225,305,-125,1239,3135,3881,-302,365,625
-666,138,883,-245,275,422,195,-329,-383,-430,806,305,743,-621,-3260,64,-596,-260,33,207,-199,843,2564,3924,-275,396,613
-693,133,876,-246,297,400,197,-330,-383,-432,865,417,1123,-920,-3248,95,-591,-254,-154,137,-241,95,1344,4454,-173,434,602
-728,138,837,-207,313,369,199,-334,-382,-470,688,486,856,-1280,-2996,129,-568,-265,-412,105,-303,-215,1276,4320,-128,435,611
-764,140,826,-155,325,285,201,-331,-381,-503,567,499,108,-1493,-2568,140,-544,-278,-569,56,-322,-426,894,4535,-76,423,612
-722,131,778,-48,331,160,209,-334,-372,-485,423,582,-201,-1635,-2287,150,-519,-302,-589,127,-440,-418,662,4471,-30,408,623
-752,140,727,129,359,64,215,-345,-363,-533,366,634,-274,-1774,-1962,147,-483,-334,-906,111,-560,-529,729,4073,24,366,638
-771,178,735,536,559,155,223,-366,-341,-493,241,776,-246,-1895,-1874,136,-450,-360,-964,117,-584,-687,815,4156,57,333,649
-779,221,690,1222,890,253,238,-403,-301,-509,220,818,-482,-1887,-1665,123,-430,-376,-878,281,-791,-642,510,3756,80,292,664
-832,332,724,1717,1141,275,246,-431,-271,-437,228,834,-595,-1908,-1514,106,-411,-395,-1048,294,-991,-1003,708,3270,96,234,685
-824,355,673,1826,1149,207,255,-453,-239,-316,-4,974,-641,-1953,-1385,82,-381,-418,-1172,265,-996,-955,979,3236,106,199,698
-843,387,606,1734,1019,84,265,-477,-200,-316,-107,1020,-712,-1706,-1199,67,-364,-429,-1417,241,-1041,-512,637,2985,119,168,699
-882,394,560,1498,833,-13,271,-485,-173,-223,-32,1059,-444,-1492,-1159,51,-358,-432,-1658,136,-1007,-215,373,2928,127,142,705
-872,376,546,1371,694,-34,274,-496,-152,-230,-9,1108,-141,-1333,-1107,36,-350,-442,-1891,24,-1043,94,422,2328,127,130,709
-861,428,500,1214,491,-64,279,-505,-126,-217,58,1167,-127,-1103,-925,26,-341,-447,-1842,22,-1084,87,303,1357,133,128,706
-880,432,474,968,320,-99,283,-508,-113,-158,84,1196,-126,-851,-733,17,-336,-449,-1635,69,-1076,99,-201,345,138,144,697
-872,418,472,869,261,-86,285,-510,-102,-142,129,1195,-67,-606,-515,9,-332,-452,-1442,106,-1060,193,-558,-709,140,162,690
-882,417,436,736,63,-106,283,-509,-93,-108,97,1230,-59,-359,-253,12,-334,-451,-1312,108,-1001,240,-470,-1435,137,190,684
-872,426,470,591,-113,-203,288,-510,-89,-130,40,1216,-91,23,14,18,-332,-452,-1217,100,-910,407,-463,-1979,132,219,672
-867,453,472,494,-187,-247,292,-507,-86,-146,42,1174,-66,373,252,30,-336,-448,-1127,102,-918,552,-558,-2358,116,274,655
-843,461,490,414,-219,-215,294,-506,-84,-203,37,1125,52,705,442,40,-340,-445,-1018,72,-854,693,-654,-2842,99,314,641
-847,459,485,293,-174,-180,295,-506,-87,-251,21,1070,93,952,626,60,-344,-440,-920,42,-812,838,-779,-3192,72,352,628
-856,474,497,195,-133,-152,295,-507,-85,-286,6,1035,112,1140,777,75,-356,-432,-751,22,-781,816,-887,-3306,36,408,602
-866,458,492,94,-80,-100,297,-504,-85,-350,63,984,192,1311,899,97,-370,-419,-688,-32,-658,964,-1042,-3430,0,439,581
-855,442,490,-29,-33,-66,294,-502,-88,-402,80,929,284,1470,983,117,-383,-403,-593,-41,-462,1048,-696,-3659,-44,465,564
-846,444,492,-148,-29,-46,295,-499,-89,-453,106,892,372,1637,1044,136,-400,-388,-383,-35,-275,1155,-681,-3811,-119,501,536
-851,424,495,-238,-43,-27,296,-498,-97,-514,211,776,545,1829,1069,160,-430,-361,-250,-84,-230,1134,-958,-4086,-164,502,523
-861,446,491,-289,-56,-17,296,-495,-105,-544,280,751,666,1933,1090,179,-449,-337,-239,-88,-226,846,-1229,-3927,-210,502,515
-868,436,516,-317,-97,-22,293,-497,-111,-592,354,697,706,2043,1128,192,-469,-316,-57,2,-139,722,-1729,-3879,-272,486,518
-855,401,515,-378,-82,11,295,-491,-121,-631,409,594,696,2088,1196,210,-499,-275,131,55,-84,538,-2037,-4248,-317,459,526
-867,408,512,-435,-80,-10,293,-491,-129,-638,425,519,631,2083,1307,215,-522,-255,161,51,-68,132,-1562,-4121,-349,433,539
-871,415,547,-476,-132,11,293,-484,-135,-631,467,473,541,2085,1424,215,-551,-220,261,277,-94,16,-1824,-3682,-362,384,578
-842,389,549,-595,-210,23,289,-478,-156,-617,525,370,408,2025,1576,211,-570,-199,388,380,-142,-88,-2959,-3386,-368,348,607
-855,371,573,-725,-234,3,290,-472,-170,-625,610,263,208,1933,1802,195,-588,-183,453,543,-31,-617,-2561,-3330,-382,302,631
-859,366,588,-757,-229,18,287,-466,-182,-531,554,217,68,1815,2052,165,-618,-168,759,791,-185,-844,-1634,-3338,-376,256,665
-837,344,581,-827,-245,24,286,-456,-197,-442,562,127,-177,1649,2295,131,-638,-161,819,737,-418,-1192,-2551,-3026,-352,181,707
-848,342,594,-834,-246,43,280,-451,-211,-388,728,84,-230,1462,2603,93,-651,-155,526,794,-382,-1689,-1966,-2117,-344,147,730
-859,323,635,-666,-214,68,277,-446,-219,-203,672,53,-79,1131,2851,30,-674,-156,625,944,-351,-1383,-1380,-1605,-312,103,752
-797,302,634,-556,-273,74,272,-437,-236,-222,817,18,-185,889,3078,-21,-681,-152,326,934,-442,-1535,-2460,-1585,-268,22,782
-829,340,634,-599,-369,23,268,-435,-247,16,949,3,42,598,3176,-82,-685,-152,123,1147,-474,-2375,-1792,-1124,-235,-50,801
-825,307,713,-515,-323,92,261,-430,-256,126,832,-16,114,191,3328,-174,-670,-162,115,1300,-1257,-2861,-2126,-1686,-178,-142,816
-758,282,693,-536,-366,109,258,-420,-274,166,1062,-6,-376,-137,3472,-240,-654,-159,159,1439,-1471,-3587,-3140,-2107,-80,-270,833
-770,266,710,-659,-318,64,249,-414,-284,289,1092,-77,24,-496,3483,-342,-613,-152,67,1553,-1528,-2662,-3482,-2201,0,-372,827
-708,282,724,-622,-256,177,245,-411,-294,358,1101,-100,124,-798,3602,-402,-578,-143,-119,1540,-1553,-1876,-4208,-2178,82,-512,758
-767,223,729,-684,-229,224,239,-403,-307,455,1216,2,-6,-944,3572,-461,-532,-125,-295,1537,-1352,-2025,-4304,-1649,150,-574,599
-771,237,689,-683,-182,252,236,-396,-316,711,1083,88,84,-1184,3435,-538,-454,-103,-590,1524,-1251,-1816,-4342,-796,211,-485,401
-759,235,777,-647,-190,218,230,-392,-319,876,1176,126,-285,-1418,3300,-577,-402,-83,-992,1300,-1269,-1360,-4844,525,224,-440,329
-775,171,788,-349,-214,175,226,-386,-331,915,1082,196,-406,-1698,2971,-611,-344,-58,-1136,1137,-1012,-913,-5172,1857,230,-421,282
-713,171,737,-269,-293,-3,216,-384,-334,925,1035,184,-1085,-2023,2860,-650,-250,-15,-1089,1052,-769,-126,-4609,1947,227,-432,234
-697,206,799,-209,-347,-152,219,-377,-338,991,913,97,-2049,-2340,2725,-666,-196,21,-1076,1192,-564,217,-3648,2070,213,-445,208
-725,181,758,-78,-241,-234,222,-371,-342,987,766,-27,-2718,-2559,2368,-670,-138,87,-1139,1247,-433,271,-2708,2262,186,-468,188
-740,228,783,-85,-180,-365,223,-367,-344,1006,585,-98,-3203,-2727,1919,-665,-114,135,-1169,1229,-445,-306,-2359,2619,133,-506,131
-775,208,805,9,-123,-412,230,-360,-342,1096,463,36,-3285,-2739,1472,-655,-104,178,-1113,1080,-468,-1265,-1944,3090,86,-527,98
-741,183,746,60,-109,-414,230,-357,-345,1152,386,-24,-3098,-2625,991,-636,-107,239,-1034,782,-428,-1525,-1452,3253,35,-541,79
-747,228,765,80,-26,-433,232,-355,-340,1213,355,-10,-2886,-2477,570,-624,-125,273,-800,909,-36,-726,-1264,3263,-33,-569,98
-806,222,822,153,64,-341,237,-352,-341,1176,388,-43,-2443,-2113,111,-610,-146,301,-479,1267,152,1007,-1528,2738,-75,-576,108
