-133,-319,-963,6,11,-61,20,-91,549,-1057,172,35,-44,14,38,448,7,28,101,-1008,227,37,-20,0,-269,529,308
-134,-313,-966,8,9,-61,20,-91,548,-1055,168,42,-37,12,42,450,7,33,113,-1005,231,38,-17,19,-270,533,308
-138,-322,-962,22,10,-42,22,-89,546,-1052,174,46,1,29,42,451,2,31,118,-995,227,33,1,34,-272,529,309
-137,-329,-959,39,13,-38,21,-85,546,-1058,180,48,8,33,42,452,3,34,119,-992,230,36,6,40,-267,528,311
-138,-335,-957,35,12,-23,20,-88,546,-1061,180,47,16,34,39,450,3,34,126,-993,234,34,6,42,-267,531,306
-145,-343,-967,27,-1,-31,22,-84,547,-1068,179,44,8,30,34,448,2,34,124,-991,231,34,16,41,-267,530,309
-148,-333,-970,26,2,-2,22,-83,547,-1071,178,44,9,29,29,449,-1,32,122,-992,217,22,30,36,-268,533,307
-137,-326,-967,18,15,-18,23,-83,546,-1067,171,50,24,19,24,450,2,33,129,-993,219,21,46,37,-266,531,309
-144,-325,-954,5,24,-27,17,-84,547,-1058,161,51,10,14,22,449,3,33,131,-998,215,13,31,28,-264,531,303
-144,-331,-962,26,31,6,18,-86,548,-1055,177,47,39,8,16,451,0,32,128,-1001,215,12,34,23,-268,531,305
-141,-334,-973,19,27,18,21,-83,546,-1063,182,48,67,14,25,453,0,33,116,-1006,231,3,28,13,-265,532,304
-146,-335,-968,7,27,28,21,-84,547,-1065,185,48,50,9,19,450,4,33,120,-1001,232,3,8,2,-265,531,308
-133,-335,-959,23,32,32,18,-85,549,-1058,181,48,51,-1,13,452,-2,31,126,-998,224,-6,52,12,-264,535,305
-134,-332,-956,10,41,16,18,-83,549,-1063,176,40,54,-7,7,452,-1,32,131,-999,213,-6,84,23,-261,532,305
-140,-337,-961,17,41,28,18,-84,548,-1060,181,39,59,-13,6,449,-1,31,132,-994,218,-2,71,5,-264,531,302
-133,-335,-948,-7,40,31,18,-84,548,-1056,175,43,66,-14,7,452,3,33,133,-991,229,-8,47,-4,-264,532,303
-133,-334,-956,-2,36,33,16,-85,547,-1054,172,43,57,-10,-1,450,0,30,135,-994,225,-6,32,-13,-265,532,305
-136,-320,-960,-31,33,40,18,-85,549,-1064,169,48,54,-6,-15,448,1,31,126,-994,218,-3,41,-23,-265,534,304
-126,-316,-974,-44,33,40,15,-88,550,-1064,160,53,50,-3,-27,450,1,29,114,-994,205,-14,54,-37,-267,533,304
-133,-324,-969,-78,39,41,16,-86,552,-1069,148,58,41,2,-33,451,1,31,118,-996,203,-20,56,-38,-266,533,303
-137,-325,-975,-61,38,86,15,-90,548,-1069,156,52,54,4,-25,448,5,28,125,-1005,203,-26,57,-28,-269,532,304
-144,-330,-960,-61,48,110,16,-92,549,-1071,178,52,102,-6,-18,446,4,27,130,-1009,216,-37,59,-26,-268,533,306
-142,-328,-959,-54,55,119,14,-95,548,-1058,190,51,124,-17,-26,447,7,29,136,-1007,221,-50,64,-24,-267,529,306
-136,-325,-961,-51,66,99,12,-97,548,-1055,185,50,118,-22,-35,450,5,21,153,-994,215,-59,97,-12,-270,532,304
-127,-319,-966,-56,65,77,12,-99,549,-1055,187,52,90,-30,-37,445,7,22,152,-988,219,-66,140,-9,-269,531,307
-130,-308,-969,-67,64,52,10,-99,548,-1054,177,52,65,-37,-39,447,9,23,143,-984,227,-68,121,-33,-271,531,307
-127,-299,-964,-70,61,42,10,-98,547,-1052,169,50,48,-32,-46,449,12,23,138,-986,229,-75,80,-63,-274,533,308
-125,-297,-970,-61,56,31,8,-102,547,-1046,161,48,42,-33,-43,447,11,19,128,-998,232,-62,52,-91,-274,528,310
-123,-298,-966,-59,53,30,9,-105,548,-1045,160,54,47,-31,-37,446,15,25,116,-1000,229,-49,39,-102,-277,528,311
-128,-303,-960,-40,42,47,7,-107,550,-1050,166,52,58,-26,-21,447,14,18,103,-1002,231,-48,34,-96,-279,529,308
-129,-315,-969,-34,28,46,7,-107,548,-1060,172,58,60,-23,-17,445,13,19,98,-1005,232,-38,23,-84,-278,528,313
-125,-310,-973,-36,22,57,7,-109,551,-1065,180,59,59,-17,-19,448,14,20,102,-1005,217,-31,39,-62,-283,525,311
