name,timestamp,accelX,accelY,accelZ,breathing,activity
RESpeckRight1,20130708155040.663,-0.729248,-0.574219,-0.369629,nan,28.511196
RESpeckLeft1,20130708155040.730,0.754150,-0.494873,-0.339111,nan,28.511196
RESpeckRight1,20130708155040.753,-0.838623,-0.550293,-0.221191,nan,28.511196
RESpeckLeft1,20130708155040.790,0.728271,-0.501221,-0.400635,nan,28.511196
RESpeckRight1,20130708155040.844,-0.540283,-0.667725,-0.609863,nan,28.511196
RESpeckLeft1,20130708155040.880,0.758789,-0.496338,-0.345703,nan,28.511196
RESpeckRight1,20130708155040.903,-0.675537,-0.563477,-0.446777,nan,28.511196
RESpeckLeft1,20130708155040.970,0.763672,-0.494629,-0.339111,nan,28.511196
RESpeckRight1,20130708155040.994,-0.600830,-0.562500,-0.482666,nan,28.511196
RESpeckLeft1,20130708155041.030,0.760010,-0.497314,-0.352783,nan,28.511196
RESpeckRight1,20130708155041.053,-0.611816,-0.648926,-0.504639,nan,28.511196
RESpeckLeft1,20130708155041.120,0.771240,-0.492920,-0.328613,nan,28.511196
RESpeckRight1,20130708155041.144,-0.565918,-0.646484,-0.494385,nan,28.511196
RESpeckLeft1,20130708155041.180,0.756592,-0.495117,-0.354248,nan,28.511196
RESpeckLeft1,20130708155041.270,0.759766,-0.495850,-0.343750,nan,28.511196
RESpeckRight1,20130708155041.294,-0.659180,-0.614746,-0.420166,nan,28.511196
RESpeckLeft1,20130708155041.361,0.772949,-0.490967,-0.332764,nan,28.802456
RESpeckRight1,20130708155041.384,-0.676514,-0.564209,-0.291992,nan,28.802456
RESpeckLeft1,20130708155041.420,0.766357,-0.492920,-0.330322,nan,28.802456
RESpeckRight1,20130708155041.444,-0.751465,-0.611328,-0.288086,nan,28.802456
RESpeckLeft1,20130708155041.510,0.772949,-0.492432,-0.337891,nan,28.802456
RESpeckRight1,20130708155041.534,-0.739990,-0.549561,-0.200684,nan,28.802456
RESpeckRight1,20130708155041.594,-0.760742,-0.619141,-0.336670,nan,28.802456
RESpeckLeft1,20130708155041.660,0.771729,-0.489990,-0.329102,nan,28.802456
RESpeckRight1,20130708155041.684,-0.786377,-0.544922,-0.208252,nan,28.802456
RESpeckLeft1,20130708155041.750,0.769287,-0.491699,-0.341064,nan,28.802456
RESpeckRight1,20130708155041.774,-0.791992,-0.571289,-0.238281,nan,28.802456
RESpeckLeft1,20130708155041.810,0.767090,-0.494873,-0.328369,nan,28.802456
RESpeckRight1,20130708155041.834,-0.804443,-0.547119,-0.214844,nan,28.802456
RESpeckLeft1,20130708155041.900,0.773438,-0.491211,-0.332764,nan,28.802456
RESpeckRight1,20130708155041.924,-0.814209,-0.550781,-0.189453,nan,28.802456
RESpeckRight1,20130708155041.984,-0.802246,-0.549316,-0.194824,nan,28.802456
RESpeckLeft1,20130708155041.993,0.766846,-0.491943,-0.330811,nan,28.802456
RESpeckLeft1,20130708155042.050,0.775635,-0.490479,-0.328125,nan,28.802456
RESpeckRight1,20130708155042.074,-0.816895,-0.555908,-0.195312,nan,28.802456
RESpeckLeft1,20130708155042.140,0.767090,-0.491699,-0.329346,nan,28.802456
RESpeckRight1,20130708155042.164,-0.798340,-0.545898,-0.148438,nan,28.802456
RESpeckRight1,20130708155042.224,-0.803223,-0.534424,-0.185059,nan,28.802456
RESpeckLeft1,20130708155042.290,0.769287,-0.492432,-0.327148,nan,28.802456
RESpeckRight1,20130708155042.313,-0.810303,-0.532227,-0.134033,nan,28.802456
RESpeckRight1,20130708155042.374,-0.773682,-0.540039,-0.250732,nan,28.802456
RESpeckLeft1,20130708155042.383,0.778809,-0.490967,-0.335938,nan,28.802456
RESpeckLeft1,20130708155042.440,0.763916,-0.497559,-0.339111,nan,28.802456
RESpeckRight1,20130708155042.463,-0.797119,-0.543701,-0.212891,nan,28.802456
RESpeckLeft1,20130708155042.530,0.771240,-0.491943,-0.340332,nan,28.802456
RESpeckRight1,20130708155042.614,-0.772949,-0.568604,-0.230957,nan,28.802456
RESpeckLeft1,20130708155042.623,0.763184,-0.495361,-0.328613,nan,28.802456
RESpeckLeft1,20130708155042.680,0.766846,-0.493652,-0.339600,nan,28.802456
RESpeckRight1,20130708155042.704,-0.815674,-0.555908,-0.189453,nan,31.816900
RESpeckRight1,20130708155042.764,-0.831543,-0.537598,-0.194824,nan,31.816900
RESpeckLeft1,20130708155042.773,0.776367,-0.493652,-0.318604,nan,31.816900
RESpeckLeft1,20130708155042.830,0.771484,-0.496338,-0.332764,nan,31.816900
RESpeckRight1,20130708155042.853,-0.813721,-0.523438,-0.211914,nan,31.816900
RESpeckRight1,20130708155042.914,-0.822266,-0.505615,-0.204102,nan,31.816900
RESpeckLeft1,20130708155042.923,0.765381,-0.494873,-0.331055,nan,31.816900
RESpeckRight1,20130708155043.004,-0.816650,-0.521729,-0.213623,nan,31.816900
RESpeckLeft1,20130708155043.013,0.771240,-0.494385,-0.328125,nan,31.816900
RESpeckLeft1,20130708155043.070,0.770264,-0.493896,-0.321777,nan,31.816900
RESpeckRight1,20130708155043.094,-0.818604,-0.536133,-0.214844,nan,31.816900
RESpeckRight1,20130708155043.154,-0.812988,-0.518799,-0.214355,nan,31.816900
RESpeckLeft1,20130708155043.163,0.768799,-0.496826,-0.317871,nan,31.816900
RESpeckRight1,20130708155043.244,-0.808105,-0.521729,-0.230225,nan,31.816900
RESpeckLeft1,20130708155043.253,0.770752,-0.491943,-0.330566,nan,31.816900
RESpeckRight1,20130708155043.304,-0.811279,-0.539795,-0.205811,nan,31.816900
RESpeckLeft1,20130708155043.313,0.783447,-0.511230,-0.338867,nan,31.816900
RESpeckRight1,20130708155043.394,-0.811279,-0.562012,-0.150879,nan,31.816900
RESpeckLeft1,20130708155043.403,0.774658,-0.488770,-0.299316,nan,31.816900
RESpeckLeft1,20130708155043.460,0.770020,-0.494385,-0.311523,nan,31.816900
RESpeckRight1,20130708155043.484,-0.812744,-0.559570,-0.201172,nan,31.816900
RESpeckRight1,20130708155043.544,-0.777588,-0.501709,-0.215576,nan,31.816900
RESpeckLeft1,20130708155043.553,0.790039,-0.495117,-0.319824,nan,31.816900
RESpeckRight1,20130708155043.634,-0.833984,-0.531250,-0.159912,nan,31.816900
RESpeckLeft1,20130708155043.643,0.767090,-0.497314,-0.320068,nan,31.816900
RESpeckRight1,20130708155043.694,-0.855957,-0.543701,-0.188721,nan,31.816900
RESpeckLeft1,20130708155043.703,0.764893,-0.495850,-0.318115,nan,31.816900
RESpeckRight1,20130708155043.784,-0.803955,-0.525879,-0.210449,nan,31.816900
RESpeckLeft1,20130708155043.793,0.779297,-0.502441,-0.306885,nan,31.816900
RESpeckRight1,20130708155043.874,-0.961914,-0.502197,-0.186523,nan,31.816900
RESpeckLeft1,20130708155043.883,0.776367,-0.497070,-0.294922,nan,31.816900
RESpeckRight1,20130708155043.934,-0.770752,-0.567871,-0.184326,nan,31.816900
RESpeckLeft1,20130708155043.943,0.759521,-0.508057,-0.318604,nan,30.746349
RESpeckRight1,20130708155044.023,-0.756836,-0.538574,-0.212891,nan,30.746349
RESpeckLeft1,20130708155044.033,0.774902,-0.491943,-0.325684,nan,30.746349
RESpeckRight1,20130708155044.084,-0.921875,-0.530029,-0.124268,nan,30.746349
RESpeckLeft1,20130708155044.093,0.776123,-0.497803,-0.289551,nan,30.746349
RESpeckRight1,20130708155044.174,-0.637451,-0.500977,-0.133545,nan,30.746349
RESpeckLeft1,20130708155044.183,0.778809,-0.495605,-0.318359,nan,30.746349
RESpeckLeft1,20130708155044.270,0.778809,-0.496826,-0.312744,nan,30.746349
RESpeckRight1,20130708155044.324,-0.799072,-0.562500,-0.159180,nan,30.746349
RESpeckLeft1,20130708155044.333,0.777832,-0.497070,-0.301025,nan,30.746349
RESpeckRight1,20130708155044.414,-0.821533,-0.546631,-0.160645,nan,30.746349
RESpeckLeft1,20130708155044.423,0.777100,-0.496582,-0.315674,nan,30.746349
RESpeckRight1,20130708155044.474,-0.787109,-0.547119,-0.111816,nan,30.746349
RESpeckRight1,20130708155044.564,-0.849854,-0.571533,-0.085205,nan,30.746349
RESpeckLeft1,20130708155044.573,0.786133,-0.492920,-0.300781,nan,30.746349
RESpeckRight1,20130708155044.624,-0.805908,-0.545410,-0.128906,nan,30.746349
RESpeckLeft1,20130708155044.660,0.773926,-0.498291,-0.307617,nan,30.746349
RESpeckRight1,20130708155044.714,-0.826172,-0.517334,-0.151367,nan,30.746349
RESpeckLeft1,20130708155044.723,0.773438,-0.500244,-0.324951,nan,30.746349
RESpeckRight1,20130708155044.804,-0.827148,-0.519043,-0.080811,nan,30.746349
RESpeckLeft1,20130708155044.813,0.778076,-0.490967,-0.315674,nan,30.746349
RESpeckRight1,20130708155044.864,-0.808105,-0.538086,-0.098633,nan,30.746349
