name,timestamp,accelX,accelY,accelZ,breathing,activity
RESpeckRight2,20130708154741.961,-0.271729,0.921143,-0.317139,0.000000,0.000000
RESpeckRight2,20130708154741.986,-0.271973,0.923096,-0.319092,0.000000,0.000000
RESpeckRight2,20130708154742.046,-0.271484,0.922852,-0.317139,0.000000,0.000000
RESpeckRight2,20130708154742.135,-0.269287,0.925049,-0.317627,0.000000,0.000000
RESpeckRight2,20130708154742.195,-0.272705,0.923096,-0.316650,0.000000,0.000000
RESpeckRight2,20130708154742.285,-0.273193,0.921631,-0.316895,0.000000,0.000000
RESpeckRight2,20130708154742.345,-0.270996,0.925049,-0.317627,0.000000,0.000000
RESpeckRight2,20130708154742.435,-0.270996,0.924316,-0.317871,0.000000,0.000000
RESpeckRight2,20130708154742.496,-0.271484,0.921143,-0.317627,0.000000,0.000000
RESpeckRight2,20130708154742.585,-0.270752,0.923828,-0.317383,0.000000,0.000000
RESpeckRight2,20130708154742.743,-0.272217,0.922852,-0.319092,0.000000,0.000000
RESpeckRight2,20130708154742.826,-0.272461,0.921875,-0.317627,0.000000,0.000000
RESpeckRight2,20130708154742.885,-0.270752,0.923340,-0.318604,0.000000,0.000000
RESpeckRight2,20130708154742.975,-0.270508,0.924316,-0.317627,0.000000,0.000000
RESpeckRight2,20130708154743.035,-0.271973,0.922852,-0.317627,0.000000,0.000000
RESpeckRight2,20130708154743.125,-0.272461,0.922119,-0.318115,0.000000,0.000000
RESpeckRight2,20130708154743.185,-0.270996,0.924805,-0.319092,0.000000,0.000000
RESpeckRight2,20130708154743.275,-0.270752,0.921631,-0.319092,0.000000,0.000000
RESpeckRight2,20130708154743.335,-0.272949,0.921387,-0.318604,0.000000,0.000000
RESpeckRight2,20130708154743.425,-0.272217,0.923096,-0.316895,0.000000,0.000000
RESpeckRight2,20130708154743.485,-0.274414,0.922852,-0.316895,0.000000,0.000000
RESpeckRight2,20130708154743.575,-0.270508,0.923828,-0.321533,0.000000,0.000000
RESpeckRight2,20130708154743.635,-0.271240,0.925049,-0.317627,0.000000,0.000000
RESpeckRight2,20130708154743.725,-0.273682,0.921631,-0.316406,0.000000,0.000000
RESpeckRight2,20130708154743.785,-0.271240,0.924072,-0.318115,0.000000,0.000000
RESpeckRight2,20130708154743.875,-0.272217,0.923828,-0.318604,0.000000,0.000000
RESpeckRight2,20130708154743.936,-0.270996,0.922119,-0.318115,0.000000,0.000000
RESpeckRight2,20130708154744.025,-0.274170,0.924072,-0.315674,0.000000,0.000000
RESpeckRight2,20130708154744.175,-0.271973,0.923584,-0.316895,0.000000,0.000000
RESpeckRight2,20130708154744.265,-0.270020,0.924561,-0.320068,0.000000,0.000000
RESpeckRight2,20130708154744.325,-0.271973,0.924805,-0.319092,0.000000,0.000000
RESpeckRight2,20130708154744.415,-0.273926,0.923340,-0.317383,0.000000,0.000000
RESpeckRight2,20130708154744.476,-0.270020,0.923584,-0.320557,0.000000,0.055458
RESpeckRight2,20130708154744.565,-0.272217,0.924316,-0.318848,0.000000,0.057568
RESpeckRight2,20130708154744.626,-0.274170,0.921143,-0.319580,0.000000,0.057568
RESpeckRight2,20130708154744.715,-0.272461,0.923340,-0.316650,0.000000,0.057568
RESpeckRight2,20130708154744.775,-0.270020,0.925537,-0.319580,0.000000,0.057568
RESpeckRight2,20130708154744.865,-0.270508,0.923096,-0.319580,0.000000,0.057568
RESpeckRight2,20130708154744.925,-0.272461,0.925049,-0.319580,0.000000,0.057568
RESpeckRight2,20130708154745.015,-0.271240,0.922363,-0.319580,0.000000,0.057568
RESpeckRight2,20130708154745.076,-0.271729,0.923340,-0.316406,0.000000,0.057568
RESpeckRight2,20130708154745.166,-0.270264,0.924561,-0.318359,0.000000,0.057568
RESpeckRight2,20130708154745.225,-0.272217,0.920654,-0.318115,0.000000,0.057568
RESpeckRight2,20130708154745.315,-0.269775,0.924072,-0.318848,0.000000,0.057568
RESpeckRight2,20130708154745.465,-0.270264,0.924805,-0.317383,0.000000,0.057568
RESpeckRight2,20130708154745.555,-0.274414,0.920898,-0.315918,0.000000,0.057568
RESpeckRight2,20130708154745.615,-0.271729,0.922607,-0.317627,0.000000,0.057568
RESpeckRight2,20130708154745.706,-0.272705,0.925293,-0.317383,0.000000,0.057568
RESpeckRight2,20130708154745.765,-0.270264,0.914551,-0.315918,0.000000,0.057568
RESpeckRight2,20130708154745.856,-0.276367,0.920898,-0.317383,0.000000,0.057568
RESpeckRight2,20130708154745.916,-0.270264,0.925781,-0.320068,0.000000,0.057568
RESpeckRight2,20130708154746.005,-0.270508,0.925293,-0.320068,0.000000,0.057568
RESpeckRight2,20130708154746.066,-0.271240,0.923096,-0.319336,0.000000,0.057568
RESpeckRight2,20130708154746.155,-0.272461,0.921631,-0.316895,0.000000,0.057568
RESpeckRight2,20130708154746.215,-0.272217,0.922119,-0.318115,0.000000,0.057568
RESpeckTest2,20130708154746.240,0.919434,-0.196289,-0.266113,nan,1.635106
RESpeckTest2,20130708154746.269,0.912598,-0.198486,-0.261719,nan,1.635106
RESpeckRight2,20130708154746.306,-0.270020,0.924805,-0.320068,nan,1.635106
RESpeckTest2,20130708154746.359,0.917969,-0.195801,-0.264404,nan,1.635106
RESpeckRight2,20130708154746.365,-0.271484,0.923584,-0.319824,nan,1.635106
RESpeckTest2,20130708154746.449,0.916016,-0.196777,-0.262939,nan,1.635106
RESpeckRight2,20130708154746.455,-0.271729,0.923096,-0.317871,nan,1.635106
RESpeckTest2,20130708154746.509,0.917725,-0.197021,-0.265137,nan,1.635106
RESpeckRight2,20130708154746.515,-0.271973,0.922852,-0.317871,nan,1.635106
RESpeckTest2,20130708154746.599,0.917725,-0.196533,-0.265381,nan,1.635106
RESpeckRight2,20130708154746.606,-0.270752,0.922119,-0.316650,nan,32.658772
RESpeckRight2,20130708154746.665,-0.273193,0.923340,-0.318604,nan,32.658772
RESpeckTest2,20130708154746.689,0.915527,-0.196777,-0.264404,nan,32.658772
RESpeckTest2,20130708154746.749,0.919434,-0.196533,-0.261963,nan,32.658772
RESpeckRight2,20130708154746.755,-0.271240,0.921143,-0.318115,nan,32.658772
RESpeckTest2,20130708154746.839,0.916992,-0.195312,-0.265137,nan,32.658772
RESpeckRight2,20130708154746.906,-0.271484,0.924072,-0.318848,nan,32.658772
RESpeckTest2,20130708154746.930,0.917480,-0.197021,-0.264404,nan,32.658772
RESpeckTest2,20130708154746.989,0.916992,-0.197998,-0.261475,nan,32.658772
RESpeckRight2,20130708154746.995,-0.273926,0.922363,-0.317383,nan,32.658772
RESpeckRight2,20130708154747.055,-0.271973,0.923096,-0.319092,nan,32.658772
RESpeckTest2,20130708154747.079,0.917236,-0.195312,-0.262695,nan,32.658772
RESpeckTest2,20130708154747.139,0.917725,-0.196533,-0.264893,nan,32.658772
RESpeckRight2,20130708154747.145,-0.271484,0.924561,-0.319580,nan,32.658772
RESpeckRight2,20130708154747.206,-0.272217,0.924805,-0.319336,nan,32.658772
RESpeckTest2,20130708154747.229,0.918213,-0.196289,-0.262207,nan,32.658772
RESpeckRight2,20130708154747.296,-0.271973,0.922119,-0.318359,nan,32.658772
RESpeckTest2,20130708154747.320,0.916260,-0.197266,-0.263184,nan,32.658772
RESpeckRight2,20130708154747.356,-0.272217,0.923096,-0.317139,nan,32.658772
RESpeckTest2,20130708154747.380,0.916260,-0.196533,-0.265137,nan,32.658772
RESpeckRight2,20130708154747.446,-0.271973,0.921387,-0.320312,nan,32.658772
RESpeckTest2,20130708154747.470,0.916504,-0.197021,-0.263916,nan,32.658772
RESpeckRight2,20130708154747.506,-0.272461,0.923340,-0.317627,nan,32.658772
RESpeckTest2,20130708154747.559,0.916748,-0.196289,-0.264404,nan,32.658772
RESpeckRight2,20130708154747.596,-0.271484,0.924316,-0.320312,nan,32.658772
RESpeckTest2,20130708154747.620,0.916016,-0.197510,-0.264648,nan,32.658772
RESpeckRight2,20130708154747.656,-0.270508,0.926025,-0.318604,nan,32.658772
RESpeckTest2,20130708154747.709,0.919434,-0.196289,-0.262939,nan,32.658772
RESpeckRight2,20130708154747.746,-0.273682,0.923096,-0.317627,nan,32.658772
RESpeckRight2,20130708154747.806,-0.271484,0.922363,-0.318604,nan,32.658772
RESpeckTest2,20130708154747.859,0.916748,-0.196777,-0.262207,nan,32.658772
RESpeckRight2,20130708154747.896,-0.271484,0.923584,-0.318604,nan,32.658772
RESpeckTest2,20130708154747.949,0.915771,-0.195801,-0.263916,nan,32.653267
RESpeckRight2,20130708154747.955,-0.270752,0.922852,-0.319336,nan,32.653267
RESpeckTest2,20130708154748.009,0.916504,-0.197510,-0.264893,nan,32.653267
RESpeckRight2,20130708154748.046,-0.271240,0.920898,-0.320312,nan,32.653267
RESpeckTest2,20130708154748.099,0.918457,-0.195557,-0.262939,nan,32.653267
RESpeckRight2,20130708154748.105,-0.272217,0.922119,-0.318848,nan,32.653267
RESpeckTest2,20130708154748.189,0.916016,-0.196045,-0.264160,nan,32.653267
RESpeckRight2,20130708154748.195,-0.270508,0.924072,-0.319092,nan,32.653267
RESpeckTest2,20130708154748.249,0.914795,-0.198975,-0.263672,nan,32.653267
RESpeckRight2,20130708154748.286,-0.271240,0.922607,-0.316406,nan,32.653267
RESpeckTest2,20130708154748.339,0.917480,-0.196045,-0.264893,nan,32.653267
RESpeckRight2,20130708154748.346,-0.271973,0.922607,-0.318359,nan,32.653267
RESpeckTest2,20130708154748.429,0.916016,-0.195312,-0.261475,nan,32.653267
RESpeckRight2,20130708154748.435,-0.270752,0.923096,-0.319336,nan,32.653267
RESpeckTest2,20130708154748.490,0.917480,-0.197510,-0.262695,nan,32.653267
RESpeckRight2,20130708154748.495,-0.270752,0.923584,-0.319580,nan,32.653267
RESpeckTest2,20130708154748.579,0.916748,-0.197754,-0.263184,nan,32.653267
RESpeckRight2,20130708154748.585,-0.270996,0.921631,-0.318848,nan,32.653267
RESpeckTest2,20130708154748.639,0.916260,-0.197266,-0.263672,nan,32.653267
RESpeckRight2,20130708154748.645,-0.271729,0.923584,-0.318359,nan,32.653267
RESpeckTest2,20130708154748.729,0.917236,-0.196533,-0.264404,nan,32.653267
RESpeckRight2,20130708154748.735,-0.271973,0.924072,-0.318848,nan,32.653267
RESpeckRight2,20130708154748.796,-0.271973,0.923584,-0.319092,nan,32.653267
RESpeckTest2,20130708154748.820,0.917480,-0.195312,-0.262939,nan,32.653267
RESpeckTest2,20130708154748.879,0.915039,-0.199463,-0.263184,nan,32.653267
RESpeckRight2,20130708154748.885,-0.271729,0.919678,-0.317383,nan,32.653267
RESpeckRight2,20130708154748.946,-0.272949,0.923096,-0.317871,nan,32.653267
RESpeckTest2,20130708154748.970,0.919189,-0.195312,-0.265625,nan,32.653267
RESpeckRight2,20130708154749.035,-0.274414,0.923096,-0.318848,nan,32.653267
RESpeckTest2,20130708154749.059,0.916992,-0.195068,-0.263916,nan,32.653267
RESpeckRight2,20130708154749.096,-0.272217,0.922852,-0.317871,nan,32.653267
RESpeckTest2,20130708154749.120,0.916504,-0.196045,-0.264160,nan,32.653267
RESpeckRight2,20130708154749.186,-0.272217,0.922119,-0.317383,nan,32.656887
RESpeckTest2,20130708154749.209,0.918457,-0.194580,-0.264160,nan,32.656887
RESpeckRight2,20130708154749.246,-0.272949,0.925781,-0.320068,nan,32.656887
RESpeckRight2,20130708154749.336,-0.274658,0.923340,-0.318115,nan,32.656887
RESpeckTest2,20130708154749.360,0.919434,-0.193115,-0.264648,nan,32.656887
RESpeckRight2,20130708154749.396,-0.276611,0.924561,-0.318604,nan,32.656887
RESpeckTest2,20130708154749.450,0.916260,-0.197266,-0.264404,nan,32.656887
RESpeckRight2,20130708154749.486,-0.273926,0.924316,-0.314941,nan,32.656887
RESpeckTest2,20130708154749.510,0.915527,-0.194092,-0.264893,nan,32.656887
RESpeckTest2,20130708154749.599,0.918213,-0.197754,-0.264404,nan,32.656887
RESpeckRight2,20130708154749.636,-0.270752,0.922607,-0.319580,nan,32.656887
RESpeckTest2,20130708154749.689,0.915527,-0.197021,-0.262939,nan,32.656887
RESpeckRight2,20130708154749.726,-0.271729,0.922363,-0.317383,nan,32.656887
RESpeckTest2,20130708154749.750,0.918457,-0.195312,-0.264404,nan,32.656887
RESpeckRight2,20130708154749.786,-0.272705,0.921143,-0.318604,nan,32.656887
RESpeckTest2,20130708154749.840,0.918701,-0.194824,-0.263428,nan,32.656887
RESpeckRight2,20130708154749.876,-0.271240,0.921875,-0.319336,nan,32.656887
RESpeckTest2,20130708154749.930,0.916748,-0.197998,-0.262207,nan,32.656887
RESpeckRight2,20130708154749.936,-0.271973,0.921631,-0.319580,nan,32.656887
RESpeckTest2,20130708154749.990,0.917725,-0.196777,-0.262939,nan,32.656887
RESpeckRight2,20130708154750.026,-0.271484,0.922119,-0.318848,nan,32.656887
RESpeckTest2,20130708154750.080,0.917725,-0.196289,-0.264160,nan,32.656887
RESpeckRight2,20130708154750.086,-0.273193,0.921631,-0.318115,nan,32.656887
RESpeckTest2,20130708154750.139,0.917480,-0.196777,-0.263428,nan,32.656887
RESpeckRight2,20130708154750.176,-0.270996,0.923828,-0.319336,nan,32.656887
RESpeckTest2,20130708154750.229,0.916992,-0.194824,-0.262939,nan,32.656887
RESpeckRight2,20130708154750.236,-0.270264,0.922363,-0.320068,nan,32.656887
RESpeckTest2,20130708154750.319,0.915283,-0.198975,-0.261475,nan,32.656887
RESpeckRight2,20130708154750.326,-0.272949,0.922363,-0.317383,nan,32.656887
RESpeckTest2,20130708154750.379,0.916504,-0.196045,-0.263916,nan,32.656887
RESpeckRight2,20130708154750.386,-0.271729,0.921631,-0.318115,nan,32.656887
RESpeckTest2,20130708154750.470,0.917480,-0.195068,-0.263916,nan,32.656887
RESpeckRight2,20130708154750.476,-0.271973,0.925049,-0.320801,nan,32.696770
RESpeckRight2,20130708154750.535,-0.273438,0.921875,-0.321533,nan,32.696770
RESpeckTest2,20130708154750.559,0.915771,-0.195801,-0.263916,nan,32.696770
RESpeckTest2,20130708154750.619,0.917236,-0.196533,-0.264893,nan,32.696770
RESpeckRight2,20130708154750.626,-0.272705,0.925537,-0.317383,nan,32.696770
RESpeckRight2,20130708154750.686,-0.281006,0.918457,-0.314453,nan,32.696770
RESpeckTest2,20130708154750.710,0.917725,-0.197021,-0.261963,nan,32.696770
RESpeckRight2,20130708154750.776,-0.284912,0.919189,-0.320068,nan,32.696770
RESpeckTest2,20130708154750.800,0.916748,-0.197510,-0.265625,nan,32.696770
RESpeckRight2,20130708154750.836,-0.284180,0.911621,-0.312500,nan,32.696770
RESpeckTest2,20130708154750.860,0.916748,-0.196777,-0.263916,nan,32.696770
RESpeckRight2,20130708154750.926,-0.286133,0.930420,-0.320068,nan,32.696770
RESpeckTest2,20130708154750.950,0.916992,-0.195557,-0.263428,nan,32.696770
RESpeckTest2,20130708154751.010,0.916260,-0.197754,-0.263428,nan,32.696770
RESpeckRight2,20130708154751.076,-0.281494,0.923096,-0.309814,nan,32.696770
RESpeckTest2,20130708154751.100,0.917236,-0.196533,-0.263916,nan,32.696770
RESpeckRight2,20130708154751.166,-0.279053,0.920898,-0.307129,nan,32.696770
RESpeckTest2,20130708154751.190,0.916260,-0.196533,-0.262695,nan,32.696770
RESpeckRight2,20130708154751.226,-0.288818,0.925781,-0.328369,nan,32.696770
RESpeckTest2,20130708154751.250,0.917236,-0.195557,-0.261719,nan,32.696770
RESpeckRight2,20130708154751.316,-0.286865,0.921143,-0.313965,nan,32.696770
RESpeckTest2,20130708154751.340,0.917236,-0.196533,-0.263184,nan,32.696770
RESpeckRight2,20130708154751.376,-0.290527,0.918213,-0.302979,nan,32.696770
RESpeckTest2,20130708154751.429,0.916992,-0.196533,-0.262939,nan,32.696770
RESpeckRight2,20130708154751.466,-0.290039,0.924561,-0.307373,nan,32.696770
RESpeckTest2,20130708154751.489,0.917725,-0.196289,-0.265625,nan,32.696770
RESpeckRight2,20130708154751.526,-0.300049,0.926758,-0.312256,nan,32.696770
RESpeckTest2,20130708154751.580,0.914551,-0.198486,-0.263184,nan,32.696770
RESpeckRight2,20130708154751.616,-0.306641,0.916016,-0.305908,nan,32.696770
RESpeckRight2,20130708154751.676,-0.321777,0.915771,-0.309570,nan,32.696770
RESpeckTest2,20130708154751.730,0.917236,-0.194580,-0.263672,nan,32.696770
RESpeckRight2,20130708154751.766,-0.329590,0.890381,-0.290039,nan,32.696770
RESpeckTest2,20130708154751.820,0.919189,-0.196533,-0.264404,nan,33.114887
RESpeckRight2,20130708154751.828,-0.331055,0.906494,-0.311279,nan,33.114887
RESpeckTest2,20130708154751.880,0.916504,-0.195312,-0.263428,nan,33.114887
RESpeckRight2,20130708154751.916,-0.323730,0.890137,-0.289551,nan,33.114887
RESpeckTest2,20130708154751.969,0.916992,-0.197266,-0.261719,nan,33.114887
RESpeckRight2,20130708154751.977,-0.310547,0.926025,-0.328857,nan,33.114887
RESpeckTest2,20130708154752.060,0.915527,-0.196533,-0.263428,nan,33.114887
RESpeckRight2,20130708154752.067,-0.298096,0.899414,-0.310547,nan,33.114887
RESpeckTest2,20130708154752.120,0.915771,-0.197266,-0.262939,nan,33.114887
RESpeckRight2,20130708154752.127,-0.258057,0.940918,-0.320801,nan,33.114887
RESpeckTest2,20130708154752.209,0.918945,-0.195557,-0.263184,nan,33.114887
RESpeckRight2,20130708154752.217,-0.286621,0.934082,-0.384033,nan,33.114887
RESpeckRight2,20130708154752.276,-0.278320,0.930420,-0.352051,nan,33.114887
RESpeckTest2,20130708154752.300,0.917969,-0.194580,-0.267578,nan,33.114887
RESpeckTest2,20130708154752.359,0.915527,-0.197510,-0.263428,nan,33.114887
RESpeckRight2,20130708154752.366,-0.280029,0.927734,-0.299805,nan,33.114887
RESpeckTest2,20130708154752.450,0.917969,-0.196777,-0.263428,nan,33.114887
RESpeckRight2,20130708154752.457,-0.265625,0.919922,-0.320801,nan,33.114887
RESpeckTest2,20130708154752.510,0.917725,-0.196289,-0.262207,nan,33.114887
RESpeckRight2,20130708154752.517,-0.272217,0.923584,-0.317627,nan,33.114887
RESpeckTest2,20130708154752.599,0.917236,-0.194824,-0.264648,nan,33.114887
RESpeckRight2,20130708154752.607,-0.270752,0.922852,-0.320068,nan,33.114887
RESpeckRight2,20130708154752.666,-0.270264,0.923340,-0.317139,nan,33.114887
RESpeckTest2,20130708154752.690,0.917236,-0.196289,-0.264893,nan,33.114887
RESpeckTest2,20130708154752.749,0.915771,-0.197266,-0.262939,nan,33.114887
RESpeckRight2,20130708154752.757,-0.271973,0.923584,-0.316162,nan,33.114887
RESpeckRight2,20130708154752.816,-0.272217,0.923340,-0.316895,nan,33.114887
RESpeckTest2,20130708154752.839,0.917480,-0.196533,-0.262451,nan,33.114887
RESpeckRight2,20130708154752.906,-0.272217,0.925293,-0.317383,nan,33.114887
RESpeckTest2,20130708154752.929,0.916748,-0.196045,-0.261963,nan,33.114887
RESpeckRight2,20130708154752.966,-0.271729,0.923096,-0.315430,nan,33.114887
RESpeckTest2,20130708154752.990,0.916992,-0.195312,-0.262939,nan,33.114887
RESpeckRight2,20130708154753.057,-0.260498,0.925293,-0.320068,nan,32.530006
RESpeckTest2,20130708154753.080,0.928467,-0.189209,-0.254883,nan,32.530006
RESpeckRight2,20130708154753.116,-0.280273,0.933838,-0.315186,nan,32.530006
RESpeckRight2,20130708154753.206,-0.274414,0.922119,-0.315918,nan,32.530006
RESpeckTest2,20130708154753.229,0.917969,-0.198242,-0.265381,nan,32.530006
RESpeckRight2,20130708154753.266,-0.274414,0.923340,-0.315918,nan,32.530006
RESpeckTest2,20130708154753.319,0.922363,-0.194580,-0.260254,nan,32.530006
RESpeckRight2,20130708154753.356,-0.271973,0.921387,-0.316895,nan,32.530006
RESpeckTest2,20130708154753.380,0.913330,-0.199219,-0.263916,nan,32.530006
RESpeckRight2,20130708154753.416,-0.271240,0.926270,-0.320312,nan,32.530006
