name,timestamp,accelX,accelY,accelZ,breathing,activity
RESpeckTest2,20130708160057.176,0.907715,-0.343750,-0.142334,0.000000,0.000000
RESpeckTest2,20130708160057.236,0.900391,-0.349854,-0.137939,0.000000,0.000000
RESpeckTest2,20130708160057.326,0.901611,-0.346680,-0.138428,0.000000,0.000000
RESpeckTest2,20130708160057.416,0.903076,-0.346924,-0.137939,0.000000,0.000000
RESpeckTest2,20130708160057.476,0.901611,-0.345215,-0.128662,0.000000,0.000000
RESpeckTest2,20130708160057.566,0.906982,-0.345947,-0.131836,0.000000,0.000000
RESpeckTest2,20130708160057.716,0.907715,-0.342041,-0.124756,0.000000,0.000000
RESpeckTest2,20130708160057.806,0.905273,-0.339844,-0.128418,0.000000,0.000000
RESpeckRight2,20130708160057.861,-0.398682,0.929443,0.075928,nan,3.940965
RESpeckTest2,20130708160057.867,0.903564,-0.339111,-0.126465,nan,36.584362
RESpeckRight2,20130708160057.890,-0.395020,0.937988,0.072754,nan,36.584362
RESpeckRight2,20130708160057.950,-0.392822,0.938232,0.074951,nan,36.584362
RESpeckTest2,20130708160057.956,0.909424,-0.335938,-0.126221,nan,36.584362
RESpeckRight2,20130708160058.040,-0.395752,0.928711,0.073730,nan,36.584362
RESpeckTest2,20130708160058.046,0.910400,-0.337891,-0.116455,nan,36.584362
RESpeckRight2,20130708160058.100,-0.395264,0.933838,0.075684,nan,36.584362
RESpeckTest2,20130708160058.106,0.906250,-0.342285,-0.114258,nan,36.584362
RESpeckRight2,20130708160058.190,-0.393066,0.939209,0.076416,nan,36.584362
RESpeckTest2,20130708160058.196,0.906250,-0.340820,-0.109131,nan,36.584362
RESpeckRight2,20130708160058.250,-0.397461,0.931396,0.072021,nan,36.584362
RESpeckTest2,20130708160058.286,0.910889,-0.340332,-0.115723,nan,36.584362
RESpeckRight2,20130708160058.340,-0.394531,0.928467,0.070068,nan,36.584362
RESpeckTest2,20130708160058.346,0.906250,-0.340332,-0.110352,nan,36.584362
RESpeckRight2,20130708160058.400,-0.397705,0.938965,0.070312,nan,36.584362
RESpeckTest2,20130708160058.436,0.905518,-0.338867,-0.104004,nan,36.584362
RESpeckRight2,20130708160058.490,-0.395264,0.920898,0.087646,nan,36.584362
RESpeckTest2,20130708160058.497,0.907471,-0.339600,-0.105225,nan,36.584362
RESpeckRight2,20130708160058.550,-0.393311,0.939941,0.070557,nan,36.584362
RESpeckTest2,20130708160058.586,0.909668,-0.338135,-0.115479,nan,36.584362
RESpeckRight2,20130708160058.640,-0.390137,0.937988,0.066162,nan,36.584362
RESpeckTest2,20130708160058.676,0.912109,-0.331299,-0.108643,nan,36.584362
RESpeckRight2,20130708160058.700,-0.393555,0.938477,0.075439,nan,36.584362
RESpeckTest2,20130708160058.736,0.915527,-0.334229,-0.106201,nan,36.584362
RESpeckRight2,20130708160058.790,-0.392822,0.937744,0.077148,nan,36.584362
RESpeckTest2,20130708160058.826,0.905518,-0.336426,-0.109619,nan,36.584362
RESpeckRight2,20130708160058.851,-0.393555,0.927979,0.066406,nan,36.584362
RESpeckTest2,20130708160058.916,0.905273,-0.333252,-0.102051,nan,36.584362
RESpeckRight2,20130708160058.940,-0.400391,0.936523,0.073730,nan,36.584362
RESpeckTest2,20130708160058.978,0.921387,-0.336914,-0.098877,nan,36.584362
RESpeckRight2,20130708160059.004,-0.390869,0.930664,0.078613,nan,36.584362
RESpeckTest2,20130708160059.066,0.914795,-0.328613,-0.102539,nan,36.584362
RESpeckRight2,20130708160059.090,-0.395996,0.937012,0.062012,nan,36.589924
RESpeckTest2,20130708160059.156,0.910889,-0.333740,-0.101074,nan,36.589924
RESpeckRight2,20130708160059.180,-0.399902,0.933594,0.066650,nan,36.589924
RESpeckTest2,20130708160059.216,0.913330,-0.335449,-0.109375,nan,36.589924
RESpeckRight2,20130708160059.240,-0.400635,0.930420,0.068115,nan,36.589924
RESpeckTest2,20130708160059.306,0.916992,-0.335449,-0.109619,nan,36.589924
RESpeckRight2,20130708160059.330,-0.405273,0.947266,0.052734,nan,36.589924
RESpeckTest2,20130708160059.366,0.906982,-0.334961,-0.109863,nan,36.589924
RESpeckRight2,20130708160059.390,-0.406982,0.926514,0.046387,nan,36.589924
