name,timestamp,accelX0,accelX1,accelY0,accelY1,accelZ0,accelZ1,breathing,activity,breathingRate
RESpeckPlum,20131129120018.893,0,224,2,60,64,216,-4.204426,0.068707,nan
RESpeckPlum,20131129120018.983,0,236,2,52,64,192,-3.187491,0.068707,nan
RESpeckPlum,20131129120019.134,0,224,2,52,64,228,-2.896838,0.068707,nan
RESpeckPlum,20131129120019.223,0,224,2,56,64,208,-1.855682,0.068707,nan
RESpeckPlum,20131129120019.283,1,24,2,104,64,164,0.003835,0.068707,nan
RESpeckPlum,20131129120019.374,0,232,2,36,64,236,-0.032443,0.068707,nan
RESpeckPlum,20131129120019.433,1,72,2,112,64,200,-0.075674,0.068707,nan
RESpeckPlum,20131129120019.523,0,224,2,60,64,232,-0.037884,0.068707,nan
RESpeckPlum,20131129120019.583,0,92,2,48,64,248,0.004608,0.068707,nan
RESpeckPlum,20131129120019.674,1,128,2,120,64,208,-0.059613,0.068707,nan
RESpeckPlum,20131129120019.733,0,172,2,84,64,172,-0.061148,0.068707,nan
RESpeckPlum,20131129120019.823,1,32,2,112,64,228,-0.046770,0.068707,nan
RESpeckPlum,20131129120019.883,1,24,2,124,64,212,-0.106658,0.068707,nan
RESpeckPlum,20131129120019.973,1,36,2,116,64,172,-0.166970,0.068707,nan
RESpeckPlum,20131129120020.033,1,44,2,100,64,240,-0.211935,0.068707,nan
RESpeckPlum,20131129120020.124,1,28,2,72,64,220,-0.237196,0.068707,nan
RESpeckPlum,20131129120020.273,1,48,2,112,64,200,-0.234554,0.068707,nan
RESpeckPlum,20131129120020.363,1,20,2,128,64,176,-0.283751,0.068707,nan
RESpeckPlum,20131129120020.423,1,24,2,88,64,208,-0.215497,0.068707,nan
RESpeckPlum,20131129120020.513,1,16,2,104,64,220,-0.252956,0.068707,nan
RESpeckPlum,20131129120020.573,1,40,2,112,64,232,-0.375242,0.068707,nan
RESpeckPlum,20131129120020.664,1,0,2,124,64,204,-0.299179,0.068707,nan
RESpeckPlum,20131129120020.723,1,36,2,100,64,200,-0.338530,0.068707,nan
RESpeckPlum,20131129120020.813,1,60,2,100,64,184,-0.314589,0.068707,nan
RESpeckPlum,20131129120020.874,1,32,2,88,64,204,-0.254787,0.068707,nan
RESpeckPlum,20131129120020.963,1,64,2,88,64,216,-0.202091,0.068707,nan
RESpeckPlum,20131129120021.023,1,32,2,96,64,204,-0.157538,0.068707,nan
RESpeckPlum,20131129120021.114,1,52,2,104,64,216,-0.157728,0.068707,nan
RESpeckPlum,20131129120021.173,1,52,2,112,64,212,-0.149794,0.068707,nan
RESpeckPlum,20131129120021.264,1,8,2,92,64,220,-0.071699,0.068707,nan
RESpeckPlum,20131129120021.414,1,64,2,96,64,192,-0.108466,0.068707,nan
RESpeckPlum,20131129120021.504,1,52,2,120,64,196,-0.092466,0.033117,nan
RESpeckPlum,20131129120021.564,1,36,2,124,64,200,-0.018826,0.033117,nan
RESpeckPlum,20131129120021.653,1,32,2,100,64,212,-0.042678,0.033117,nan
RESpeckPlum,20131129120021.713,1,48,2,96,64,212,-0.007562,0.033117,nan
RESpeckPlum,20131129120021.803,1,60,2,104,64,212,-0.007136,0.033117,nan
RESpeckPlum,20131129120021.864,1,40,2,124,64,200,-0.042233,0.033117,nan
RESpeckPlum,20131129120021.953,1,48,2,104,64,220,-0.054250,0.033117,nan
RESpeckPlum,20131129120022.013,1,56,2,116,64,208,-0.073611,0.033117,nan
RESpeckPlum,20131129120022.103,1,44,2,84,64,200,-0.040884,0.033117,nan
RESpeckPlum,20131129120022.163,1,40,2,108,64,204,-0.035583,0.033117,nan
RESpeckPlum,20131129120022.254,1,56,2,120,64,224,-0.081988,0.033117,nan
RESpeckPlum,20131129120022.313,1,52,2,124,64,216,-0.078504,0.033117,nan
RESpeckPlum,20131129120022.403,1,28,2,140,64,216,-0.065273,0.033117,nan
RESpeckPlum,20131129120022.553,1,4,2,144,64,160,-0.062786,0.033117,nan
RESpeckPlum,20131129120022.643,1,40,2,160,65,44,-0.096302,0.033117,nan
RESpeckPlum,20131129120022.704,255,140,3,56,64,244,-0.107044,0.033117,nan
RESpeckPlum,20131129120022.793,2,40,2,208,64,176,-0.211904,0.041471,nan
RESpeckPlum,20131129120022.853,2,120,3,20,66,20,-0.337725,0.041471,nan
RESpeckPlum,20131129120022.945,1,184,3,220,63,216,-0.553945,0.041471,nan
RESpeckPlum,20131129120023.003,1,36,4,152,64,208,-0.803209,0.041471,nan
RESpeckPlum,20131129120023.093,255,244,4,164,64,8,-1.045343,0.041471,nan
RESpeckPlum,20131129120023.153,1,4,4,160,64,212,-1.323416,0.041471,nan
RESpeckPlum,20131129120023.243,1,8,5,4,64,236,-1.614738,0.041471,nan
RESpeckPlum,20131129120023.303,1,152,5,52,65,28,-1.972334,0.041471,nan
RESpeckPlum,20131129120023.393,1,160,5,172,64,4,-2.405107,0.041471,nan
RESpeckPlum,20131129120023.453,0,204,5,248,64,200,-2.830558,0.041471,nan
RESpeckPlum,20131129120023.543,0,212,6,100,65,84,-3.273531,0.041471,nan
RESpeckPlum,20131129120023.693,1,136,7,72,64,76,-3.892914,0.041471,nan
RESpeckPlum,20131129120023.784,0,228,7,116,64,128,-4.338139,0.041471,nan
RESpeckPlum,20131129120023.843,1,20,8,40,65,112,-4.811023,0.041471,nan
RESpeckPlum,20131129120023.933,1,100,8,192,63,128,-5.229249,0.041471,nan
RESpeckPlum,20131129120023.993,1,76,8,132,63,208,-5.504453,0.041471,nan
RESpeckPlum,20131129120024.084,1,48,9,36,64,224,nan,0.386730,nan
RESpeckPlum,20131129120024.143,1,36,9,152,64,80,nan,0.386730,nan
RESpeckPlum,20131129120024.234,0,156,9,236,62,220,nan,0.386730,nan
RESpeckPlum,20131129120024.293,0,172,10,184,64,96,nan,0.386730,nan
RESpeckPlum,20131129120024.384,1,52,11,56,64,52,nan,0.386730,nan
RESpeckPlum,20131129120024.444,1,40,11,36,64,152,nan,0.386730,nan
RESpeckPlum,20131129120024.533,1,208,11,172,62,136,nan,0.386730,nan
RESpeckPlum,20131129120024.593,0,52,11,248,64,76,nan,0.386730,nan
RESpeckPlum,20131129120024.683,0,128,12,120,62,120,nan,0.386730,nan
RESpeckPlum,20131129120024.833,255,8,12,232,63,80,nan,0.386730,nan
RESpeckPlum,20131129120024.925,255,124,13,64,63,40,nan,0.386730,nan
RESpeckPlum,20131129120024.983,255,232,14,196,63,76,nan,0.386730,nan
RESpeckPlum,20131129120025.073,254,224,14,188,62,156,nan,0.386730,nan
RESpeckPlum,20131129120025.133,254,176,14,68,64,96,nan,0.386730,nan
RESpeckPlum,20131129120025.223,254,244,14,232,62,100,nan,0.386730,nan
RESpeckPlum,20131129120025.284,255,20,16,24,63,120,nan,0.386730,nan
RESpeckPlum,20131129120025.374,0,152,16,96,62,232,nan,0.386730,nan
RESpeckPlum,20131129120025.433,2,228,16,180,63,76,nan,0.386730,nan
RESpeckPlum,20131129120025.523,4,108,16,204,62,212,nan,0.386730,nan
RESpeckPlum,20131129120025.584,7,40,16,180,60,32,nan,0.386730,nan
RESpeckPlum,20131129120025.675,9,56,16,36,61,204,nan,0.386730,nan
RESpeckPlum,20131129120025.733,11,184,15,228,62,156,nan,0.386730,nan
RESpeckPlum,20131129120025.823,14,124,15,60,61,0,nan,0.386730,nan
RESpeckPlum,20131129120025.914,15,192,14,196,60,212,nan,0.386730,nan
RESpeckPlum,20131129120025.973,16,28,14,168,61,52,nan,0.386730,nan
RESpeckPlum,20131129120026.063,16,104,14,92,61,72,nan,0.386730,nan
RESpeckPlum,20131129120026.124,17,116,14,24,59,112,nan,0.386730,nan
RESpeckPlum,20131129120026.214,18,64,14,28,60,236,nan,0.386730,nan
RESpeckPlum,20131129120026.273,18,164,13,84,59,60,nan,0.386730,nan
RESpeckPlum,20131129120026.364,19,96,13,132,58,40,nan,0.386730,nan
RESpeckPlum,20131129120026.423,20,232,12,60,60,112,nan,0.386730,nan
RESpeckPlum,20131129120026.514,22,252,12,36,60,196,nan,0.386730,nan
RESpeckPlum,20131129120026.574,21,120,10,232,58,132,nan,0.931402,nan
RESpeckPlum,20131129120026.663,20,188,9,88,58,36,nan,0.931402,nan
RESpeckPlum,20131129120026.724,22,136,9,224,59,232,nan,0.931402,nan
RESpeckPlum,20131129120026.814,23,72,9,116,59,0,nan,0.931402,nan
RESpeckPlum,20131129120026.874,22,120,8,144,59,4,nan,0.931402,nan
RESpeckPlum,20131129120026.963,23,76,8,192,58,132,nan,0.931402,nan
RESpeckPlum,20131129120027.054,23,44,7,144,60,216,nan,0.931402,nan
RESpeckPlum,20131129120027.113,24,112,7,176,62,64,nan,0.931402,nan
RESpeckPlum,20131129120027.204,22,28,6,68,61,164,nan,0.931402,nan
RESpeckPlum,20131129120027.264,21,152,5,252,61,232,nan,0.931402,nan
RESpeckPlum,20131129120027.354,21,156,6,4,60,164,nan,0.931402,nan
RESpeckPlum,20131129120027.414,21,200,5,96,59,172,nan,0.931402,nan
RESpeckPlum,20131129120027.504,22,76,5,60,59,156,nan,0.931402,nan
RESpeckPlum,20131129120027.564,23,32,5,20,61,72,nan,0.931402,nan
RESpeckPlum,20131129120027.654,22,124,4,216,59,228,nan,0.931402,nan
RESpeckPlum,20131129120027.713,23,96,4,176,59,236,nan,0.931402,nan
RESpeckPlum,20131129120027.804,23,244,4,124,59,92,nan,0.931402,nan
RESpeckPlum,20131129120027.863,23,92,4,32,60,4,nan,0.931402,nan
RESpeckPlum,20131129120027.954,24,8,4,36,59,64,nan,0.931402,nan
RESpeckPlum,20131129120028.014,24,76,3,108,58,224,nan,0.931402,nan
RESpeckPlum,20131129120028.104,25,16,3,0,58,80,nan,0.931402,nan
RESpeckPlum,20131129120028.194,24,72,2,200,58,212,nan,0.931402,nan
RESpeckPlum,20131129120028.254,24,228,2,104,60,28,nan,0.931402,nan
RESpeckPlum,20131129120028.343,19,240,2,76,60,228,nan,0.931402,nan
RESpeckPlum,20131129120028.404,19,252,1,192,61,180,nan,0.931402,nan
RESpeckPlum,20131129120028.494,11,136,3,0,63,184,nan,0.931402,nan
RESpeckPlum,20131129120028.554,37,220,242,196,48,228,nan,0.931402,nan
RESpeckPlum,20131129120028.644,247,96,232,60,33,120,nan,0.931402,nan
RESpeckPlum,20131129120028.704,1,44,4,184,62,108,nan,0.931402,nan
RESpeckPlum,20131129120028.794,0,76,2,72,67,96,nan,0.931402,nan
RESpeckPlum,20131129120028.854,0,64,3,36,63,76,nan,0.931402,nan
RESpeckPlum,20131129120028.945,0,60,2,164,65,160,nan,0.931402,nan
RESpeckPlum,20131129120029.004,0,44,2,232,64,104,nan,0.782739,nan
RESpeckPlum,20131129120029.094,0,44,2,216,65,4,nan,0.782739,nan
RESpeckPlum,20131129120029.154,0,72,2,236,64,176,nan,0.782739,nan
RESpeckPlum,20131129120029.244,0,64,2,200,64,208,nan,0.782739,nan
RESpeckPlum,20131129120029.334,0,60,2,232,64,204,nan,0.782739,nan
RESpeckPlum,20131129120029.394,0,72,2,220,64,212,nan,0.782739,nan
RESpeckPlum,20131129120029.484,0,52,2,196,64,208,nan,0.782739,nan
RESpeckPlum,20131129120029.544,0,52,2,200,64,180,nan,0.782739,nan
RESpeckPlum,20131129120029.634,0,68,2,224,64,216,nan,0.782739,nan
RESpeckPlum,20131129120029.694,0,56,2,220,64,200,nan,0.782739,nan
RESpeckPlum,20131129120029.784,0,88,2,228,64,208,nan,0.782739,nan
RESpeckPlum,20131129120029.844,0,72,2,216,64,200,nan,0.782739,nan
RESpeckPlum,20131129120029.934,0,64,2,212,64,188,nan,0.782739,nan
RESpeckPlum,20131129120029.994,0,36,2,188,64,224,nan,0.782739,nan
RESpeckPlum,20131129120030.084,0,64,2,212,64,228,nan,0.782739,nan
RESpeckPlum,20131129120030.144,0,32,3,4,64,156,nan,0.782739,nan
RESpeckPlum,20131129120030.234,0,84,2,188,64,220,nan,0.782739,nan
RESpeckPlum,20131129120030.294,0,72,2,196,64,172,nan,0.782739,nan
RESpeckPlum,20131129120030.384,0,32,3,4,64,212,nan,0.782739,nan
RESpeckPlum,20131129120030.474,0,48,2,220,64,196,nan,0.782739,nan
RESpeckPlum,20131129120030.534,0,40,2,208,64,220,nan,0.782739,nan
RESpeckPlum,20131129120030.624,0,36,2,208,64,212,nan,0.782739,nan
RESpeckPlum,20131129120030.684,0,80,2,236,64,200,nan,0.782739,nan
RESpeckPlum,20131129120030.774,0,60,2,188,64,200,nan,0.782739,nan
RESpeckPlum,20131129120030.834,0,44,2,232,64,204,nan,0.782739,nan
RESpeckPlum,20131129120030.924,0,56,2,220,64,180,nan,0.782739,nan
RESpeckPlum,20131129120030.984,0,56,2,220,64,220,nan,0.782739,nan
RESpeckPlum,20131129120031.074,0,16,2,208,64,220,nan,0.652822,nan
RESpeckPlum,20131129120031.135,0,88,2,240,64,176,nan,0.390289,nan
RESpeckPlum,20131129120031.224,255,252,2,248,64,244,nan,0.390289,nan
RESpeckPlum,20131129120031.284,0,48,2,208,64,192,nan,0.390289,nan
RESpeckPlum,20131129120031.374,0,92,2,224,64,176,nan,0.390289,nan
RESpeckPlum,20131129120031.435,0,100,2,200,64,216,-5.032144,0.057774,nan
RESpeckPlum,20131129120031.524,0,28,2,232,64,204,-4.495567,0.057774,nan
RESpeckPlum,20131129120031.614,0,68,2,232,64,172,-3.872349,0.057774,nan
RESpeckPlum,20131129120031.674,0,40,2,192,64,192,-3.125942,0.057774,nan
RESpeckPlum,20131129120031.764,0,64,2,204,64,228,-2.241858,0.057774,nan
RESpeckPlum,20131129120031.824,0,64,2,204,64,204,-1.370076,0.057774,nan
RESpeckPlum,20131129120031.914,0,84,2,208,64,224,-0.407079,0.057774,nan
RESpeckPlum,20131129120031.974,0,56,2,228,64,204,0.865473,0.057774,nan
RESpeckPlum,20131129120032.064,0,48,2,224,64,204,2.057727,0.057774,nan
RESpeckPlum,20131129120032.124,0,60,2,192,64,248,3.427135,0.057774,nan
RESpeckPlum,20131129120032.214,0,56,2,236,64,132,4.898033,0.057774,nan
RESpeckPlum,20131129120032.274,0,52,2,212,65,8,6.248476,0.057774,nan
RESpeckPlum,20131129120032.364,0,56,2,236,64,184,5.993860,0.057774,nan
RESpeckPlum,20131129120032.424,0,64,2,192,64,224,5.746877,0.057774,nan
RESpeckPlum,20131129120032.516,0,60,2,212,64,180,5.451791,0.057774,nan
RESpeckPlum,20131129120032.664,0,48,2,208,64,204,5.064044,0.057774,nan
RESpeckPlum,20131129120032.754,0,32,2,228,64,192,4.607700,0.057774,nan
RESpeckPlum,20131129120032.814,0,68,2,204,64,244,4.164858,0.057774,nan
RESpeckPlum,20131129120032.904,0,56,2,236,64,176,3.662380,0.057774,nan
RESpeckPlum,20131129120032.964,0,64,2,220,64,208,3.023705,0.057774,nan
RESpeckPlum,20131129120033.054,0,52,2,232,64,216,2.378374,0.057774,nan
RESpeckPlum,20131129120033.114,0,60,2,220,64,208,1.611650,0.057774,nan
RESpeckPlum,20131129120033.204,0,60,2,200,64,208,0.799189,0.057774,nan
RESpeckPlum,20131129120033.264,0,36,2,216,64,180,-0.013168,0.057774,nan
RESpeckPlum,20131129120033.354,0,16,2,252,65,4,-0.000869,0.057774,nan
RESpeckPlum,20131129120033.414,0,64,2,224,64,172,-0.034991,0.057774,nan
RESpeckPlum,20131129120033.504,0,92,2,180,64,216,-0.033816,0.057774,nan
RESpeckPlum,20131129120033.564,0,44,2,244,64,200,-0.042926,0.057774,nan
RESpeckPlum,20131129120033.654,0,84,2,220,64,172,-0.038025,0.057774,nan
RESpeckPlum,20131129120033.804,0,28,2,248,64,192,-0.056862,0.057774,nan
RESpeckPlum,20131129120033.894,0,76,2,192,64,192,-0.024657,0.057774,nan
RESpeckPlum,20131129120033.954,0,68,2,204,64,220,-0.019690,0.057774,nan
RESpeckPlum,20131129120034.044,0,48,2,224,64,192,-0.011001,0.048583,nan
RESpeckPlum,20131129120034.104,0,48,2,212,64,188,0.010049,0.048583,nan
RESpeckPlum,20131129120034.194,0,60,2,212,64,208,-0.016281,0.048583,nan
RESpeckPlum,20131129120034.254,0,36,2,200,64,208,-0.005494,0.048583,nan
RESpeckPlum,20131129120034.344,0,52,2,228,64,188,0.000979,0.048583,nan
RESpeckPlum,20131129120034.404,0,52,2,212,64,208,0.027833,0.048583,nan
RESpeckPlum,20131129120034.494,0,48,2,212,64,184,0.003742,0.048583,nan
RESpeckPlum,20131129120034.554,0,48,2,216,64,192,0.036219,0.048583,nan
RESpeckPlum,20131129120034.644,0,44,2,228,64,208,0.041788,0.048583,nan
RESpeckPlum,20131129120034.704,0,52,2,212,64,180,0.075918,0.048583,nan
RESpeckPlum,20131129120034.794,0,56,2,208,64,212,0.050073,0.048583,nan
RESpeckPlum,20131129120034.944,0,52,2,204,64,220,0.044202,0.048583,nan
RESpeckPlum,20131129120035.034,0,64,2,204,64,220,0.048955,0.048583,nan
RESpeckPlum,20131129120035.094,0,68,2,228,64,172,0.032179,0.048583,nan
RESpeckPlum,20131129120035.184,0,60,2,212,64,204,0.038368,0.048583,nan
RESpeckPlum,20131129120035.244,0,40,2,228,64,180,0.013382,0.048583,nan
RESpeckPlum,20131129120035.334,0,84,2,204,64,200,0.016402,0.048583,nan
RESpeckPlum,20131129120035.394,0,36,2,204,64,224,0.014289,0.048583,nan
RESpeckPlum,20131129120035.484,0,28,2,212,64,216,0.028814,0.048583,nan
RESpeckPlum,20131129120035.544,0,76,2,192,64,232,0.025537,0.048583,nan
RESpeckPlum,20131129120035.634,0,48,3,0,64,168,0.007512,0.048583,nan
RESpeckPlum,20131129120035.694,0,4,2,192,64,228,0.008556,0.048583,nan
RESpeckPlum,20131129120035.784,0,56,2,208,64,196,0.013504,0.048583,nan
RESpeckPlum,20131129120035.844,0,76,2,208,64,196,0.006018,0.048583,nan
RESpeckPlum,20131129120035.934,250,216,7,88,59,208,-0.561119,0.135138,nan
RESpeckPlum,20131129120036.084,6,60,9,8,67,24,-1.488943,0.212873,nan
RESpeckPlum,20131129120036.174,10,216,253,4,80,212,-0.618921,0.294088,nan
RESpeckPlum,20131129120036.234,23,20,8,40,68,88,nan,0.323876,nan
RESpeckPlum,20131129120036.324,25,96,11,164,58,132,nan,0.323876,nan
RESpeckPlum,20131129120036.384,18,92,243,36,55,16,nan,0.401837,nan
RESpeckPlum,20131129120036.474,6,160,248,116,41,108,nan,0.401837,nan
RESpeckPlum,20131129120036.534,24,108,243,128,57,20,nan,0.401837,nan
RESpeckPlum,20131129120036.624,15,252,252,252,61,120,nan,4.197544,nan
RESpeckPlum,20131129120036.684,18,212,240,188,74,140,nan,4.197544,nan
RESpeckPlum,20131129120036.774,8,68,7,44,64,204,nan,4.197544,nan
RESpeckPlum,20131129120036.834,2,36,251,160,62,204,nan,4.197544,nan
RESpeckPlum,20131129120036.924,13,40,253,208,63,92,nan,4.197544,nan
RESpeckPlum,20131129120036.984,17,56,2,172,65,16,nan,4.197544,nan
RESpeckPlum,20131129120037.074,10,88,1,248,67,40,nan,4.197544,nan
RESpeckPlum,20131129120037.224,3,172,0,148,63,204,nan,4.197544,nan
RESpeckPlum,20131129120037.314,4,140,4,68,64,24,nan,4.197544,nan
RESpeckPlum,20131129120037.374,2,164,254,196,63,148,nan,4.197544,nan
RESpeckPlum,20131129120037.464,3,56,2,104,66,52,nan,4.197544,nan
RESpeckPlum,20131129120037.524,4,24,2,8,65,216,nan,4.197544,nan
RESpeckPlum,20131129120037.614,1,204,1,40,62,4,nan,4.197544,nan
RESpeckPlum,20131129120037.675,1,28,3,120,70,28,nan,4.197544,nan
RESpeckPlum,20131129120037.764,0,240,2,252,62,212,nan,4.197544,nan
RESpeckPlum,20131129120037.824,0,228,2,120,65,216,nan,4.197544,nan
RESpeckPlum,20131129120037.914,0,212,2,192,64,44,nan,4.197544,nan
RESpeckPlum,20131129120037.974,0,216,2,152,65,32,nan,4.197544,nan
RESpeckPlum,20131129120038.064,0,212,2,172,64,160,nan,4.197544,nan
RESpeckPlum,20131129120038.124,0,200,3,156,64,160,nan,4.197544,nan
RESpeckPlum,20131129120038.214,1,20,0,52,65,44,nan,4.197544,nan
RESpeckPlum,20131129120038.364,0,172,1,72,64,240,nan,4.197544,nan
RESpeckPlum,20131129120038.454,2,40,1,4,65,16,nan,4.197544,nan
RESpeckPlum,20131129120038.514,255,88,1,196,64,148,nan,4.197544,nan
RESpeckPlum,20131129120038.604,0,244,2,124,64,168,nan,4.197544,nan
RESpeckPlum,20131129120038.664,0,236,2,172,64,168,nan,4.197544,nan
RESpeckPlum,20131129120038.754,0,228,2,140,64,236,nan,4.197544,nan
RESpeckPlum,20131129120038.814,0,212,2,128,64,164,nan,4.197544,nan
RESpeckPlum,20131129120038.904,0,220,2,116,64,228,nan,4.197544,nan
RESpeckPlum,20131129120038.964,0,224,2,124,64,176,nan,4.197544,nan
RESpeckPlum,20131129120039.054,0,244,2,128,64,220,nan,4.197544,nan
RESpeckPlum,20131129120039.114,0,204,2,112,64,204,nan,4.197544,nan
RESpeckPlum,20131129120039.204,1,12,2,140,64,192,nan,0.416362,nan
RESpeckPlum,20131129120039.264,0,220,2,128,64,224,nan,0.416362,nan
RESpeckPlum,20131129120039.354,0,244,2,156,64,172,-0.567855,0.206608,nan
RESpeckPlum,20131129120039.504,0,220,2,132,64,212,-0.539453,0.175700,nan
