name,timestamp,accelX0,accelX1,accelY0,accelY1,accelZ0,accelZ1,breathing,activity,breathingRate
RESpeckPlum,20131129135341.033,251,216,11,72,63,188,nan,0.408788,nan
RESpeckPlum,20131129135341.093,251,152,11,156,63,92,nan,0.408788,nan
RESpeckPlum,20131129135341.183,251,136,11,180,62,248,nan,0.408788,nan
RESpeckPlum,20131129135341.243,251,168,12,140,63,168,nan,0.408788,nan
RESpeckPlum,20131129135341.333,251,208,12,164,63,84,nan,0.408788,nan
RESpeckPlum,20131129135341.483,250,100,13,24,63,68,nan,0.408788,nan
RESpeckPlum,20131129135341.573,251,68,13,64,63,68,nan,0.408788,nan
RESpeckPlum,20131129135341.633,252,80,13,88,63,184,nan,0.408788,nan
RESpeckPlum,20131129135341.722,251,56,14,48,63,188,nan,0.408788,nan
RESpeckPlum,20131129135341.783,249,240,13,116,62,172,nan,0.408788,nan
RESpeckPlum,20131129135341.873,250,224,14,88,63,148,nan,0.408788,nan
RESpeckPlum,20131129135341.933,251,232,14,60,63,60,nan,0.408788,nan
RESpeckPlum,20131129135342.022,250,204,14,160,63,4,nan,0.408788,nan
RESpeckPlum,20131129135342.083,249,220,14,248,62,12,nan,0.408788,nan
RESpeckPlum,20131129135342.173,251,84,15,36,63,88,nan,0.408788,nan
RESpeckPlum,20131129135342.233,251,236,15,104,63,168,nan,0.408788,nan
RESpeckPlum,20131129135342.323,250,240,15,88,63,96,nan,0.408788,nan
RESpeckPlum,20131129135342.383,250,120,16,48,63,44,nan,0.408788,nan
RESpeckPlum,20131129135342.473,251,176,16,8,62,180,nan,0.408788,nan
RESpeckPlum,20131129135342.623,250,144,16,136,62,144,nan,0.408788,nan
RESpeckPlum,20131129135342.713,250,132,17,232,62,136,nan,0.408788,nan
RESpeckPlum,20131129135342.774,250,244,17,92,61,252,nan,0.277677,nan
RESpeckPlum,20131129135342.863,250,228,17,224,62,48,nan,0.277677,nan
RESpeckPlum,20131129135342.923,250,92,18,112,62,124,nan,0.277677,nan
RESpeckPlum,20131129135343.013,250,132,17,228,61,224,nan,0.277677,nan
RESpeckPlum,20131129135343.073,250,156,18,96,62,124,nan,0.277677,nan
RESpeckPlum,20131129135343.163,250,88,18,196,61,228,nan,0.277677,nan
RESpeckPlum,20131129135343.224,249,240,19,8,61,192,nan,0.277677,nan
RESpeckPlum,20131129135343.314,249,232,19,128,61,216,nan,0.277677,nan
RESpeckPlum,20131129135343.373,250,64,19,36,61,68,nan,0.277677,nan
RESpeckPlum,20131129135343.464,250,80,20,164,61,252,nan,0.277677,nan
RESpeckPlum,20131129135343.523,250,40,19,188,61,60,nan,0.277677,nan
RESpeckPlum,20131129135343.613,249,176,20,172,61,180,nan,0.277677,nan
RESpeckPlum,20131129135343.703,249,244,20,248,61,200,nan,0.277677,nan
RESpeckPlum,20131129135343.763,249,180,20,220,60,232,nan,0.277677,nan
RESpeckPlum,20131129135343.854,249,124,21,96,61,96,nan,0.277677,nan
RESpeckPlum,20131129135343.913,249,172,21,16,61,8,nan,0.277677,nan
RESpeckPlum,20131129135344.003,250,20,20,216,61,28,nan,0.277677,nan
RESpeckPlum,20131129135344.063,250,16,21,152,60,252,nan,0.277677,nan
RESpeckPlum,20131129135344.153,249,116,23,0,60,232,nan,0.277677,nan
RESpeckPlum,20131129135344.213,249,60,21,176,60,12,nan,0.277677,nan
RESpeckPlum,20131129135344.303,249,100,22,172,61,12,nan,0.277677,nan
RESpeckPlum,20131129135344.363,249,192,22,220,60,144,nan,0.277677,nan
RESpeckPlum,20131129135344.455,249,164,23,180,61,24,nan,0.277677,nan
RESpeckPlum,20131129135344.513,249,40,23,76,60,40,nan,0.277677,nan
RESpeckPlum,20131129135344.604,248,148,23,212,60,24,nan,0.277677,nan
RESpeckPlum,20131129135344.663,249,32,23,164,60,0,nan,0.277677,nan
RESpeckPlum,20131129135344.753,249,44,24,136,59,228,nan,0.277677,nan
RESpeckPlum,20131129135344.843,248,224,24,112,59,172,nan,0.277677,nan
RESpeckPlum,20131129135344.903,248,180,24,220,58,136,nan,0.277677,nan
RESpeckPlum,20131129135344.993,248,36,25,252,59,192,nan,0.277677,nan
RESpeckPlum,20131129135345.054,248,60,25,156,59,124,nan,0.277677,nan
RESpeckPlum,20131129135345.143,248,64,25,208,58,128,nan,0.277677,nan
RESpeckPlum,20131129135345.203,248,44,26,36,59,88,nan,0.283960,nan
RESpeckPlum,20131129135345.293,248,144,26,4,58,192,nan,0.283960,nan
RESpeckPlum,20131129135345.353,248,4,26,144,58,48,nan,0.283960,nan
RESpeckPlum,20131129135345.445,247,88,27,152,59,36,nan,0.283960,nan
RESpeckPlum,20131129135345.503,247,184,27,96,58,120,nan,0.283960,nan
RESpeckPlum,20131129135345.593,247,236,27,208,58,56,nan,0.283960,nan
RESpeckPlum,20131129135345.653,248,36,27,140,58,68,nan,0.283960,nan
RESpeckPlum,20131129135345.743,247,184,28,148,57,212,nan,0.283960,nan
RESpeckPlum,20131129135345.805,247,128,28,80,57,212,nan,0.283960,nan
RESpeckPlum,20131129135345.893,247,64,28,232,57,172,nan,0.283960,nan
RESpeckPlum,20131129135345.983,247,120,28,160,57,20,nan,0.283960,nan
RESpeckPlum,20131129135346.043,247,160,29,112,57,60,nan,0.283960,nan
RESpeckPlum,20131129135346.133,247,48,29,68,57,8,nan,0.283960,nan
RESpeckPlum,20131129135346.193,246,176,30,96,57,140,nan,0.283960,nan
RESpeckPlum,20131129135346.283,246,96,30,28,57,36,nan,0.283960,nan
RESpeckPlum,20131129135346.343,246,168,29,204,56,200,nan,0.283960,nan
RESpeckPlum,20131129135346.433,246,152,30,92,56,220,nan,0.283960,nan
RESpeckPlum,20131129135346.493,246,224,30,96,56,144,nan,0.283960,nan
RESpeckPlum,20131129135346.583,246,168,30,180,56,120,nan,0.283960,nan
RESpeckPlum,20131129135346.643,246,72,31,40,56,172,nan,0.283960,nan
RESpeckPlum,20131129135346.733,246,80,30,244,56,160,nan,0.283960,nan
RESpeckPlum,20131129135346.793,246,172,31,0,56,104,-5.907066,0.283960,nan
RESpeckPlum,20131129135346.883,246,168,31,76,56,8,-5.780816,0.283960,nan
RESpeckPlum,20131129135346.943,246,40,31,132,55,220,-5.622797,0.283960,nan
RESpeckPlum,20131129135347.033,245,184,31,212,56,72,-5.466580,0.283960,nan
RESpeckPlum,20131129135347.124,245,232,31,176,56,36,-5.086396,0.283960,nan
RESpeckPlum,20131129135347.183,246,60,32,104,56,168,-4.855754,0.283960,nan
RESpeckPlum,20131129135347.273,246,120,32,228,55,128,-4.877098,0.283960,nan
RESpeckPlum,20131129135347.333,246,56,33,124,55,220,-4.829174,0.283960,nan
RESpeckPlum,20131129135347.423,245,216,32,144,54,248,-4.780651,0.283960,nan
RESpeckPlum,20131129135347.483,245,212,33,196,54,192,-4.744911,0.283960,nan
RESpeckPlum,20131129135347.573,246,88,33,24,54,88,-4.711113,0.283960,nan
RESpeckPlum,20131129135347.634,246,72,34,164,55,96,nan,0.581301,nan
RESpeckPlum,20131129135347.723,246,52,34,28,54,104,nan,0.581301,nan
RESpeckPlum,20131129135347.783,245,44,36,116,54,216,nan,0.581301,nan
RESpeckPlum,20131129135347.873,245,84,35,8,53,236,nan,0.581301,nan
RESpeckPlum,20131129135347.934,245,252,35,244,52,220,nan,0.581301,nan
RESpeckPlum,20131129135348.023,245,224,37,68,52,112,nan,0.581301,nan
RESpeckPlum,20131129135348.083,245,108,38,24,52,240,nan,0.581301,nan
RESpeckPlum,20131129135348.173,245,100,38,60,51,220,nan,0.581301,nan
RESpeckPlum,20131129135348.263,245,196,38,8,51,24,nan,0.581301,nan
RESpeckPlum,20131129135348.323,244,244,41,84,52,12,nan,0.581301,nan
RESpeckPlum,20131129135348.414,245,172,38,176,49,12,nan,0.581301,nan
RESpeckPlum,20131129135348.474,245,124,40,104,48,176,nan,0.581301,nan
RESpeckPlum,20131129135348.564,245,124,40,172,48,72,nan,0.581301,nan
RESpeckPlum,20131129135348.623,244,240,42,36,49,124,nan,0.581301,nan
RESpeckPlum,20131129135348.713,245,0,42,72,49,24,nan,0.581301,nan
RESpeckPlum,20131129135348.773,244,240,42,96,48,156,nan,0.581301,nan
RESpeckPlum,20131129135348.863,244,200,42,156,48,52,nan,0.581301,nan
RESpeckPlum,20131129135348.923,245,12,41,148,48,4,nan,0.581301,nan
RESpeckPlum,20131129135349.013,244,192,43,180,48,140,nan,0.581301,nan
RESpeckPlum,20131129135349.073,244,232,42,184,47,156,nan,0.581301,nan
RESpeckPlum,20131129135349.164,244,228,43,32,46,232,nan,0.581301,nan
RESpeckPlum,20131129135349.223,244,160,43,20,47,160,nan,0.581301,nan
RESpeckPlum,20131129135349.313,244,200,44,28,47,212,nan,0.581301,nan
RESpeckPlum,20131129135349.403,245,20,42,188,46,216,nan,0.581301,nan
RESpeckPlum,20131129135349.463,244,188,44,116,47,96,nan,0.581301,nan
RESpeckPlum,20131129135349.554,244,60,44,96,47,36,nan,0.581301,nan
RESpeckPlum,20131129135349.613,244,76,44,32,46,248,nan,0.581301,nan
RESpeckPlum,20131129135349.703,244,232,44,224,46,176,nan,0.581301,nan
RESpeckPlum,20131129135349.763,243,160,37,188,47,188,nan,0.581301,nan
RESpeckPlum,20131129135349.853,246,128,36,236,43,100,nan,0.581301,nan
RESpeckPlum,20131129135349.913,246,12,25,144,44,76,nan,0.581301,nan
RESpeckPlum,20131129135350.004,246,88,22,24,48,52,nan,0.581301,nan
RESpeckPlum,20131129135350.066,247,188,26,96,45,48,nan,1.693189,nan
RESpeckPlum,20131129135350.153,253,32,29,148,50,76,nan,1.693189,nan
RESpeckPlum,20131129135350.213,207,192,52,232,58,208,nan,1.693189,nan
RESpeckPlum,20131129135350.304,3,172,246,132,80,20,nan,1.693189,nan
RESpeckPlum,20131129135350.363,3,88,24,216,62,132,nan,1.693189,nan
RESpeckPlum,20131129135350.454,2,248,20,184,68,40,nan,1.693189,nan
RESpeckPlum,20131129135350.543,220,80,1,52,67,208,nan,1.693189,nan
RESpeckPlum,20131129135350.603,250,156,10,160,60,220,nan,1.693189,nan
RESpeckPlum,20131129135350.693,246,240,13,136,70,4,nan,1.693189,nan
RESpeckPlum,20131129135350.754,248,32,9,192,61,252,nan,1.693189,nan
RESpeckPlum,20131129135350.843,255,48,5,116,64,236,nan,1.693189,nan
RESpeckPlum,20131129135350.904,255,12,5,52,64,108,nan,1.693189,nan
RESpeckPlum,20131129135350.994,255,20,5,32,64,240,nan,1.693189,nan
RESpeckPlum,20131129135351.056,255,0,5,60,64,148,nan,1.693189,nan
RESpeckPlum,20131129135351.144,255,16,5,20,64,192,nan,1.693189,nan
RESpeckPlum,20131129135351.204,255,24,5,32,64,164,nan,1.693189,nan
RESpeckPlum,20131129135351.294,255,12,5,40,64,180,nan,1.693189,nan
RESpeckPlum,20131129135351.354,255,4,5,48,64,168,nan,1.693189,nan
RESpeckPlum,20131129135351.445,255,0,5,60,64,180,nan,1.693189,nan
RESpeckPlum,20131129135351.503,254,244,4,244,64,224,nan,1.693189,nan
RESpeckPlum,20131129135351.594,255,20,5,44,64,132,nan,1.693189,nan
RESpeckPlum,20131129135351.685,255,8,5,76,64,188,nan,1.693189,nan
RESpeckPlum,20131129135351.744,255,0,5,32,64,156,nan,1.693189,nan
RESpeckPlum,20131129135351.834,255,8,5,12,64,200,nan,1.693189,nan
RESpeckPlum,20131129135351.894,255,24,5,48,64,168,nan,1.693189,nan
RESpeckPlum,20131129135351.984,255,12,5,28,64,168,nan,1.693189,nan
RESpeckPlum,20131129135352.044,255,0,5,36,64,156,nan,1.693189,nan
RESpeckPlum,20131129135352.134,255,20,5,40,64,168,nan,1.693189,nan
RESpeckPlum,20131129135352.194,255,4,5,12,64,132,nan,1.693189,nan
RESpeckPlum,20131129135352.284,255,20,5,60,64,172,nan,1.693189,nan
RESpeckPlum,20131129135352.344,255,16,5,48,64,184,nan,1.693189,nan
RESpeckPlum,20131129135352.434,255,4,5,20,64,172,nan,1.693189,nan
RESpeckPlum,20131129135352.494,255,20,5,48,64,192,nan,1.311076,nan
RESpeckPlum,20131129135352.584,255,20,5,28,64,164,nan,1.311076,nan
RESpeckPlum,20131129135352.644,255,24,5,36,64,184,nan,1.311076,nan
RESpeckPlum,20131129135352.734,255,8,5,32,64,172,nan,0.676633,nan
RESpeckPlum,20131129135352.824,255,24,5,44,64,184,nan,0.676633,nan
RESpeckPlum,20131129135352.884,255,28,5,16,64,196,nan,0.676633,nan
RESpeckPlum,20131129135352.974,255,4,5,68,64,192,nan,0.507516,nan
RESpeckPlum,20131129135353.035,254,244,5,16,64,148,-0.456822,0.160691,nan
RESpeckPlum,20131129135353.124,255,28,5,40,64,168,3.791735,0.139937,nan
RESpeckPlum,20131129135353.184,255,28,5,32,64,164,8.214858,0.137083,nan
RESpeckPlum,20131129135353.275,255,0,5,28,64,168,12.701260,0.046322,nan
RESpeckPlum,20131129135353.334,254,248,4,232,65,12,17.310478,0.046322,nan
RESpeckPlum,20131129135353.425,254,248,5,172,64,4,21.654350,0.046322,nan
RESpeckPlum,20131129135353.484,255,52,4,220,64,252,26.263292,0.046322,nan
RESpeckPlum,20131129135353.574,255,68,4,240,64,168,31.097773,0.046322,nan
RESpeckPlum,20131129135353.688,254,236,5,108,64,164,35.899345,0.046322,nan
RESpeckPlum,20131129135353.724,254,252,5,28,64,192,40.576206,0.046322,nan
RESpeckPlum,20131129135353.873,255,12,5,36,64,180,45.465046,0.046322,nan
RESpeckPlum,20131129135353.964,254,232,5,56,64,132,50.050034,0.046322,nan
RESpeckPlum,20131129135354.023,255,28,5,56,64,208,46.209045,0.046322,nan
RESpeckPlum,20131129135354.114,255,8,5,4,64,160,42.324478,0.046322,nan
RESpeckPlum,20131129135354.173,254,252,5,20,64,148,38.310581,0.046322,nan
RESpeckPlum,20131129135354.264,255,48,5,76,64,176,34.184715,0.046322,nan
RESpeckPlum,20131129135354.324,254,156,5,60,64,148,29.905519,0.046322,nan
RESpeckPlum,20131129135354.414,255,44,5,32,64,228,25.924017,0.046322,nan
RESpeckPlum,20131129135354.474,255,44,4,252,64,116,21.597458,0.046322,nan
RESpeckPlum,20131129135354.564,254,240,5,56,64,216,17.170454,0.046322,nan
RESpeckPlum,20131129135354.624,255,12,5,52,64,164,12.846645,0.046322,nan
RESpeckPlum,20131129135354.714,255,36,5,32,64,196,8.567537,0.046322,nan
RESpeckPlum,20131129135354.774,255,0,5,28,64,184,4.179886,0.046322,nan
RESpeckPlum,20131129135354.864,255,60,5,44,64,56,-0.001656,0.046322,nan
RESpeckPlum,20131129135355.014,254,192,4,200,64,232,0.056682,0.046322,nan
RESpeckPlum,20131129135355.135,255,36,5,24,64,144,0.034172,0.189677,nan
RESpeckPlum,20131129135355.164,255,16,4,216,64,192,0.069453,0.189677,nan
RESpeckPlum,20131129135355.254,255,8,5,24,64,168,0.108021,0.189677,nan
RESpeckPlum,20131129135355.314,254,236,5,56,64,184,0.185951,0.189677,nan
RESpeckPlum,20131129135355.404,255,4,5,24,64,156,0.090722,0.189677,nan
RESpeckPlum,20131129135355.464,255,20,5,24,64,196,0.099862,0.189677,nan
RESpeckPlum,20131129135355.554,255,16,5,24,64,160,0.166613,0.189677,nan
RESpeckPlum,20131129135355.614,255,0,5,16,64,168,0.149917,0.189677,nan
RESpeckPlum,20131129135355.704,255,16,5,40,64,160,0.137293,0.189677,nan
RESpeckPlum,20131129135355.764,255,28,5,16,64,180,0.144894,0.189677,nan
RESpeckPlum,20131129135355.854,255,16,5,20,64,164,0.140369,0.189677,nan
RESpeckPlum,20131129135355.914,255,40,4,232,64,180,0.090580,0.189677,nan
RESpeckPlum,20131129135356.004,255,4,5,80,64,168,0.064758,0.189677,nan
RESpeckPlum,20131129135356.155,255,16,5,20,64,152,-0.004433,0.189677,nan
RESpeckPlum,20131129135356.244,255,4,5,40,64,216,-0.032211,0.189677,nan
RESpeckPlum,20131129135356.304,255,0,5,32,64,160,-0.033145,0.189677,nan
