name,timestamp,accelX0,accelX1,accelY0,accelY1,accelZ0,accelZ1,breathing,activity,breathingRate
RESpeckPlum,20131129152905.727,0,228,8,220,64,168,0.000000,0.064409,nan
RESpeckPlum,20131129152905.817,0,40,9,172,65,124,0.000000,0.064409,nan
RESpeckPlum,20131129152905.907,0,76,8,60,63,8,0.000000,0.064409,nan
RESpeckPlum,20131129152905.967,2,4,9,52,63,44,0.000000,0.064409,nan
RESpeckPlum,20131129152906.056,0,48,8,248,65,92,0.000000,0.064409,nan
RESpeckPlum,20131129152906.117,255,192,9,44,64,248,0.000000,0.064409,nan
RESpeckPlum,20131129152906.207,1,104,9,156,64,40,0.000000,0.064409,nan
RESpeckPlum,20131129152906.267,0,176,10,84,64,136,0.000000,0.064409,nan
RESpeckPlum,20131129152906.357,1,116,10,12,64,172,0.000000,0.064409,nan
RESpeckPlum,20131129152906.417,0,196,10,184,63,76,0.000000,0.064409,nan
RESpeckPlum,20131129152906.506,0,80,11,60,65,84,0.000000,0.064409,nan
RESpeckPlum,20131129152906.567,3,236,11,176,62,216,0.000000,0.068830,nan
RESpeckPlum,20131129152906.657,1,248,12,64,63,196,nan,0.697439,nan
RESpeckPlum,20131129152906.717,1,196,13,60,63,216,nan,0.697439,nan
RESpeckPlum,20131129152906.807,1,164,13,124,62,176,nan,0.697439,nan
RESpeckPlum,20131129152906.867,4,32,14,76,63,140,nan,0.697439,nan
RESpeckPlum,20131129152906.957,2,216,14,196,62,176,nan,0.697439,nan
RESpeckPlum,20131129152907.047,3,196,15,80,62,252,nan,0.697439,nan
RESpeckPlum,20131129152907.107,3,160,15,176,63,144,nan,0.697439,nan
RESpeckPlum,20131129152907.197,3,80,16,124,62,120,nan,0.697439,nan
RESpeckPlum,20131129152907.257,3,140,17,8,62,48,nan,0.697439,nan
RESpeckPlum,20131129152907.347,3,24,17,92,62,228,nan,0.697439,nan
RESpeckPlum,20131129152907.409,5,60,18,20,61,164,nan,0.697439,nan
RESpeckPlum,20131129152907.497,3,188,19,48,61,200,nan,0.697439,nan
RESpeckPlum,20131129152907.557,3,224,20,168,61,120,nan,0.697439,nan
RESpeckPlum,20131129152907.647,4,12,19,248,60,124,nan,0.697439,nan
RESpeckPlum,20131129152907.707,5,28,20,56,60,252,nan,0.697439,nan
RESpeckPlum,20131129152907.797,4,36,20,100,60,152,nan,0.697439,nan
RESpeckPlum,20131129152907.857,3,180,20,180,60,4,nan,0.697439,nan
RESpeckPlum,20131129152907.947,4,252,20,60,60,204,nan,0.697439,nan
RESpeckPlum,20131129152908.007,4,124,18,208,60,184,nan,0.697439,nan
RESpeckPlum,20131129152908.097,2,156,19,244,62,12,nan,0.697439,nan
RESpeckPlum,20131129152908.187,4,12,17,84,61,112,nan,0.697439,nan
RESpeckPlum,20131129152908.247,4,68,17,104,61,136,nan,0.697439,nan
RESpeckPlum,20131129152908.337,3,4,16,156,64,32,nan,0.697439,nan
RESpeckPlum,20131129152908.398,4,156,15,128,61,180,nan,0.697439,nan
RESpeckPlum,20131129152908.487,4,0,14,152,63,68,nan,0.697439,nan
RESpeckPlum,20131129152908.547,2,0,14,0,62,100,nan,0.697439,nan
RESpeckPlum,20131129152908.637,3,68,12,212,63,200,nan,0.697439,nan
RESpeckPlum,20131129152908.697,2,224,11,76,63,196,nan,0.697439,nan
RESpeckPlum,20131129152908.787,2,224,11,116,64,24,nan,0.697439,nan
RESpeckPlum,20131129152908.847,2,232,9,216,65,120,nan,0.697439,nan
RESpeckPlum,20131129152908.937,3,168,8,208,65,116,nan,0.697439,nan
RESpeckPlum,20131129152908.997,3,40,8,176,64,104,nan,0.697439,nan
RESpeckPlum,20131129152909.088,2,148,7,232,65,160,nan,0.487132,nan
RESpeckPlum,20131129152909.237,1,72,7,188,64,204,nan,0.487132,nan
RESpeckPlum,20131129152909.327,1,212,7,228,64,124,nan,0.487132,nan
RESpeckPlum,20131129152909.387,2,52,8,12,64,76,nan,0.487132,nan
RESpeckPlum,20131129152909.477,3,44,8,48,64,40,nan,0.487132,nan
RESpeckPlum,20131129152909.537,3,68,8,76,64,132,nan,0.487132,nan
RESpeckPlum,20131129152909.627,3,172,8,184,64,140,nan,0.487132,nan
RESpeckPlum,20131129152909.687,3,144,9,60,65,8,nan,0.487132,nan
RESpeckPlum,20131129152909.777,3,232,9,144,64,132,nan,0.487132,nan
RESpeckPlum,20131129152909.837,4,16,9,192,64,84,nan,0.487132,nan
RESpeckPlum,20131129152909.927,3,168,10,68,64,104,nan,0.487132,nan
RESpeckPlum,20131129152909.987,4,104,11,0,65,0,nan,0.487132,nan
RESpeckPlum,20131129152910.077,4,8,11,68,63,20,nan,0.487132,nan
RESpeckPlum,20131129152910.137,2,92,12,160,62,248,nan,0.487132,nan
RESpeckPlum,20131129152910.227,7,144,13,80,64,168,nan,0.487132,nan
RESpeckPlum,20131129152910.377,6,52,15,84,62,80,nan,0.487132,nan
RESpeckPlum,20131129152910.467,7,140,16,52,61,0,nan,0.487132,nan
RESpeckPlum,20131129152910.527,7,104,17,172,62,160,nan,0.487132,nan
RESpeckPlum,20131129152910.617,8,128,17,192,62,124,nan,0.487132,nan
RESpeckPlum,20131129152910.677,7,192,18,80,60,196,nan,0.487132,nan
RESpeckPlum,20131129152910.766,8,152,19,120,61,172,nan,0.487132,nan
RESpeckPlum,20131129152910.827,8,108,20,128,60,140,nan,0.487132,nan
RESpeckPlum,20131129152910.917,10,24,20,184,60,52,nan,0.487132,nan
RESpeckPlum,20131129152910.977,10,8,21,220,59,244,nan,0.487132,nan
RESpeckPlum,20131129152911.067,10,88,22,172,60,132,nan,0.487132,nan
RESpeckPlum,20131129152911.127,11,96,22,252,59,156,nan,0.487132,nan
RESpeckPlum,20131129152911.217,11,0,23,40,58,120,nan,0.487132,nan
RESpeckPlum,20131129152911.277,11,60,23,220,58,112,nan,0.487132,nan
RESpeckPlum,20131129152911.367,12,0,23,252,57,248,nan,0.487132,nan
RESpeckPlum,20131129152911.517,11,188,25,20,57,52,nan,0.487132,nan
RESpeckPlum,20131129152911.607,11,132,25,8,57,176,nan,0.487132,nan
RESpeckPlum,20131129152911.667,12,120,24,224,58,0,nan,0.487132,nan
RESpeckPlum,20131129152911.757,11,108,24,132,57,92,nan,0.399646,nan
RESpeckPlum,20131129152911.817,12,108,23,16,56,192,nan,0.399646,nan
RESpeckPlum,20131129152911.907,12,84,23,36,57,204,nan,0.399646,nan
RESpeckPlum,20131129152911.967,10,244,21,236,59,232,nan,0.399646,nan
RESpeckPlum,20131129152912.056,11,20,20,16,60,52,nan,0.399646,nan
RESpeckPlum,20131129152912.117,12,40,19,64,61,244,nan,0.399646,nan
RESpeckPlum,20131129152912.207,9,200,16,152,62,20,nan,0.399646,nan
RESpeckPlum,20131129152912.267,11,148,15,220,62,160,nan,0.399646,nan
RESpeckPlum,20131129152912.357,10,172,14,180,62,96,nan,0.399646,nan
RESpeckPlum,20131129152912.418,11,108,13,176,62,60,nan,0.399646,nan
RESpeckPlum,20131129152912.506,12,88,12,240,63,72,nan,0.399646,nan
RESpeckPlum,20131129152912.657,11,232,11,32,63,164,nan,0.399646,nan
RESpeckPlum,20131129152912.747,11,112,11,28,64,76,nan,0.399646,nan
RESpeckPlum,20131129152912.807,11,44,10,84,62,204,nan,0.399646,nan
RESpeckPlum,20131129152912.897,10,196,10,68,63,44,nan,0.399646,nan
RESpeckPlum,20131129152912.957,12,8,10,32,63,44,nan,0.399646,nan
RESpeckPlum,20131129152913.047,11,96,10,20,62,164,nan,0.399646,nan
RESpeckPlum,20131129152913.107,11,68,9,212,62,228,nan,0.399646,nan
RESpeckPlum,20131129152913.197,11,172,9,180,63,212,nan,0.399646,nan
RESpeckPlum,20131129152913.257,11,124,9,56,62,196,nan,0.399646,nan
RESpeckPlum,20131129152913.347,11,224,9,36,62,168,nan,0.399646,nan
RESpeckPlum,20131129152913.407,11,104,9,44,63,168,nan,0.399646,nan
RESpeckPlum,20131129152913.497,11,108,8,172,63,68,nan,0.399646,nan
RESpeckPlum,20131129152913.557,11,32,8,48,63,152,nan,0.399646,nan
RESpeckPlum,20131129152913.647,11,60,8,100,63,128,nan,0.399646,nan
RESpeckPlum,20131129152913.797,12,204,9,116,63,248,nan,0.399646,nan
RESpeckPlum,20131129152913.887,11,204,10,20,64,68,nan,0.399646,nan
RESpeckPlum,20131129152913.947,12,112,10,168,64,164,nan,0.399646,nan
RESpeckPlum,20131129152914.037,11,96,11,128,62,184,nan,0.399646,nan
RESpeckPlum,20131129152914.097,11,244,12,124,62,4,nan,0.399646,nan
RESpeckPlum,20131129152914.187,11,28,13,148,62,20,nan,0.399646,nan
RESpeckPlum,20131129152914.247,11,36,14,140,61,232,nan,0.399646,nan
RESpeckPlum,20131129152914.337,11,108,15,232,61,212,nan,0.434488,nan
RESpeckPlum,20131129152914.398,11,172,16,148,62,56,nan,0.434488,nan
RESpeckPlum,20131129152914.487,11,4,16,184,62,16,nan,0.434488,nan
RESpeckPlum,20131129152914.547,12,40,20,184,60,60,nan,0.434488,nan
RESpeckPlum,20131129152914.637,11,252,19,36,58,68,nan,0.434488,nan
RESpeckPlum,20131129152914.697,12,244,20,200,59,152,nan,0.434488,nan
RESpeckPlum,20131129152914.787,13,148,21,32,59,148,nan,0.434488,nan
RESpeckPlum,20131129152914.937,13,200,21,208,57,220,nan,0.434488,nan
RESpeckPlum,20131129152915.027,13,52,23,0,59,20,nan,0.434488,nan
RESpeckPlum,20131129152915.087,14,152,23,100,59,16,nan,0.434488,nan
RESpeckPlum,20131129152915.177,14,120,23,240,58,84,nan,0.434488,nan
RESpeckPlum,20131129152915.237,13,44,24,172,58,208,nan,0.434488,nan
RESpeckPlum,20131129152915.327,14,0,24,228,58,36,nan,0.434488,nan
RESpeckPlum,20131129152915.387,13,120,25,32,58,24,nan,0.434488,nan
RESpeckPlum,20131129152915.477,13,152,26,20,57,184,nan,0.434488,nan
RESpeckPlum,20131129152915.537,14,220,25,88,56,36,nan,0.434488,nan
RESpeckPlum,20131129152915.627,14,92,26,136,58,60,nan,0.434488,nan
RESpeckPlum,20131129152915.687,12,212,27,76,57,236,nan,0.434488,nan
RESpeckPlum,20131129152915.777,13,8,27,44,57,0,nan,0.434488,nan
RESpeckPlum,20131129152915.837,12,100,28,128,57,176,nan,0.434488,nan
RESpeckPlum,20131129152915.927,11,132,28,44,56,124,nan,0.434488,nan
RESpeckPlum,20131129152916.017,10,220,29,148,57,132,nan,0.434488,nan
RESpeckPlum,20131129152916.077,11,12,29,188,56,60,nan,0.434488,nan
RESpeckPlum,20131129152916.168,10,28,30,96,56,76,nan,0.434488,nan
RESpeckPlum,20131129152916.227,10,52,31,212,56,124,nan,0.434488,nan
RESpeckPlum,20131129152916.317,11,148,30,44,54,236,nan,0.434488,nan
RESpeckPlum,20131129152916.377,9,48,31,160,55,192,nan,0.434488,nan
RESpeckPlum,20131129152916.467,10,44,32,92,55,228,nan,0.434488,nan
RESpeckPlum,20131129152916.527,10,132,32,64,55,152,nan,0.434488,nan
RESpeckPlum,20131129152916.617,10,96,32,244,53,152,nan,0.434488,nan
RESpeckPlum,20131129152916.677,9,96,32,148,53,196,nan,0.434488,nan
RESpeckPlum,20131129152916.767,9,88,33,108,54,88,nan,0.434488,nan
RESpeckPlum,20131129152916.827,10,100,32,228,54,60,nan,0.368450,nan
RESpeckPlum,20131129152916.917,9,204,32,76,54,104,nan,0.368450,nan
RESpeckPlum,20131129152916.977,9,176,31,188,55,20,nan,0.368450,nan
RESpeckPlum,20131129152917.067,10,240,31,48,55,144,nan,0.368450,nan
RESpeckPlum,20131129152917.157,11,180,30,100,55,188,nan,0.368450,nan
RESpeckPlum,20131129152917.217,10,108,28,180,56,44,nan,0.368450,nan
RESpeckPlum,20131129152917.307,9,24,27,12,56,132,nan,0.368450,nan
RESpeckPlum,20131129152917.367,11,52,27,72,58,240,nan,0.368450,nan
RESpeckPlum,20131129152917.457,10,172,25,52,59,60,nan,0.368450,nan
RESpeckPlum,20131129152917.517,11,156,23,156,58,72,nan,0.368450,nan
RESpeckPlum,20131129152917.607,11,160,22,176,59,156,nan,0.368450,nan
RESpeckPlum,20131129152917.667,11,4,21,136,60,196,nan,0.368450,nan
RESpeckPlum,20131129152917.757,11,60,20,36,59,240,nan,0.368450,nan
RESpeckPlum,20131129152917.817,11,28,19,84,61,236,nan,0.368450,nan
RESpeckPlum,20131129152917.907,10,152,17,188,61,240,nan,0.368450,nan
RESpeckPlum,20131129152917.967,12,32,16,208,62,12,nan,0.368450,nan
RESpeckPlum,20131129152918.057,12,204,15,164,60,104,nan,0.368450,nan
RESpeckPlum,20131129152918.117,12,96,15,12,62,168,nan,0.368450,nan
RESpeckPlum,20131129152918.207,13,252,14,0,62,180,nan,0.368450,nan
RESpeckPlum,20131129152918.297,14,44,12,172,62,152,nan,0.368450,nan
RESpeckPlum,20131129152918.357,14,28,12,0,62,48,nan,0.368450,nan
RESpeckPlum,20131129152918.447,13,84,11,204,62,152,nan,0.368450,nan
RESpeckPlum,20131129152918.508,14,116,11,88,62,148,nan,0.368450,nan
RESpeckPlum,20131129152918.598,14,92,11,52,62,204,nan,0.368450,nan
RESpeckPlum,20131129152918.657,13,248,10,172,62,104,nan,0.368450,nan
RESpeckPlum,20131129152918.747,14,180,9,184,61,188,nan,0.368450,nan
RESpeckPlum,20131129152918.807,13,136,10,112,62,132,nan,0.368450,nan
RESpeckPlum,20131129152918.897,14,4,10,20,63,84,nan,0.368450,nan
RESpeckPlum,20131129152918.957,14,116,9,128,62,32,nan,0.368450,nan
RESpeckPlum,20131129152919.047,12,188,8,180,63,64,nan,0.368450,nan
RESpeckPlum,20131129152919.107,12,200,8,92,63,88,nan,0.368450,nan
RESpeckPlum,20131129152919.197,14,188,8,228,63,104,nan,0.368450,nan
RESpeckPlum,20131129152919.348,13,48,10,148,62,120,nan,0.773043,nan
RESpeckPlum,20131129152919.438,12,116,11,40,64,60,nan,0.773043,nan
RESpeckPlum,20131129152919.497,12,176,11,232,63,20,nan,0.773043,nan
RESpeckPlum,20131129152919.587,12,60,12,232,61,232,nan,0.773043,nan
RESpeckPlum,20131129152919.647,12,120,14,24,62,72,nan,0.773043,nan
RESpeckPlum,20131129152919.737,11,124,14,212,61,52,nan,0.773043,nan
RESpeckPlum,20131129152919.797,12,20,16,76,61,112,nan,0.773043,nan
RESpeckPlum,20131129152919.887,13,56,16,152,60,176,nan,0.773043,nan
RESpeckPlum,20131129152919.947,12,168,17,72,60,228,nan,0.773043,nan
RESpeckPlum,20131129152920.037,13,212,17,236,60,228,nan,0.773043,nan
RESpeckPlum,20131129152920.098,14,120,18,204,60,16,nan,0.773043,nan
RESpeckPlum,20131129152920.187,14,176,19,160,59,248,nan,0.773043,nan
RESpeckPlum,20131129152920.247,13,124,19,200,59,188,nan,0.773043,nan
RESpeckPlum,20131129152920.337,12,104,20,128,59,140,nan,0.773043,nan
RESpeckPlum,20131129152920.487,10,176,21,52,58,116,nan,0.773043,nan
RESpeckPlum,20131129152920.577,11,100,23,12,60,236,nan,0.773043,nan
RESpeckPlum,20131129152920.637,10,184,22,168,59,112,nan,0.773043,nan
RESpeckPlum,20131129152920.727,10,120,23,60,59,80,nan,0.773043,nan
RESpeckPlum,20131129152920.788,9,192,23,76,59,48,nan,0.773043,nan
RESpeckPlum,20131129152920.877,10,208,24,80,59,112,nan,0.773043,nan
RESpeckPlum,20131129152920.937,9,128,24,112,59,160,nan,0.773043,nan
RESpeckPlum,20131129152921.027,9,228,24,220,58,68,nan,0.773043,nan
RESpeckPlum,20131129152921.087,8,244,25,220,59,20,nan,0.773043,nan
RESpeckPlum,20131129152921.177,8,92,25,248,58,88,nan,0.773043,nan
RESpeckPlum,20131129152921.238,7,144,26,80,58,100,nan,0.773043,nan
RESpeckPlum,20131129152921.327,7,252,26,248,58,104,nan,0.773043,nan
RESpeckPlum,20131129152921.387,7,132,27,116,58,216,nan,0.773043,nan
RESpeckPlum,20131129152921.477,7,40,27,240,58,52,nan,0.773043,nan
RESpeckPlum,20131129152921.627,6,120,28,196,57,144,nan,0.773043,nan
RESpeckPlum,20131129152921.717,5,180,28,252,57,112,nan,0.773043,nan
RESpeckPlum,20131129152921.777,6,20,29,236,57,188,nan,0.773043,nan
RESpeckPlum,20131129152921.867,5,120,30,164,58,172,nan,0.773043,nan
RESpeckPlum,20131129152921.927,6,60,30,116,56,76,nan,0.781997,nan
RESpeckPlum,20131129152922.017,5,40,31,28,56,136,nan,0.781997,nan
RESpeckPlum,20131129152922.077,5,68,31,232,56,76,nan,0.781997,nan
RESpeckPlum,20131129152922.167,5,60,32,68,56,24,nan,0.781997,nan
RESpeckPlum,20131129152922.227,4,224,33,36,56,76,nan,0.781997,nan
RESpeckPlum,20131129152922.317,5,0,33,156,55,204,nan,0.781997,nan
RESpeckPlum,20131129152922.378,4,24,33,220,54,228,nan,0.781997,nan
RESpeckPlum,20131129152922.467,3,160,33,244,54,160,nan,0.781997,nan
RESpeckPlum,20131129152922.527,4,40,34,192,55,12,nan,0.781997,nan
RESpeckPlum,20131129152922.617,4,4,35,24,54,12,nan,0.781997,nan
RESpeckPlum,20131129152922.767,2,64,36,212,54,120,nan,0.781997,nan
RESpeckPlum,20131129152922.857,1,188,36,140,53,164,nan,0.781997,nan
RESpeckPlum,20131129152922.917,1,232,37,88,53,52,nan,0.781997,nan
RESpeckPlum,20131129152923.007,0,224,38,68,53,68,nan,0.781997,nan
RESpeckPlum,20131129152923.067,1,144,38,240,53,84,nan,0.781997,nan
RESpeckPlum,20131129152923.157,1,8,37,16,50,120,nan,0.781997,nan
RESpeckPlum,20131129152923.217,0,144,40,124,51,156,nan,0.781997,nan
RESpeckPlum,20131129152923.307,0,228,40,28,51,132,nan,0.781997,nan
RESpeckPlum,20131129152923.367,0,248,40,220,51,168,nan,0.781997,nan
RESpeckPlum,20131129152923.457,255,176,40,100,51,40,nan,0.781997,nan
RESpeckPlum,20131129152923.517,1,124,40,96,50,8,nan,0.781997,nan
RESpeckPlum,20131129152923.607,255,24,41,168,50,132,nan,0.781997,nan
RESpeckPlum,20131129152923.667,255,192,42,112,49,236,nan,0.781997,nan
RESpeckPlum,20131129152923.757,255,144,43,124,49,216,nan,0.781997,nan
RESpeckPlum,20131129152923.907,254,204,44,4,47,168,nan,0.781997,nan
RESpeckPlum,20131129152923.998,253,232,43,92,46,156,nan,0.781997,nan
RESpeckPlum,20131129152924.058,253,124,45,148,48,100,nan,0.781997,nan
RESpeckPlum,20131129152924.148,255,20,45,24,46,152,nan,0.781997,nan
RESpeckPlum,20131129152924.207,254,184,44,204,46,180,nan,0.781997,nan
RESpeckPlum,20131129152924.297,254,164,44,204,45,196,nan,0.781997,nan
RESpeckPlum,20131129152924.358,252,148,47,104,46,200,nan,0.781997,nan
RESpeckPlum,20131129152924.448,254,40,46,128,45,244,nan,0.781997,nan
RESpeckPlum,20131129152924.508,253,228,45,112,43,188,nan,0.773228,nan
RESpeckPlum,20131129152924.598,252,112,46,192,44,124,nan,0.773228,nan
RESpeckPlum,20131129152924.657,252,192,47,220,44,104,nan,0.773228,nan
RESpeckPlum,20131129152924.748,253,104,37,196,46,44,nan,0.773228,nan
RESpeckPlum,20131129152924.808,254,116,19,92,46,104,nan,0.773228,nan
RESpeckPlum,20131129152924.898,253,188,19,84,47,72,nan,0.773228,nan
RESpeckPlum,20131129152925.048,254,20,21,24,53,28,nan,0.773228,nan
RESpeckPlum,20131129152925.139,255,220,68,52,190,64,nan,1.997925,nan
RESpeckPlum,20131129152925.198,0,244,9,236,109,172,nan,2.888332,nan
RESpeckPlum,20131129152925.288,12,68,29,40,87,220,nan,2.888332,nan
RESpeckPlum,20131129152925.348,0,8,248,180,81,108,nan,2.888332,nan
RESpeckPlum,20131129152925.437,7,124,215,220,83,92,nan,2.888332,nan
RESpeckPlum,20131129152925.498,252,220,5,180,64,148,nan,2.888332,nan
RESpeckPlum,20131129152925.588,254,148,7,36,63,80,nan,2.888332,nan
RESpeckPlum,20131129152925.648,254,128,6,156,65,140,nan,2.888332,nan
RESpeckPlum,20131129152925.738,254,128,7,12,63,172,nan,2.888332,nan
RESpeckPlum,20131129152925.798,254,124,6,196,65,24,nan,2.888332,nan
RESpeckPlum,20131129152925.888,254,140,7,8,64,20,nan,2.888332,nan
RESpeckPlum,20131129152925.948,254,112,6,236,64,184,nan,2.888332,nan
RESpeckPlum,20131129152926.038,254,136,6,248,64,104,nan,2.888332,nan
RESpeckPlum,20131129152926.128,254,132,6,228,64,152,nan,2.888332,nan
RESpeckPlum,20131129152926.188,254,120,6,232,64,136,nan,2.888332,nan
RESpeckPlum,20131129152926.278,254,124,6,228,64,144,nan,2.888332,nan
RESpeckPlum,20131129152926.338,254,112,6,252,64,124,nan,2.888332,nan
RESpeckPlum,20131129152926.428,254,140,6,220,64,108,nan,2.888332,nan
RESpeckPlum,20131129152926.488,254,128,6,220,64,128,nan,2.888332,nan
RESpeckPlum,20131129152926.578,254,124,6,224,64,132,nan,2.888332,nan
RESpeckPlum,20131129152926.638,254,136,6,248,64,112,nan,2.888332,nan
RESpeckPlum,20131129152926.728,254,152,6,232,64,124,nan,2.888332,nan
RESpeckPlum,20131129152926.788,254,120,6,240,64,124,nan,2.888332,nan
RESpeckPlum,20131129152926.878,254,116,6,220,64,124,nan,2.888332,nan
RESpeckPlum,20131129152926.938,254,136,7,0,64,136,nan,2.888332,nan
RESpeckPlum,20131129152927.028,254,132,6,232,64,128,nan,2.888332,nan
RESpeckPlum,20131129152927.088,254,100,6,212,64,100,nan,2.888332,nan
RESpeckPlum,20131129152927.178,254,144,6,236,64,116,nan,2.888332,nan
RESpeckPlum,20131129152927.268,254,136,6,244,64,124,nan,2.888332,nan
RESpeckPlum,20131129152927.328,254,120,6,236,64,148,nan,2.888332,nan
RESpeckPlum,20131129152927.417,254,140,6,244,64,136,nan,2.888332,nan
RESpeckPlum,20131129152927.478,254,116,6,212,64,124,nan,2.888332,nan
RESpeckPlum,20131129152927.568,254,136,6,244,64,132,nan,2.888332,nan
RESpeckPlum,20131129152927.628,254,140,6,236,64,124,nan,0.791692,nan
RESpeckPlum,20131129152927.718,254,136,6,252,64,140,nan,0.791692,nan
RESpeckPlum,20131129152927.778,254,120,6,220,64,112,nan,0.791692,nan
RESpeckPlum,20131129152927.868,254,136,6,236,64,120,nan,0.791692,nan
RESpeckPlum,20131129152927.928,254,116,6,228,64,120,nan,0.040209,nan
RESpeckPlum,20131129152928.018,254,124,6,252,64,108,nan,0.035906,nan
RESpeckPlum,20131129152928.078,254,140,7,12,64,132,nan,0.031265,nan
RESpeckPlum,20131129152928.168,254,124,7,12,64,116,nan,0.031265,nan
RESpeckPlum,20131129152928.228,254,108,6,244,64,140,nan,0.031265,nan
RESpeckPlum,20131129152928.318,254,128,6,244,64,104,nan,0.031265,nan
RESpeckPlum,20131129152928.407,254,132,6,220,64,132,nan,0.031265,nan
RESpeckPlum,20131129152928.468,254,136,7,4,64,120,nan,0.031265,nan
RESpeckPlum,20131129152928.557,254,140,6,236,64,120,nan,0.031265,nan
RESpeckPlum,20131129152928.618,254,96,6,244,64,140,nan,0.031265,nan
RESpeckPlum,20131129152928.708,254,116,6,216,64,124,nan,0.031265,nan
