name,timestamp,accelX0,accelX1,accelY0,accelY1,accelZ0,accelZ1,breathing,activity,breathingRate
RESpeckPlum,20131129120050.155,0,160,2,204,64,132,-0.143206,0.043945,nan
RESpeckPlum,20131129120050.215,1,200,2,116,65,28,-0.073510,0.043945,nan
RESpeckPlum,20131129120050.305,0,184,2,228,64,152,-0.123244,0.043945,nan
RESpeckPlum,20131129120050.365,1,80,3,16,65,108,-0.191026,0.043945,nan
RESpeckPlum,20131129120050.455,1,24,3,148,64,60,-0.301722,0.043945,nan
RESpeckPlum,20131129120050.515,1,48,2,104,64,240,-0.252280,0.043945,nan
RESpeckPlum,20131129120050.605,1,164,4,44,65,92,-0.474092,0.043945,nan
RESpeckPlum,20131129120050.755,1,84,5,48,64,48,-0.821745,0.043945,nan
RESpeckPlum,20131129120050.845,1,8,4,184,66,84,-1.113225,0.043945,nan
RESpeckPlum,20131129120050.905,1,92,5,220,64,184,-1.570287,0.043945,nan
RESpeckPlum,20131129120050.995,0,96,5,192,64,84,-1.983104,0.043945,nan
RESpeckPlum,20131129120051.055,0,252,6,216,63,92,-2.521478,0.043945,nan
RESpeckPlum,20131129120051.145,1,152,7,24,64,136,-3.065110,0.043945,nan
RESpeckPlum,20131129120051.205,0,204,7,20,64,116,-3.769464,0.043945,nan
RESpeckPlum,20131129120051.295,1,28,7,108,64,76,-4.340204,0.043945,nan
RESpeckPlum,20131129120051.355,1,0,7,176,64,156,-4.923023,0.132647,nan
RESpeckPlum,20131129120051.445,0,168,7,192,63,172,-5.379910,0.132647,nan
RESpeckPlum,20131129120051.505,1,72,7,236,63,168,-6.192450,0.132647,nan
RESpeckPlum,20131129120051.595,1,48,8,8,63,116,-6.545029,0.132647,nan
RESpeckPlum,20131129120051.655,0,200,7,80,62,188,-6.507455,0.132647,nan
RESpeckPlum,20131129120051.745,0,40,5,232,65,164,-6.409352,0.132647,nan
RESpeckPlum,20131129120051.895,0,220,6,20,62,52,-6.033077,0.132647,nan
RESpeckPlum,20131129120051.985,1,136,4,200,65,96,-5.430592,0.132647,nan
RESpeckPlum,20131129120052.045,1,96,4,180,63,128,-4.555104,0.132647,nan
RESpeckPlum,20131129120052.135,0,184,2,136,65,216,-3.340884,0.132647,nan
RESpeckPlum,20131129120052.195,1,80,2,160,66,188,-2.028104,0.132647,nan
RESpeckPlum,20131129120052.285,1,64,2,208,64,136,-0.765005,0.132647,nan
RESpeckPlum,20131129120052.345,1,16,2,56,65,88,0.649370,0.132647,nan
RESpeckPlum,20131129120052.435,0,248,3,52,64,160,1.880198,0.132647,nan
RESpeckPlum,20131129120052.495,1,64,2,16,64,220,3.471120,0.132647,nan
RESpeckPlum,20131129120052.585,0,216,2,144,64,180,4.790699,0.132647,nan
RESpeckPlum,20131129120052.645,1,4,2,148,64,208,5.782966,0.132647,nan
RESpeckPlum,20131129120052.735,1,8,2,136,64,224,6.448991,0.132647,nan
RESpeckPlum,20131129120052.795,0,216,2,136,64,200,7.023554,0.132647,nan
RESpeckPlum,20131129120052.885,0,236,2,144,64,200,7.137189,0.132647,nan
RESpeckPlum,20131129120053.035,0,228,2,120,64,204,7.131559,0.132647,nan
RESpeckPlum,20131129120053.125,0,252,2,136,64,184,6.499052,0.132647,nan
RESpeckPlum,20131129120053.185,0,240,2,148,64,228,5.832960,0.132647,nan
RESpeckPlum,20131129120053.275,0,224,2,124,64,192,5.229671,0.132647,nan
RESpeckPlum,20131129120053.335,0,232,2,108,64,184,4.432218,0.132647,nan
RESpeckPlum,20131129120053.424,0,248,2,124,64,204,3.889228,0.132647,nan
RESpeckPlum,20131129120053.485,0,228,2,136,64,200,3.000052,0.132647,nan
RESpeckPlum,20131129120053.576,0,240,2,128,64,212,2.257696,0.132647,nan
RESpeckPlum,20131129120053.635,1,20,2,180,64,204,1.572495,0.132647,nan
RESpeckPlum,20131129120053.725,1,8,2,116,64,240,1.105427,0.132647,nan
RESpeckPlum,20131129120053.785,0,184,2,164,64,188,0.588982,0.132647,nan
RESpeckPlum,20131129120053.874,0,224,2,128,64,244,0.313829,0.132647,nan
RESpeckPlum,20131129120053.935,1,12,2,128,64,200,0.013662,0.075959,nan
RESpeckPlum,20131129120054.025,1,8,2,140,64,208,0.012181,0.075959,nan
RESpeckPlum,20131129120054.174,1,28,2,168,64,208,0.017068,0.075959,nan
RESpeckPlum,20131129120054.265,1,68,2,172,64,204,-0.036378,0.075959,nan
RESpeckPlum,20131129120054.325,1,80,2,160,64,216,-0.019626,0.075959,nan
RESpeckPlum,20131129120054.415,1,20,2,152,64,228,-0.131060,0.075959,nan
RESpeckPlum,20131129120054.475,0,240,2,160,64,196,-0.069679,0.075959,nan
RESpeckPlum,20131129120054.565,1,8,2,184,64,220,-0.108864,0.075959,nan
RESpeckPlum,20131129120054.625,1,40,2,168,64,188,-0.085284,0.075959,nan
RESpeckPlum,20131129120054.716,1,56,2,168,64,216,-0.120446,0.075959,nan
RESpeckPlum,20131129120054.775,1,88,2,184,64,220,-0.098596,0.075959,nan
RESpeckPlum,20131129120054.865,0,236,2,160,64,196,-0.124019,0.075959,nan
RESpeckPlum,20131129120054.925,1,84,2,184,64,188,-0.147619,0.075959,nan
RESpeckPlum,20131129120055.015,1,20,2,164,64,216,-0.158773,0.075959,nan
RESpeckPlum,20131129120055.075,1,56,2,176,64,212,-0.153601,0.075959,nan
RESpeckPlum,20131129120055.165,0,128,2,156,65,16,-0.143093,0.075959,nan
RESpeckPlum,20131129120055.315,1,216,3,60,64,188,-0.198861,0.075959,nan
RESpeckPlum,20131129120055.405,1,88,4,72,64,144,-0.415693,0.075959,nan
RESpeckPlum,20131129120055.465,255,228,2,200,66,204,-0.433280,0.075959,nan
RESpeckPlum,20131129120055.555,1,240,5,144,64,112,-0.783380,0.075959,nan
RESpeckPlum,20131129120055.617,1,84,5,100,63,20,-1.175778,0.075959,nan
RESpeckPlum,20131129120055.705,0,216,6,100,64,204,-1.673230,0.075959,nan
RESpeckPlum,20131129120055.765,1,40,6,124,65,164,-2.192663,0.075959,nan
RESpeckPlum,20131129120055.855,1,40,7,140,64,100,-2.852691,0.075959,nan
RESpeckPlum,20131129120055.915,0,184,8,4,63,172,-3.577837,0.075959,nan
RESpeckPlum,20131129120056.005,1,8,9,16,64,88,-4.456677,0.075959,nan
RESpeckPlum,20131129120056.065,1,0,9,228,63,132,-5.465865,0.075959,nan
RESpeckPlum,20131129120056.155,1,68,10,148,62,200,-6.578329,0.075959,nan
RESpeckPlum,20131129120056.215,0,120,10,192,65,84,-7.551706,0.075959,nan
RESpeckPlum,20131129120056.305,1,120,11,100,61,200,-8.344315,0.075959,nan
RESpeckPlum,20131129120056.457,0,248,10,168,62,92,-9.465489,0.075959,nan
RESpeckPlum,20131129120056.545,0,104,9,136,62,164,-9.687798,0.075959,nan
RESpeckPlum,20131129120056.606,1,44,7,156,64,120,nan,0.862739,nan
RESpeckPlum,20131129120056.695,255,192,5,236,64,224,nan,0.862739,nan
RESpeckPlum,20131129120056.755,2,88,5,36,63,32,nan,0.862739,nan
RESpeckPlum,20131129120056.845,2,108,1,8,67,8,nan,0.862739,nan
RESpeckPlum,20131129120056.905,0,240,1,120,68,188,nan,0.862739,nan
RESpeckPlum,20131129120056.995,0,132,3,68,63,28,nan,0.862739,nan
RESpeckPlum,20131129120057.055,1,44,2,60,65,152,nan,0.862739,nan
RESpeckPlum,20131129120057.145,0,164,2,92,64,212,nan,0.862739,nan
RESpeckPlum,20131129120057.205,1,76,2,208,64,104,nan,0.862739,nan
RESpeckPlum,20131129120057.295,0,176,2,60,65,28,nan,0.862739,nan
RESpeckPlum,20131129120057.355,0,232,2,156,64,172,nan,0.862739,nan
RESpeckPlum,20131129120057.445,0,200,2,116,64,228,nan,0.862739,nan
RESpeckPlum,20131129120057.595,0,224,2,116,64,216,nan,0.862739,nan
RESpeckPlum,20131129120057.685,0,248,2,140,64,252,nan,0.862739,nan
RESpeckPlum,20131129120057.745,0,212,2,124,64,196,nan,0.862739,nan
RESpeckPlum,20131129120057.835,0,252,2,120,64,212,nan,0.862739,nan
RESpeckPlum,20131129120057.895,0,252,2,132,64,212,nan,0.862739,nan
RESpeckPlum,20131129120057.985,0,228,2,124,64,192,nan,0.862739,nan
RESpeckPlum,20131129120058.045,0,216,2,108,64,216,nan,0.862739,nan
RESpeckPlum,20131129120058.135,0,236,2,140,64,208,nan,0.862739,nan
RESpeckPlum,20131129120058.195,0,208,2,132,64,204,nan,0.862739,nan
RESpeckPlum,20131129120058.285,0,204,2,136,64,188,nan,0.862739,nan
RESpeckPlum,20131129120058.348,0,236,2,136,64,220,nan,0.862739,nan
RESpeckPlum,20131129120058.435,0,224,2,136,64,180,nan,0.862739,nan
RESpeckPlum,20131129120058.495,0,220,2,100,64,228,nan,0.862739,nan
RESpeckPlum,20131129120058.585,0,228,2,136,64,196,nan,0.862739,nan
RESpeckPlum,20131129120058.735,0,232,2,128,64,212,nan,0.862739,nan
RESpeckPlum,20131129120058.825,0,212,2,136,64,188,nan,0.862739,nan
RESpeckPlum,20131129120058.885,1,0,2,100,64,200,nan,0.862739,nan
RESpeckPlum,20131129120058.975,0,200,2,132,64,240,nan,0.862739,nan
RESpeckPlum,20131129120059.035,0,224,2,152,64,168,nan,0.862739,nan
RESpeckPlum,20131129120059.125,0,244,2,160,64,204,nan,0.862739,nan
RESpeckPlum,20131129120059.186,0,232,2,124,64,200,-8.875818,0.092501,nan
RESpeckPlum,20131129120059.275,1,12,2,152,64,212,-7.825098,0.092501,nan
RESpeckPlum,20131129120059.335,0,140,2,28,64,176,-6.721823,0.092501,nan
RESpeckPlum,20131129120059.425,1,8,2,152,64,196,-5.348918,0.092501,nan
RESpeckPlum,20131129120059.486,1,16,2,140,64,180,-3.818339,0.092501,nan
RESpeckPlum,20131129120059.576,1,200,2,212,64,228,-2.045002,0.046579,nan
RESpeckPlum,20131129120059.635,1,36,2,156,65,16,0.004515,0.046579,nan
RESpeckPlum,20131129120059.725,0,84,2,124,64,220,2.273807,0.046579,nan
RESpeckPlum,20131129120059.875,0,20,3,232,64,152,4.268081,0.046579,nan
RESpeckPlum,20131129120059.965,0,236,2,56,64,228,6.598599,0.046579,nan
RESpeckPlum,20131129120100.025,1,12,3,72,64,88,8.793453,0.046579,nan
RESpeckPlum,20131129120100.115,0,236,3,208,64,232,10.204569,0.046579,nan
RESpeckPlum,20131129120100.175,1,44,2,148,64,120,9.762794,0.046579,nan
RESpeckPlum,20131129120100.265,2,72,4,28,64,212,9.018778,0.046579,nan
RESpeckPlum,20131129120100.325,0,188,3,92,65,120,8.261966,0.046579,nan
RESpeckPlum,20131129120100.415,0,180,3,120,66,56,7.455399,0.046579,nan
RESpeckPlum,20131129120100.475,1,140,4,188,64,72,6.366363,0.046579,nan
RESpeckPlum,20131129120100.565,0,240,4,252,64,220,5.186758,0.046579,nan
RESpeckPlum,20131129120100.626,1,96,5,208,64,172,3.700445,0.046579,nan
RESpeckPlum,20131129120100.715,0,180,6,56,64,192,2.029704,0.046579,nan
RESpeckPlum,20131129120100.775,0,156,6,188,64,92,0.686806,0.046579,nan
RESpeckPlum,20131129120100.865,1,60,7,68,64,52,-1.329234,0.046579,nan
RESpeckPlum,20131129120101.015,2,28,8,244,64,24,-3.165442,0.046579,nan
RESpeckPlum,20131129120101.105,0,64,8,156,63,240,-4.649695,0.046579,nan
RESpeckPlum,20131129120101.165,0,200,9,160,64,188,-5.605975,0.046579,nan
RESpeckPlum,20131129120101.255,0,240,9,248,63,240,-6.210289,0.046579,nan
RESpeckPlum,20131129120101.345,0,112,10,124,62,96,-7.072129,0.046579,nan
RESpeckPlum,20131129120101.405,2,52,11,88,64,100,-8.085215,0.046579,nan
RESpeckPlum,20131129120101.465,0,160,10,156,65,48,-8.571741,0.046579,nan
RESpeckPlum,20131129120101.555,0,92,11,28,63,248,-9.135525,0.046579,nan
RESpeckPlum,20131129120101.615,0,252,12,40,63,136,-9.583983,0.046579,nan
RESpeckPlum,20131129120101.706,0,188,13,48,64,28,-10.036935,0.046579,nan
RESpeckPlum,20131129120101.766,0,92,13,120,62,60,nan,0.603971,nan
RESpeckPlum,20131129120101.855,1,120,14,36,62,4,nan,0.603971,nan
RESpeckPlum,20131129120101.915,0,80,14,104,64,12,nan,0.603971,nan
RESpeckPlum,20131129120102.005,0,120,14,148,64,224,nan,0.603971,nan
RESpeckPlum,20131129120102.155,0,8,15,132,62,84,nan,0.603971,nan
RESpeckPlum,20131129120102.245,0,4,16,40,63,96,nan,0.603971,nan
RESpeckPlum,20131129120102.305,0,84,16,236,62,196,nan,0.603971,nan
RESpeckPlum,20131129120102.395,255,92,17,48,62,104,nan,0.603971,nan
RESpeckPlum,20131129120102.455,255,20,17,172,62,136,nan,0.603971,nan
RESpeckPlum,20131129120102.545,255,68,18,120,61,76,nan,0.603971,nan
RESpeckPlum,20131129120102.605,254,100,18,216,63,52,nan,0.603971,nan
RESpeckPlum,20131129120102.696,253,120,18,220,61,152,nan,0.603971,nan
RESpeckPlum,20131129120102.755,253,20,19,180,61,196,nan,0.603971,nan
RESpeckPlum,20131129120102.845,252,176,19,152,60,248,nan,0.603971,nan
RESpeckPlum,20131129120102.905,251,44,20,68,62,28,nan,0.603971,nan
RESpeckPlum,20131129120102.996,250,64,19,192,61,132,nan,0.603971,nan
RESpeckPlum,20131129120103.055,250,16,20,48,61,196,nan,0.603971,nan
RESpeckPlum,20131129120103.145,248,188,19,212,60,228,nan,0.603971,nan
RESpeckPlum,20131129120103.296,247,40,19,232,60,80,nan,0.603971,nan
RESpeckPlum,20131129120103.386,246,140,19,188,60,244,nan,0.603971,nan
RESpeckPlum,20131129120103.445,246,60,19,216,61,12,nan,0.603971,nan
RESpeckPlum,20131129120103.535,245,16,19,112,61,20,nan,0.603971,nan
RESpeckPlum,20131129120103.595,244,172,19,44,60,240,nan,0.603971,nan
RESpeckPlum,20131129120103.686,244,224,19,124,60,244,nan,0.603971,nan
RESpeckPlum,20131129120103.745,244,112,19,36,61,8,nan,0.603971,nan
RESpeckPlum,20131129120103.836,244,104,19,88,60,236,nan,0.603971,nan
RESpeckPlum,20131129120103.895,244,92,19,36,61,56,nan,0.603971,nan
RESpeckPlum,20131129120103.986,244,60,19,4,61,116,nan,0.603971,nan
RESpeckPlum,20131129120104.045,244,4,18,108,61,212,nan,0.603971,nan
RESpeckPlum,20131129120104.135,244,84,18,148,60,100,nan,0.603971,nan
RESpeckPlum,20131129120104.195,244,108,18,164,60,132,nan,0.603971,nan
RESpeckPlum,20131129120104.286,243,212,19,80,61,76,nan,0.603971,nan
RESpeckPlum,20131129120104.437,244,76,19,248,60,244,-11.578175,0.273960,nan
RESpeckPlum,20131129120104.527,244,72,19,184,60,172,-12.770142,0.273960,nan
RESpeckPlum,20131129120104.586,244,36,20,16,60,244,-13.759079,0.273960,nan
RESpeckPlum,20131129120104.675,244,128,19,92,60,196,-14.830847,0.273960,nan
RESpeckPlum,20131129120104.736,244,68,20,52,60,220,-15.661367,0.273960,nan
RESpeckPlum,20131129120104.826,244,80,20,60,60,88,-16.634775,0.273960,nan
RESpeckPlum,20131129120104.886,244,72,20,116,60,228,-17.298676,0.273960,nan
RESpeckPlum,20131129120104.975,244,88,21,24,60,108,-18.016754,0.273960,nan
RESpeckPlum,20131129120105.035,244,192,20,224,60,248,-19.105419,0.273960,nan
RESpeckPlum,20131129120105.126,245,48,20,120,60,76,-19.984289,0.273960,nan
RESpeckPlum,20131129120105.186,244,200,21,164,60,144,-20.866507,0.273960,nan
RESpeckPlum,20131129120105.276,244,216,20,252,60,212,-21.481785,0.273960,nan
RESpeckPlum,20131129120105.335,244,232,20,208,60,132,-19.645140,0.273960,nan
RESpeckPlum,20131129120105.425,244,220,20,208,60,180,-17.855677,0.273960,nan
RESpeckPlum,20131129120105.576,244,252,20,68,60,132,-16.087940,0.273960,nan
RESpeckPlum,20131129120105.666,244,132,20,132,60,32,-14.515242,0.273960,nan
RESpeckPlum,20131129120105.725,244,92,19,108,59,160,-12.675420,0.273960,nan
RESpeckPlum,20131129120105.816,242,52,20,232,59,220,-11.072627,0.273960,nan
RESpeckPlum,20131129120105.876,240,248,20,236,59,244,-9.614553,0.273960,nan
RESpeckPlum,20131129120105.966,240,40,21,128,59,244,-8.009777,0.273960,nan
RESpeckPlum,20131129120106.026,241,92,20,44,60,36,-6.212368,0.273960,nan
RESpeckPlum,20131129120106.116,244,208,15,244,60,0,-3.948244,0.273960,nan
RESpeckPlum,20131129120106.175,240,160,20,140,59,236,-2.220625,0.273960,nan
RESpeckPlum,20131129120106.266,240,84,19,172,60,88,-0.657548,0.273960,nan
RESpeckPlum,20131129120106.326,239,152,20,80,61,52,-0.647568,0.273960,nan
RESpeckPlum,20131129120106.416,241,60,18,232,62,128,-0.338510,0.273960,nan
RESpeckPlum,20131129120106.476,245,4,14,44,62,148,0.527296,0.273960,nan
RESpeckPlum,20131129120106.566,249,252,9,204,63,248,2.396960,0.273960,nan
RESpeckPlum,20131129120106.656,252,120,7,36,64,92,4.392973,0.273960,nan
RESpeckPlum,20131129120106.716,254,232,5,36,64,228,7.261551,0.273960,nan
RESpeckPlum,20131129120106.806,1,176,2,136,64,32,10.677943,0.273960,nan
RESpeckPlum,20131129120106.866,0,104,3,32,65,152,14.172501,0.273960,nan
RESpeckPlum,20131129120106.957,0,68,3,220,64,16,nan,0.532518,nan
RESpeckPlum,20131129120107.016,2,168,1,140,65,32,nan,0.532518,nan
RESpeckPlum,20131129120107.106,0,188,2,12,64,192,nan,0.532518,nan
RESpeckPlum,20131129120107.166,1,56,2,100,64,208,nan,0.532518,nan
RESpeckPlum,20131129120107.256,1,52,2,160,64,236,nan,0.532518,nan
RESpeckPlum,20131129120107.316,1,76,2,144,64,188,nan,0.532518,nan
RESpeckPlum,20131129120107.406,1,44,2,92,64,212,nan,0.532518,nan
RESpeckPlum,20131129120107.466,1,64,2,120,64,196,nan,0.532518,nan
RESpeckPlum,20131129120107.556,1,60,2,100,64,216,nan,0.532518,nan
RESpeckPlum,20131129120107.616,1,36,2,88,64,208,nan,0.532518,nan
RESpeckPlum,20131129120107.717,1,64,2,164,65,112,nan,0.532518,nan
RESpeckPlum,20131129120107.796,1,32,2,120,64,24,nan,0.532518,nan
RESpeckPlum,20131129120107.856,1,36,2,64,65,20,nan,0.532518,nan
RESpeckPlum,20131129120107.946,1,60,2,140,64,140,nan,0.532518,nan
RESpeckPlum,20131129120108.006,1,40,2,108,64,244,nan,0.532518,nan
RESpeckPlum,20131129120108.096,1,36,2,116,64,196,nan,0.532518,nan
RESpeckPlum,20131129120108.156,1,48,2,52,64,220,nan,0.532518,nan
RESpeckPlum,20131129120108.246,1,76,2,120,64,188,nan,0.532518,nan
RESpeckPlum,20131129120108.306,1,40,2,120,64,188,nan,0.532518,nan
RESpeckPlum,20131129120108.396,1,52,2,120,64,212,nan,0.532518,nan
RESpeckPlum,20131129120108.456,0,252,2,140,64,132,nan,0.532518,nan
RESpeckPlum,20131129120108.546,1,44,2,104,64,200,nan,0.532518,nan
RESpeckPlum,20131129120108.607,1,84,2,76,64,248,nan,0.532518,nan
RESpeckPlum,20131129120108.696,1,48,2,100,64,124,nan,0.532518,nan
RESpeckPlum,20131129120108.756,1,76,2,112,65,80,nan,0.532518,nan
RESpeckPlum,20131129120108.846,1,52,2,128,64,108,nan,0.532518,nan
RESpeckPlum,20131129120108.936,1,76,2,92,64,248,nan,0.532518,nan
RESpeckPlum,20131129120108.996,1,24,2,92,64,176,nan,0.532518,nan
RESpeckPlum,20131129120109.086,1,36,2,92,64,176,nan,0.532518,nan
RESpeckPlum,20131129120109.146,1,36,2,164,64,160,nan,0.532518,nan
RESpeckPlum,20131129120109.236,1,56,2,100,64,188,nan,0.532518,nan
RESpeckPlum,20131129120109.296,1,52,2,72,64,216,nan,0.532518,nan
RESpeckPlum,20131129120109.388,1,44,2,92,64,184,17.419258,0.054557,nan
RESpeckPlum,20131129120109.446,1,44,2,164,64,140,19.329952,0.047088,nan
RESpeckPlum,20131129120109.536,1,44,2,76,64,212,22.681358,0.047088,nan
RESpeckPlum,20131129120109.596,1,24,2,84,64,228,25.907398,0.047088,nan
RESpeckPlum,20131129120109.686,1,104,2,120,64,208,29.313219,0.047088,nan
RESpeckPlum,20131129120109.746,1,40,2,132,64,180,32.126648,0.047088,nan
RESpeckPlum,20131129120109.836,1,48,2,128,65,0,33.477848,0.047088,nan
RESpeckPlum,20131129120109.896,1,72,2,104,64,188,33.145088,0.047088,nan
RESpeckPlum,20131129120109.986,1,64,2,108,64,228,31.989433,0.047088,nan
RESpeckPlum,20131129120110.075,1,60,2,132,64,220,29.779263,0.047088,nan
RESpeckPlum,20131129120110.135,1,88,2,100,64,220,26.599752,0.047088,nan
RESpeckPlum,20131129120110.225,1,72,2,116,64,180,23.476055,0.047088,nan
RESpeckPlum,20131129120110.286,1,44,2,112,64,236,20.305864,0.047088,nan
RESpeckPlum,20131129120110.375,1,64,2,104,64,156,17.904819,0.047088,nan
RESpeckPlum,20131129120110.436,1,40,2,120,64,224,14.582091,0.047088,nan
RESpeckPlum,20131129120110.526,1,48,2,100,64,208,11.378719,0.047088,nan
RESpeckPlum,20131129120110.586,1,60,2,128,64,176,8.048203,0.047088,nan
RESpeckPlum,20131129120110.676,1,64,2,84,64,208,5.064773,0.047088,nan
RESpeckPlum,20131129120110.736,1,52,2,120,64,208,2.865179,0.047088,nan
RESpeckPlum,20131129120110.826,1,44,2,92,64,196,1.499658,0.047088,nan
RESpeckPlum,20131129120110.886,1,60,2,124,64,216,0.611697,0.047088,nan
RESpeckPlum,20131129120110.976,1,52,2,112,64,200,0.150550,0.047088,nan
RESpeckPlum,20131129120111.036,1,56,2,96,64,212,0.144596,0.047088,nan
RESpeckPlum,20131129120111.126,1,56,2,80,64,192,0.024554,0.047088,nan
RESpeckPlum,20131129120111.216,1,68,2,104,64,212,0.043108,0.047088,nan
RESpeckPlum,20131129120111.276,1,56,2,100,64,228,0.009729,0.047088,nan
RESpeckPlum,20131129120111.366,1,48,2,124,64,204,0.031756,0.047088,nan
RESpeckPlum,20131129120111.426,1,40,2,112,64,172,0.025742,0.047088,nan
RESpeckPlum,20131129120111.516,1,68,2,124,64,204,0.045070,0.047088,nan
RESpeckPlum,20131129120111.576,1,48,2,128,64,208,-0.009730,0.047088,nan
RESpeckPlum,20131129120111.666,1,44,2,108,64,200,-0.010226,0.047088,nan
RESpeckPlum,20131129120111.726,1,60,2,80,64,184,0.000353,0.047088,nan
RESpeckPlum,20131129120111.816,1,76,2,100,64,224,0.024934,0.057980,nan
RESpeckPlum,20131129120111.876,1,44,2,116,64,216,0.013795,0.057980,nan
RESpeckPlum,20131129120111.966,1,52,2,128,64,240,0.003796,0.057980,nan
RESpeckPlum,20131129120112.026,1,52,2,96,64,196,-0.018496,0.057980,nan
RESpeckPlum,20131129120112.116,1,56,2,132,64,192,-0.044778,0.057980,nan
RESpeckPlum,20131129120112.176,1,16,2,76,64,228,-0.044044,0.057980,nan
RESpeckPlum,20131129120112.266,1,84,2,116,64,220,-0.030783,0.057980,nan
RESpeckPlum,20131129120112.356,1,48,2,148,64,212,-0.037371,0.057980,nan
RESpeckPlum,20131129120112.416,1,40,2,96,64,224,-0.034834,0.057980,nan
RESpeckPlum,20131129120112.506,1,60,2,100,64,200,0.006819,0.057980,nan
RESpeckPlum,20131129120112.566,1,44,2,108,64,224,0.003426,0.057980,nan
RESpeckPlum,20131129120112.656,1,60,2,104,64,212,-0.017392,0.057980,nan
RESpeckPlum,20131129120112.716,1,52,2,88,64,216,-0.033384,0.057980,nan
RESpeckPlum,20131129120112.806,1,64,2,104,64,204,-0.019056,0.057980,nan
RESpeckPlum,20131129120112.866,1,64,2,96,64,216,0.015152,0.057980,nan
RESpeckPlum,20131129120112.956,1,56,2,124,64,216,0.011589,0.057980,nan
