name,timestamp,accelX0,accelX1,accelY0,accelY1,accelZ0,accelZ1,breathing,activity,breathingRate
RESpeckPlum,20131129135748.817,253,224,6,172,64,120,nan,0.305400,nan
RESpeckPlum,20131129135748.877,254,76,5,200,64,184,nan,0.305400,nan
RESpeckPlum,20131129135748.967,253,44,6,180,64,72,nan,0.305400,nan
RESpeckPlum,20131129135749.027,0,244,6,132,64,188,nan,0.305400,nan
RESpeckPlum,20131129135749.117,255,12,6,100,64,152,nan,0.305400,nan
RESpeckPlum,20131129135749.177,254,228,5,252,64,196,nan,0.305400,nan
RESpeckPlum,20131129135749.267,255,0,6,116,64,136,nan,0.305400,nan
RESpeckPlum,20131129135749.327,255,8,6,124,64,240,nan,0.305400,nan
RESpeckPlum,20131129135749.417,254,136,6,160,64,216,nan,0.305400,nan
RESpeckPlum,20131129135749.507,255,112,6,140,64,12,nan,0.305400,nan
RESpeckPlum,20131129135749.567,1,80,5,244,64,104,nan,0.305400,nan
RESpeckPlum,20131129135749.656,254,48,6,176,64,204,nan,0.305400,nan
RESpeckPlum,20131129135749.717,0,148,6,144,64,188,nan,0.305400,nan
RESpeckPlum,20131129135749.807,0,164,6,112,64,8,nan,0.305400,nan
RESpeckPlum,20131129135749.867,255,120,6,88,65,68,nan,0.305400,nan
RESpeckPlum,20131129135749.957,1,8,6,212,64,80,nan,0.305400,nan
RESpeckPlum,20131129135750.017,1,88,6,180,65,120,nan,0.305400,nan
RESpeckPlum,20131129135750.108,255,176,6,220,64,0,nan,0.305400,nan
RESpeckPlum,20131129135750.167,0,240,7,0,64,120,nan,0.305400,nan
RESpeckPlum,20131129135750.256,253,212,7,108,64,68,nan,0.305400,nan
RESpeckPlum,20131129135750.317,255,112,7,172,65,144,nan,0.305400,nan
RESpeckPlum,20131129135750.406,1,8,7,96,65,24,nan,0.305400,nan
RESpeckPlum,20131129135750.467,0,44,8,64,63,224,nan,0.305400,nan
RESpeckPlum,20131129135750.557,252,204,8,116,63,248,nan,0.305400,nan
RESpeckPlum,20131129135750.648,0,148,8,164,64,0,nan,1.183133,nan
RESpeckPlum,20131129135750.707,254,152,8,224,64,48,nan,1.183133,nan
RESpeckPlum,20131129135750.797,253,60,8,204,65,48,nan,1.183133,nan
RESpeckPlum,20131129135750.857,0,116,8,188,63,216,nan,1.183133,nan
RESpeckPlum,20131129135750.948,254,96,11,52,65,112,nan,1.183133,nan
RESpeckPlum,20131129135751.007,255,136,10,128,63,100,nan,1.183133,nan
RESpeckPlum,20131129135751.097,255,36,11,4,63,152,nan,1.183133,nan
RESpeckPlum,20131129135751.157,254,172,11,20,63,0,nan,1.183133,nan
RESpeckPlum,20131129135751.247,252,52,11,108,63,172,nan,1.183133,nan
RESpeckPlum,20131129135751.307,254,176,11,244,64,88,nan,1.183133,nan
RESpeckPlum,20131129135751.397,255,228,12,72,63,124,nan,1.183133,nan
RESpeckPlum,20131129135751.457,253,136,12,236,63,188,nan,1.183133,nan
RESpeckPlum,20131129135751.547,254,12,13,8,64,144,nan,1.183133,nan
RESpeckPlum,20131129135751.607,254,172,13,140,63,140,nan,1.183133,nan
RESpeckPlum,20131129135751.698,252,120,14,24,63,156,nan,1.183133,nan
RESpeckPlum,20131129135751.787,251,116,14,136,62,148,nan,1.183133,nan
RESpeckPlum,20131129135751.847,252,28,14,124,63,84,nan,1.183133,nan
RESpeckPlum,20131129135751.937,1,232,15,20,61,188,nan,1.183133,nan
RESpeckPlum,20131129135751.997,248,32,15,116,62,188,nan,1.183133,nan
RESpeckPlum,20131129135752.088,255,196,15,196,64,40,nan,1.183133,nan
RESpeckPlum,20131129135752.147,252,132,16,108,62,220,nan,1.183133,nan
RESpeckPlum,20131129135752.237,252,124,16,140,61,200,nan,1.183133,nan
RESpeckPlum,20131129135752.297,252,216,17,24,62,228,nan,1.183133,nan
RESpeckPlum,20131129135752.387,252,88,17,20,62,48,nan,1.183133,nan
RESpeckPlum,20131129135752.447,253,4,17,220,62,80,nan,1.183133,nan
RESpeckPlum,20131129135752.537,251,16,18,88,62,84,nan,1.183133,nan
RESpeckPlum,20131129135752.597,252,180,18,68,62,132,nan,1.183133,nan
RESpeckPlum,20131129135752.688,252,112,18,72,61,240,nan,1.183133,nan
RESpeckPlum,20131129135752.747,253,92,19,52,61,164,nan,1.183133,nan
RESpeckPlum,20131129135752.837,251,88,19,8,61,204,nan,1.183133,nan
RESpeckPlum,20131129135752.927,253,208,19,64,61,232,nan,1.183133,nan
RESpeckPlum,20131129135752.987,252,4,20,132,62,92,nan,1.183133,nan
RESpeckPlum,20131129135753.078,251,32,19,204,61,116,nan,0.456197,nan
RESpeckPlum,20131129135753.138,254,252,20,4,59,216,nan,0.456197,nan
RESpeckPlum,20131129135753.227,253,52,21,76,62,44,nan,0.456197,nan
RESpeckPlum,20131129135753.287,252,44,20,32,61,200,nan,0.456197,nan
RESpeckPlum,20131129135753.377,255,0,21,32,61,204,nan,0.456197,nan
RESpeckPlum,20131129135753.438,254,152,21,160,63,4,nan,0.456197,nan
RESpeckPlum,20131129135753.527,250,132,22,56,60,80,nan,0.456197,nan
RESpeckPlum,20131129135753.587,252,244,22,100,60,172,nan,0.456197,nan
RESpeckPlum,20131129135753.677,252,24,23,12,60,232,nan,0.456197,nan
RESpeckPlum,20131129135753.737,251,48,22,204,59,128,nan,0.456197,nan
RESpeckPlum,20131129135753.827,252,224,23,72,59,160,nan,0.456197,nan
RESpeckPlum,20131129135753.887,250,48,24,128,60,172,nan,0.456197,nan
RESpeckPlum,20131129135753.977,250,168,24,112,59,172,nan,0.456197,nan
RESpeckPlum,20131129135754.067,252,4,21,228,60,232,nan,0.456197,nan
RESpeckPlum,20131129135754.127,253,208,18,208,60,8,nan,0.456197,nan
RESpeckPlum,20131129135754.217,250,204,17,240,58,236,nan,0.456197,nan
RESpeckPlum,20131129135754.277,246,72,22,232,60,128,nan,0.456197,nan
RESpeckPlum,20131129135754.367,255,40,19,104,60,56,nan,0.456197,nan
RESpeckPlum,20131129135754.427,252,16,17,12,61,124,nan,0.456197,nan
RESpeckPlum,20131129135754.518,252,44,19,100,58,228,nan,0.456197,nan
RESpeckPlum,20131129135754.577,254,148,19,40,60,104,nan,0.456197,nan
RESpeckPlum,20131129135754.667,254,252,19,204,64,144,nan,0.456197,nan
RESpeckPlum,20131129135754.727,255,132,19,28,64,76,nan,0.456197,nan
RESpeckPlum,20131129135754.817,254,64,18,40,61,236,nan,0.456197,nan
RESpeckPlum,20131129135754.877,254,232,19,20,62,76,nan,0.456197,nan
RESpeckPlum,20131129135754.967,1,136,21,44,75,48,nan,0.456197,nan
RESpeckPlum,20131129135755.027,1,184,21,244,68,72,nan,0.456197,nan
RESpeckPlum,20131129135755.117,254,20,11,32,72,204,nan,0.456197,nan
RESpeckPlum,20131129135755.207,252,128,13,152,65,56,nan,0.456197,nan
RESpeckPlum,20131129135755.267,252,168,15,68,65,100,nan,0.456197,nan
RESpeckPlum,20131129135755.359,254,208,6,20,64,168,nan,0.456197,nan
RESpeckPlum,20131129135755.417,254,228,6,32,64,104,nan,0.456197,nan
RESpeckPlum,20131129135755.508,254,252,6,8,64,188,nan,0.208137,nan
RESpeckPlum,20131129135755.567,254,244,6,24,64,100,nan,0.208137,nan
RESpeckPlum,20131129135755.657,254,224,6,20,64,196,nan,0.208137,nan
RESpeckPlum,20131129135755.717,254,228,6,12,64,156,nan,0.208137,nan
RESpeckPlum,20131129135755.807,254,224,6,8,64,176,nan,0.208137,nan
RESpeckPlum,20131129135755.867,254,228,6,36,64,124,nan,0.208137,nan
RESpeckPlum,20131129135755.957,254,244,5,252,64,156,nan,0.208137,nan
RESpeckPlum,20131129135756.018,254,240,6,40,64,116,nan,0.208137,nan
RESpeckPlum,20131129135756.114,254,236,6,20,64,144,nan,0.208137,nan
RESpeckPlum,20131129135756.167,254,224,6,20,64,136,nan,0.208137,nan
RESpeckPlum,20131129135756.257,254,240,6,52,64,144,nan,0.208137,nan
RESpeckPlum,20131129135756.348,254,216,6,16,64,148,nan,0.208137,nan
RESpeckPlum,20131129135756.407,254,212,6,36,64,164,nan,0.208137,nan
RESpeckPlum,20131129135756.498,254,240,6,36,64,136,nan,0.208137,nan
RESpeckPlum,20131129135756.557,254,252,5,252,64,148,nan,0.208137,nan
RESpeckPlum,20131129135756.647,254,220,6,36,64,132,nan,0.208137,nan
RESpeckPlum,20131129135756.708,254,232,5,232,64,128,nan,0.208137,nan
RESpeckPlum,20131129135756.797,254,236,6,36,64,168,nan,0.208137,nan
RESpeckPlum,20131129135756.857,254,212,6,24,64,140,nan,0.208137,nan
RESpeckPlum,20131129135756.948,254,248,5,244,64,140,nan,0.208137,nan
RESpeckPlum,20131129135757.008,255,0,6,12,64,140,nan,0.208137,nan
RESpeckPlum,20131129135757.097,254,232,6,24,64,152,nan,0.208137,nan
RESpeckPlum,20131129135757.158,254,228,6,64,64,144,nan,0.208137,nan
RESpeckPlum,20131129135757.247,254,208,6,44,64,144,nan,0.208137,nan
RESpeckPlum,20131129135757.397,254,228,6,28,64,164,nan,0.208137,nan
RESpeckPlum,20131129135757.488,254,224,6,16,64,136,nan,0.191935,nan
RESpeckPlum,20131129135757.548,254,208,6,44,64,148,nan,0.191935,nan
RESpeckPlum,20131129135757.638,254,216,6,36,64,160,nan,0.147901,nan
RESpeckPlum,20131129135757.698,254,232,6,8,64,164,nan,0.147901,nan
RESpeckPlum,20131129135757.788,254,196,6,40,64,132,nan,0.147901,nan
RESpeckPlum,20131129135757.848,254,236,6,16,64,152,nan,0.110593,nan
RESpeckPlum,20131129135757.938,254,228,6,4,64,168,nan,0.110593,nan
RESpeckPlum,20131129135757.998,254,232,6,16,64,136,nan,0.042004,nan
RESpeckPlum,20131129135758.088,254,248,6,16,64,144,nan,0.042004,nan
RESpeckPlum,20131129135758.147,254,236,6,20,64,136,nan,0.042004,nan
RESpeckPlum,20131129135758.238,254,228,6,16,64,144,nan,0.042004,nan
RESpeckPlum,20131129135758.298,254,236,6,24,64,148,nan,0.042004,nan
RESpeckPlum,20131129135758.388,254,240,6,32,64,168,nan,0.042004,nan
RESpeckPlum,20131129135758.538,254,224,6,20,64,152,nan,0.042004,nan
RESpeckPlum,20131129135758.628,254,204,5,248,64,132,nan,0.042004,nan
RESpeckPlum,20131129135758.688,254,204,6,8,64,152,nan,0.042004,nan
RESpeckPlum,20131129135758.778,254,224,6,12,64,136,nan,0.042004,nan
RESpeckPlum,20131129135758.838,254,228,6,32,64,172,nan,0.042004,nan
RESpeckPlum,20131129135758.928,254,224,6,16,64,128,nan,0.042004,nan
RESpeckPlum,20131129135758.988,254,224,6,32,64,144,nan,0.042004,nan
RESpeckPlum,20131129135759.078,254,224,6,20,64,140,nan,0.042004,nan
RESpeckPlum,20131129135759.138,254,244,6,32,64,156,nan,0.042004,nan
RESpeckPlum,20131129135759.228,254,216,6,24,64,156,nan,0.042004,nan
RESpeckPlum,20131129135759.288,254,248,6,32,64,160,nan,0.042004,nan
RESpeckPlum,20131129135759.378,254,212,6,32,64,172,nan,0.042004,nan
RESpeckPlum,20131129135759.438,254,220,6,36,64,148,nan,0.042004,nan
RESpeckPlum,20131129135759.527,254,224,6,48,64,136,nan,0.042004,nan
RESpeckPlum,20131129135759.678,254,244,6,8,64,168,nan,0.042004,nan
RESpeckPlum,20131129135759.769,254,204,6,36,64,164,-0.090447,0.042004,nan
RESpeckPlum,20131129135759.828,254,232,6,36,64,128,-0.085866,0.042004,nan
RESpeckPlum,20131129135759.918,254,228,6,28,64,148,-0.081708,0.042004,nan
RESpeckPlum,20131129135759.978,254,220,6,24,64,140,-0.069152,0.042004,nan
RESpeckPlum,20131129135800.068,254,224,6,24,64,176,-0.063646,0.042004,nan
RESpeckPlum,20131129135800.128,254,232,6,8,64,144,-0.049078,0.042004,nan
RESpeckPlum,20131129135800.219,254,236,6,12,64,140,-0.035759,0.042004,nan
RESpeckPlum,20131129135800.278,254,204,6,36,64,140,-0.042376,0.042004,nan
RESpeckPlum,20131129135800.368,254,216,6,4,64,160,-0.024116,0.042004,nan
RESpeckPlum,20131129135800.428,254,236,6,44,64,164,-0.016449,0.042004,nan
RESpeckPlum,20131129135800.518,254,248,6,12,64,140,0.032211,0.042004,nan
RESpeckPlum,20131129135800.578,254,204,6,56,64,168,-0.004092,0.083295,nan
RESpeckPlum,20131129135800.668,254,244,6,8,64,136,0.028186,0.083295,nan
RESpeckPlum,20131129135800.818,254,232,6,4,64,172,0.051093,0.083295,nan
RESpeckPlum,20131129135800.908,254,220,6,12,64,144,0.062918,0.083295,nan
RESpeckPlum,20131129135800.968,254,244,6,28,64,140,0.060564,0.083295,nan
RESpeckPlum,20131129135801.058,254,240,6,36,64,148,0.055131,0.083295,nan
RESpeckPlum,20131129135801.118,254,224,6,36,64,160,0.029722,0.083295,nan
RESpeckPlum,20131129135801.208,254,220,6,4,64,128,0.023157,0.083295,nan
RESpeckPlum,20131129135801.268,254,240,6,28,64,140,0.040770,0.083295,nan
RESpeckPlum,20131129135801.358,254,240,6,0,64,152,0.031158,0.083295,nan
RESpeckPlum,20131129135801.418,254,224,6,36,64,152,0.034530,0.083295,nan
RESpeckPlum,20131129135801.508,254,184,6,36,64,160,-0.008452,0.083295,nan
RESpeckPlum,20131129135801.568,254,200,6,28,64,156,0.035305,0.083295,nan
RESpeckPlum,20131129135801.657,254,236,6,8,64,160,0.016852,0.083295,nan
RESpeckPlum,20131129135801.718,254,244,6,4,64,168,-0.000954,0.083295,nan
RESpeckPlum,20131129135801.808,254,228,6,32,64,136,-0.017859,0.083295,nan
RESpeckPlum,20131129135801.958,254,224,6,32,64,172,-0.021994,0.083295,nan
RESpeckPlum,20131129135802.048,254,188,6,20,64,192,-0.012309,0.083295,nan
RESpeckPlum,20131129135802.108,254,232,6,28,64,120,0.005776,0.083295,nan
RESpeckPlum,20131129135802.198,254,200,6,20,64,176,-0.004213,0.083295,nan
RESpeckPlum,20131129135802.257,254,212,6,36,64,140,-0.021392,0.083295,nan
RESpeckPlum,20131129135802.348,254,252,6,8,64,136,-0.029767,0.083295,nan
RESpeckPlum,20131129135802.407,254,224,6,12,64,140,-0.019731,0.083295,nan
RESpeckPlum,20131129135802.498,254,204,6,28,64,148,0.007381,0.083295,nan
RESpeckPlum,20131129135802.558,254,228,6,12,64,140,0.005441,0.083295,nan
RESpeckPlum,20131129135802.648,254,236,6,12,64,148,0.002621,0.083295,nan
RESpeckPlum,20131129135802.708,254,244,6,32,64,156,-0.014058,0.083295,nan
RESpeckPlum,20131129135802.798,254,216,6,44,64,108,-0.013513,0.083295,nan
RESpeckPlum,20131129135802.858,254,196,5,232,65,96,0.025115,0.083295,nan
RESpeckPlum,20131129135802.948,254,232,6,28,63,160,0.007121,0.083295,nan
RESpeckPlum,20131129135803.111,254,212,6,52,64,92,-0.012616,0.083295,nan
RESpeckPlum,20131129135803.188,254,216,6,8,64,164,0.003641,0.083295,nan
RESpeckPlum,20131129135803.248,254,232,6,16,64,144,0.025030,0.032755,nan
RESpeckPlum,20131129135803.339,254,192,6,64,64,140,-0.009052,0.032755,nan
RESpeckPlum,20131129135803.398,254,212,6,24,64,144,-0.028750,0.032755,nan
RESpeckPlum,20131129135803.488,254,212,5,232,64,208,-0.003626,0.032755,nan
RESpeckPlum,20131129135803.548,254,232,6,44,64,116,-0.032510,0.032755,nan
RESpeckPlum,20131129135803.638,254,204,6,36,64,168,-0.045932,0.032755,nan
RESpeckPlum,20131129135803.698,254,216,6,40,64,152,-0.039001,0.032755,nan
RESpeckPlum,20131129135803.788,254,216,5,248,64,156,-0.000173,0.032755,nan
RESpeckPlum,20131129135803.848,254,240,6,16,64,156,-0.060395,0.032755,nan
RESpeckPlum,20131129135803.938,254,200,6,16,64,128,-0.033078,0.032755,nan
RESpeckPlum,20131129135803.998,254,228,6,20,64,148,0.005402,0.032755,nan
RESpeckPlum,20131129135804.088,254,204,6,28,64,168,-0.014295,0.032755,nan
RESpeckPlum,20131129135804.238,254,228,6,0,64,160,-0.019080,0.032755,nan
RESpeckPlum,20131129135804.328,254,236,6,24,64,164,0.046998,0.032755,nan
RESpeckPlum,20131129135804.388,254,236,6,24,64,148,0.058450,0.032755,nan
RESpeckPlum,20131129135804.478,254,232,6,44,64,140,-0.009201,0.032755,nan
