name,timestamp,accelX0,accelX1,accelY0,accelY1,accelZ0,accelZ1,breathing,activity,breathingRate
RESpeckPlum,20131129153446.597,255,168,7,8,65,32,nan,0.056523,nan
RESpeckPlum,20131129153446.657,254,48,7,244,63,136,nan,0.056523,nan
RESpeckPlum,20131129153446.747,255,8,7,160,64,204,nan,0.056523,nan
RESpeckPlum,20131129153446.807,255,240,7,180,65,232,nan,0.056523,nan
RESpeckPlum,20131129153446.897,255,144,8,28,64,48,nan,0.056523,nan
RESpeckPlum,20131129153446.956,254,84,9,212,65,236,nan,0.056523,nan
RESpeckPlum,20131129153447.048,253,36,9,132,63,172,nan,0.056523,nan
RESpeckPlum,20131129153447.197,254,92,10,112,64,108,nan,0.056523,nan
RESpeckPlum,20131129153447.287,252,164,11,36,62,252,nan,0.056523,nan
RESpeckPlum,20131129153447.347,252,236,12,60,62,248,nan,0.056523,nan
RESpeckPlum,20131129153447.437,252,32,13,8,63,240,nan,0.056523,nan
RESpeckPlum,20131129153447.497,253,148,13,132,63,88,nan,0.056523,nan
RESpeckPlum,20131129153447.588,252,180,14,140,63,52,nan,0.424917,nan
RESpeckPlum,20131129153447.647,252,104,15,32,63,244,nan,0.424917,nan
RESpeckPlum,20131129153447.737,253,80,15,144,63,104,nan,0.424917,nan
RESpeckPlum,20131129153447.797,253,96,16,244,62,140,nan,0.424917,nan
RESpeckPlum,20131129153447.887,253,60,17,84,62,8,nan,0.424917,nan
RESpeckPlum,20131129153447.947,252,240,18,108,62,124,nan,0.424917,nan
RESpeckPlum,20131129153448.037,252,212,19,80,61,220,nan,0.424917,nan
RESpeckPlum,20131129153448.097,253,112,20,8,61,108,nan,0.424917,nan
RESpeckPlum,20131129153448.187,253,132,18,84,61,100,nan,0.424917,nan
RESpeckPlum,20131129153448.277,253,16,18,128,61,144,nan,0.424917,nan
RESpeckPlum,20131129153448.337,253,112,17,120,56,212,nan,0.424917,nan
RESpeckPlum,20131129153448.427,255,184,16,128,55,160,nan,0.424917,nan
RESpeckPlum,20131129153448.487,0,124,22,176,56,44,nan,0.424917,nan
RESpeckPlum,20131129153448.577,254,92,18,28,65,28,nan,0.424917,nan
RESpeckPlum,20131129153448.637,253,196,21,128,68,136,nan,0.424917,nan
RESpeckPlum,20131129153448.727,254,36,14,20,66,0,nan,0.424917,nan
RESpeckPlum,20131129153448.787,254,172,9,248,63,72,nan,0.424917,nan
RESpeckPlum,20131129153448.878,252,240,9,28,65,36,nan,0.424917,nan
RESpeckPlum,20131129153448.937,252,180,8,80,66,184,nan,0.424917,nan
RESpeckPlum,20131129153449.027,253,88,7,96,64,40,nan,0.424917,nan
RESpeckPlum,20131129153449.087,253,164,7,228,64,40,nan,0.424917,nan
RESpeckPlum,20131129153449.177,253,192,7,64,65,84,nan,0.424917,nan
RESpeckPlum,20131129153449.237,254,0,7,148,64,136,nan,0.424917,nan
RESpeckPlum,20131129153449.327,254,36,7,148,63,244,nan,0.424917,nan
RESpeckPlum,20131129153449.417,254,28,7,136,64,16,nan,0.424917,nan
RESpeckPlum,20131129153449.477,254,32,7,104,65,24,nan,0.424917,nan
RESpeckPlum,20131129153449.567,254,32,7,120,65,52,nan,0.424917,nan
RESpeckPlum,20131129153449.627,254,136,7,96,64,4,nan,0.424917,nan
RESpeckPlum,20131129153449.716,254,188,7,140,64,56,nan,0.424917,nan
RESpeckPlum,20131129153449.777,254,4,7,92,64,156,nan,0.424917,nan
RESpeckPlum,20131129153449.867,254,80,7,116,63,232,nan,0.424917,nan
RESpeckPlum,20131129153449.927,254,0,7,156,64,156,nan,0.424917,nan
RESpeckPlum,20131129153450.018,253,204,7,108,65,4,nan,0.160378,nan
RESpeckPlum,20131129153450.077,254,8,7,172,64,108,nan,0.160378,nan
RESpeckPlum,20131129153450.167,254,92,8,0,64,252,nan,0.160378,nan
RESpeckPlum,20131129153450.227,254,0,8,52,64,156,nan,0.160378,nan
RESpeckPlum,20131129153450.317,253,248,8,120,64,12,nan,0.160378,nan
RESpeckPlum,20131129153450.467,253,72,9,80,64,176,nan,0.160378,nan
RESpeckPlum,20131129153450.557,252,120,9,220,64,104,nan,0.160378,nan
RESpeckPlum,20131129153450.617,252,168,10,116,64,4,nan,0.160378,nan
RESpeckPlum,20131129153450.706,252,244,11,20,64,104,nan,0.160378,nan
RESpeckPlum,20131129153450.767,252,112,12,52,64,132,nan,0.160378,nan
RESpeckPlum,20131129153450.857,253,72,12,96,63,240,nan,0.160378,nan
RESpeckPlum,20131129153450.917,253,32,13,84,62,160,nan,0.160378,nan
RESpeckPlum,20131129153451.007,252,124,14,80,62,232,nan,0.160378,nan
RESpeckPlum,20131129153451.067,252,60,15,252,63,100,nan,0.153556,nan
RESpeckPlum,20131129153451.157,253,4,16,252,61,232,nan,0.153556,nan
RESpeckPlum,20131129153451.217,252,208,17,168,62,0,nan,0.153556,nan
RESpeckPlum,20131129153451.307,252,188,18,24,62,28,nan,0.153556,nan
RESpeckPlum,20131129153451.367,252,252,18,144,62,12,nan,0.153556,nan
RESpeckPlum,20131129153451.457,252,144,18,216,62,28,nan,0.153556,nan
RESpeckPlum,20131129153451.607,251,192,19,156,62,28,nan,0.153556,nan
RESpeckPlum,20131129153451.697,252,132,19,212,61,48,nan,0.153556,nan
RESpeckPlum,20131129153451.757,251,244,20,24,61,164,nan,0.153556,nan
RESpeckPlum,20131129153451.847,251,140,21,0,61,128,nan,0.153556,nan
RESpeckPlum,20131129153451.907,251,192,20,252,61,224,nan,0.153556,nan
RESpeckPlum,20131129153451.997,251,172,21,128,60,112,nan,0.153556,nan
RESpeckPlum,20131129153452.057,251,180,21,216,61,144,nan,0.153556,nan
RESpeckPlum,20131129153452.147,251,60,22,48,61,40,nan,0.153556,nan
RESpeckPlum,20131129153452.207,252,52,22,100,60,132,nan,0.153556,nan
RESpeckPlum,20131129153452.298,252,232,22,136,59,192,nan,0.153556,nan
RESpeckPlum,20131129153452.358,252,160,20,44,61,192,nan,0.153556,nan
RESpeckPlum,20131129153452.447,252,176,18,136,61,140,nan,0.153556,nan
RESpeckPlum,20131129153452.507,253,28,17,192,60,244,nan,0.153556,nan
RESpeckPlum,20131129153452.598,254,128,17,220,59,112,nan,0.643698,nan
RESpeckPlum,20131129153452.747,254,20,19,104,60,72,nan,0.643698,nan
RESpeckPlum,20131129153452.837,0,76,16,92,61,236,nan,0.643698,nan
RESpeckPlum,20131129153452.897,0,180,18,48,64,204,nan,0.643698,nan
RESpeckPlum,20131129153452.987,255,160,17,220,65,164,nan,0.643698,nan
RESpeckPlum,20131129153453.047,255,92,17,128,64,20,nan,0.643698,nan
RESpeckPlum,20131129153453.137,254,196,19,88,63,220,nan,0.643698,nan
RESpeckPlum,20131129153453.197,254,156,17,208,64,64,nan,0.643698,nan
RESpeckPlum,20131129153453.288,255,16,8,248,64,80,nan,0.643698,nan
RESpeckPlum,20131129153453.347,254,252,7,184,64,136,nan,0.643698,nan
RESpeckPlum,20131129153453.437,255,20,7,108,64,108,nan,0.643698,nan
RESpeckPlum,20131129153453.497,255,52,7,24,64,120,nan,0.643698,nan
RESpeckPlum,20131129153453.587,255,44,6,208,64,168,nan,0.643698,nan
RESpeckPlum,20131129153453.647,255,44,6,44,64,128,nan,0.643698,nan
RESpeckPlum,20131129153453.737,254,244,5,228,64,196,nan,0.643698,nan
RESpeckPlum,20131129153453.887,254,188,5,152,64,172,nan,0.643698,nan
RESpeckPlum,20131129153453.977,254,160,5,48,64,160,nan,0.643698,nan
RESpeckPlum,20131129153454.037,254,156,5,72,64,192,nan,0.643698,nan
RESpeckPlum,20131129153454.127,254,164,5,24,64,192,nan,0.643698,nan
RESpeckPlum,20131129153454.187,254,148,5,72,64,148,nan,0.643698,nan
RESpeckPlum,20131129153454.277,254,64,5,160,64,120,nan,0.643698,nan
RESpeckPlum,20131129153454.337,254,188,5,80,64,156,nan,0.643698,nan
RESpeckPlum,20131129153454.427,254,64,4,240,64,180,nan,0.643698,nan
RESpeckPlum,20131129153454.487,254,244,4,248,64,100,nan,0.643698,nan
RESpeckPlum,20131129153454.577,254,88,4,160,64,200,nan,0.643698,nan
RESpeckPlum,20131129153454.637,254,192,4,240,64,176,nan,0.643698,nan
RESpeckPlum,20131129153454.727,254,140,5,0,64,148,nan,0.643698,nan
RESpeckPlum,20131129153454.787,254,152,5,44,64,188,nan,0.643698,nan
RESpeckPlum,20131129153454.877,254,144,5,20,64,168,nan,0.643698,nan
RESpeckPlum,20131129153455.027,254,120,5,32,64,156,nan,0.643698,nan
RESpeckPlum,20131129153455.117,254,128,5,56,64,192,nan,0.643698,nan
RESpeckPlum,20131129153455.177,254,132,4,252,64,172,nan,0.643698,nan
RESpeckPlum,20131129153455.268,254,152,5,20,64,164,nan,0.138368,nan
RESpeckPlum,20131129153455.327,254,152,5,32,64,176,nan,0.138368,nan
RESpeckPlum,20131129153455.417,254,136,5,16,64,184,nan,0.138368,nan
RESpeckPlum,20131129153455.477,254,148,5,44,64,160,nan,0.138368,nan
RESpeckPlum,20131129153455.567,254,128,5,24,64,188,nan,0.138368,nan
RESpeckPlum,20131129153455.627,254,136,5,60,64,160,nan,0.138368,nan
RESpeckPlum,20131129153455.717,254,148,5,12,64,196,nan,0.138368,nan
RESpeckPlum,20131129153455.777,254,148,5,24,64,148,nan,0.138368,nan
RESpeckPlum,20131129153455.868,254,128,5,16,64,192,nan,0.039366,nan
RESpeckPlum,20131129153455.927,254,148,5,40,64,184,nan,0.039366,nan
RESpeckPlum,20131129153456.017,254,156,5,84,64,184,nan,0.039366,nan
RESpeckPlum,20131129153456.107,254,112,5,200,64,160,nan,0.039366,nan
RESpeckPlum,20131129153456.167,254,144,4,196,64,164,nan,0.039366,nan
RESpeckPlum,20131129153456.257,254,200,5,72,64,216,nan,0.039366,nan
RESpeckPlum,20131129153456.317,255,48,6,108,64,176,nan,0.039366,nan
RESpeckPlum,20131129153456.407,255,48,7,212,64,116,nan,0.039366,nan
RESpeckPlum,20131129153456.467,255,4,8,232,64,104,nan,0.039366,nan
RESpeckPlum,20131129153456.557,254,208,10,176,64,16,nan,0.039366,nan
RESpeckPlum,20131129153456.617,254,168,12,216,63,172,nan,0.039366,nan
RESpeckPlum,20131129153456.707,254,92,14,48,63,84,nan,0.039366,nan
RESpeckPlum,20131129153456.767,254,124,15,188,62,188,nan,0.039366,nan
RESpeckPlum,20131129153456.857,254,120,17,188,62,108,nan,0.039366,nan
RESpeckPlum,20131129153456.917,254,72,19,168,61,188,nan,0.039366,nan
RESpeckPlum,20131129153457.007,254,32,20,52,61,116,nan,0.039366,nan
RESpeckPlum,20131129153457.067,254,64,19,128,61,188,nan,0.039366,nan
RESpeckPlum,20131129153457.157,254,76,18,76,61,252,nan,0.039366,nan
RESpeckPlum,20131129153457.247,254,108,16,80,62,188,nan,0.039366,nan
RESpeckPlum,20131129153457.308,254,188,12,248,63,144,nan,0.054046,nan
RESpeckPlum,20131129153457.397,254,204,10,164,64,60,nan,0.054046,nan
RESpeckPlum,20131129153457.457,255,32,9,52,64,116,nan,0.054046,nan
RESpeckPlum,20131129153457.550,255,56,6,212,64,208,nan,0.054046,nan
RESpeckPlum,20131129153457.607,255,28,6,48,64,116,nan,0.054046,nan
RESpeckPlum,20131129153457.698,254,200,5,104,64,236,nan,0.302616,nan
RESpeckPlum,20131129153457.757,254,124,5,128,64,156,nan,0.302616,nan
RESpeckPlum,20131129153457.847,254,172,5,196,64,136,nan,0.302616,nan
RESpeckPlum,20131129153457.907,254,88,5,76,64,176,nan,0.302616,nan
RESpeckPlum,20131129153457.997,254,252,5,172,65,28,nan,0.302616,nan
RESpeckPlum,20131129153458.057,255,56,7,144,64,96,nan,0.302616,nan
RESpeckPlum,20131129153458.147,255,8,9,12,64,100,nan,0.302616,nan
RESpeckPlum,20131129153458.297,254,164,12,212,63,164,nan,0.302616,nan
RESpeckPlum,20131129153458.387,254,204,14,48,63,60,nan,0.302616,nan
RESpeckPlum,20131129153458.447,254,132,16,204,62,176,nan,0.302616,nan
RESpeckPlum,20131129153458.537,254,80,17,232,62,100,nan,0.302616,nan
RESpeckPlum,20131129153458.597,254,28,19,200,62,0,nan,0.302616,nan
RESpeckPlum,20131129153458.687,254,80,19,244,61,104,nan,0.302616,nan
RESpeckPlum,20131129153458.747,254,84,18,164,61,196,nan,0.302616,nan
RESpeckPlum,20131129153458.837,254,96,17,240,62,88,nan,0.302616,nan
RESpeckPlum,20131129153458.897,254,164,16,84,62,172,nan,0.302616,nan
RESpeckPlum,20131129153458.987,254,192,13,16,63,172,nan,0.302616,nan
RESpeckPlum,20131129153459.047,254,212,10,224,63,224,nan,0.302616,nan
RESpeckPlum,20131129153459.137,255,0,8,132,64,60,nan,0.302616,nan
RESpeckPlum,20131129153459.197,255,76,7,136,64,184,nan,0.302616,nan
RESpeckPlum,20131129153459.288,255,16,6,56,64,192,nan,0.302616,nan
RESpeckPlum,20131129153459.437,254,140,5,96,64,192,nan,0.302616,nan
RESpeckPlum,20131129153459.528,254,136,4,228,64,164,nan,0.302616,nan
RESpeckPlum,20131129153459.587,254,140,5,100,64,156,nan,0.302616,nan
RESpeckPlum,20131129153459.677,254,128,5,16,64,184,nan,0.302616,nan
RESpeckPlum,20131129153459.737,254,128,5,140,64,152,nan,0.302616,nan
RESpeckPlum,20131129153459.828,254,188,4,220,64,220,nan,0.302616,nan
RESpeckPlum,20131129153459.887,254,252,6,240,64,248,nan,0.302616,nan
RESpeckPlum,20131129153459.977,255,60,8,108,64,24,nan,0.302616,nan
RESpeckPlum,20131129153500.038,254,216,10,64,64,116,nan,0.302616,nan
RESpeckPlum,20131129153500.127,254,216,12,84,63,180,nan,0.302616,nan
RESpeckPlum,20131129153500.187,254,196,14,168,63,72,nan,0.302616,nan
RESpeckPlum,20131129153500.278,254,84,17,12,62,144,nan,0.791995,nan
RESpeckPlum,20131129153500.337,254,112,18,248,62,36,nan,0.791995,nan
RESpeckPlum,20131129153500.427,254,44,20,224,61,140,nan,0.791995,nan
RESpeckPlum,20131129153500.577,254,128,18,152,60,208,nan,0.791995,nan
RESpeckPlum,20131129153500.667,251,184,51,136,69,192,nan,0.791995,nan
RESpeckPlum,20131129153500.727,254,172,24,244,61,140,nan,0.791995,nan
RESpeckPlum,20131129153500.817,255,52,20,12,61,156,nan,0.791995,nan
RESpeckPlum,20131129153500.877,254,224,18,236,60,252,nan,0.791995,nan
RESpeckPlum,20131129153500.967,255,112,18,36,61,92,nan,0.791995,nan
RESpeckPlum,20131129153501.027,255,64,17,236,62,68,nan,0.791995,nan
RESpeckPlum,20131129153501.117,255,64,17,184,62,116,nan,0.791995,nan
RESpeckPlum,20131129153501.177,255,24,17,124,62,204,nan,0.791995,nan
RESpeckPlum,20131129153501.267,255,40,16,28,62,224,nan,0.791995,nan
RESpeckPlum,20131129153501.327,254,188,13,40,62,208,nan,0.791995,nan
RESpeckPlum,20131129153501.418,254,88,11,160,63,112,nan,0.791995,nan
RESpeckPlum,20131129153501.477,254,252,10,64,64,8,nan,0.791995,nan
RESpeckPlum,20131129153501.567,254,216,6,60,64,104,nan,0.791995,nan
RESpeckPlum,20131129153501.718,254,176,5,68,64,64,nan,0.791995,nan
RESpeckPlum,20131129153501.807,254,156,5,48,64,236,nan,0.791995,nan
RESpeckPlum,20131129153501.867,254,156,5,72,64,116,nan,0.791995,nan
RESpeckPlum,20131129153501.957,254,156,5,32,64,200,nan,0.791995,nan
RESpeckPlum,20131129153502.017,254,120,5,56,64,160,nan,0.791995,nan
RESpeckPlum,20131129153502.107,254,104,5,56,64,172,nan,0.791995,nan
RESpeckPlum,20131129153502.167,254,160,5,44,64,160,nan,0.791995,nan
RESpeckPlum,20131129153502.257,254,148,5,60,64,164,nan,0.791995,nan
RESpeckPlum,20131129153502.317,254,184,5,52,64,148,nan,0.791995,nan
RESpeckPlum,20131129153502.407,254,152,5,76,64,172,nan,0.791995,nan
RESpeckPlum,20131129153502.468,254,128,5,56,64,168,nan,0.791995,nan
RESpeckPlum,20131129153502.557,254,120,5,48,64,160,nan,0.791995,nan
RESpeckPlum,20131129153502.617,254,116,5,52,64,164,nan,0.791995,nan
RESpeckPlum,20131129153502.707,254,132,5,40,64,164,nan,0.791995,nan
RESpeckPlum,20131129153502.858,254,172,5,36,64,184,nan,0.791995,nan
RESpeckPlum,20131129153502.948,254,136,5,40,64,168,nan,0.535026,nan
RESpeckPlum,20131129153503.008,254,140,5,40,64,164,nan,0.535026,nan
RESpeckPlum,20131129153503.148,254,172,5,40,64,172,nan,0.535026,nan
RESpeckPlum,20131129153503.164,254,132,5,16,64,208,nan,0.535026,nan
RESpeckPlum,20131129153503.248,254,160,5,68,64,116,nan,0.437056,nan
RESpeckPlum,20131129153503.308,254,136,5,40,64,176,nan,0.077114,nan
RESpeckPlum,20131129153503.397,254,168,5,56,64,160,nan,0.063055,nan
RESpeckPlum,20131129153503.457,254,148,5,16,64,192,nan,0.063055,nan
RESpeckPlum,20131129153503.548,254,136,5,44,64,144,nan,0.063055,nan
RESpeckPlum,20131129153503.607,254,144,5,40,64,160,nan,0.063055,nan
RESpeckPlum,20131129153503.698,254,168,5,48,64,156,nan,0.063055,nan
RESpeckPlum,20131129153503.757,254,136,5,52,64,172,nan,0.063055,nan
RESpeckPlum,20131129153503.848,254,144,5,52,64,176,nan,0.063055,nan
RESpeckPlum,20131129153503.998,254,176,5,52,64,168,nan,0.063055,nan
RESpeckPlum,20131129153504.088,254,132,5,44,64,164,nan,0.063055,nan
RESpeckPlum,20131129153504.147,254,140,5,36,64,164,nan,0.063055,nan
RESpeckPlum,20131129153504.238,254,112,5,56,64,184,nan,0.048337,nan
RESpeckPlum,20131129153504.298,254,168,5,44,64,156,nan,0.048337,nan
RESpeckPlum,20131129153504.389,254,136,5,56,64,184,nan,0.048337,nan
RESpeckPlum,20131129153504.448,254,148,5,48,64,160,nan,0.048337,nan
RESpeckPlum,20131129153504.539,254,144,5,48,64,196,nan,0.048337,nan
RESpeckPlum,20131129153504.598,254,136,5,40,64,148,nan,0.048337,nan
RESpeckPlum,20131129153504.688,254,140,5,24,64,216,nan,0.048337,nan
RESpeckPlum,20131129153504.748,254,156,5,56,64,128,nan,0.048337,nan
RESpeckPlum,20131129153504.838,254,156,5,64,64,232,nan,0.048337,nan
RESpeckPlum,20131129153504.898,254,160,5,32,64,148,nan,0.048337,nan
RESpeckPlum,20131129153504.988,254,160,5,24,64,172,nan,0.048337,nan
RESpeckPlum,20131129153505.078,254,144,5,64,64,180,nan,0.048337,nan
RESpeckPlum,20131129153505.137,254,132,5,48,64,164,nan,0.048337,nan
RESpeckPlum,20131129153505.227,254,164,5,52,64,184,nan,0.048337,nan
RESpeckPlum,20131129153505.288,254,132,5,32,64,192,nan,0.048337,nan
RESpeckPlum,20131129153505.378,254,140,5,40,64,168,nan,0.048337,nan
RESpeckPlum,20131129153505.437,254,164,5,36,64,164,nan,0.030100,nan
RESpeckPlum,20131129153505.528,254,112,5,44,64,156,nan,0.030100,nan
RESpeckPlum,20131129153505.587,254,192,5,60,64,184,nan,0.030100,nan
RESpeckPlum,20131129153505.677,254,164,5,48,64,152,nan,0.030100,nan
RESpeckPlum,20131129153505.738,254,144,5,60,64,164,nan,0.030100,nan
RESpeckPlum,20131129153505.828,254,168,5,40,64,172,nan,0.030100,nan
RESpeckPlum,20131129153505.888,254,124,5,68,64,180,nan,0.030100,nan
RESpeckPlum,20131129153505.978,254,164,5,52,64,188,nan,0.030100,nan
RESpeckPlum,20131129153506.039,254,140,5,44,64,172,nan,0.030100,nan
RESpeckPlum,20131129153506.128,254,124,5,40,64,156,nan,0.030100,nan
RESpeckPlum,20131129153506.294,254,144,5,36,64,168,nan,0.030100,nan
RESpeckPlum,20131129153506.298,254,152,5,56,64,148,nan,0.030100,nan
RESpeckPlum,20131129153506.378,254,140,5,48,64,184,nan,0.030100,nan
RESpeckPlum,20131129153506.427,254,140,5,48,64,172,nan,0.030100,nan
RESpeckPlum,20131129153506.517,254,188,5,28,64,200,nan,0.030100,nan
RESpeckPlum,20131129153506.577,254,164,5,60,64,176,nan,0.030100,nan
RESpeckPlum,20131129153506.668,254,148,5,48,64,160,nan,0.030100,nan
RESpeckPlum,20131129153506.728,254,128,5,52,64,160,nan,0.030100,nan
RESpeckPlum,20131129153506.817,254,156,5,32,64,192,nan,0.030100,nan
RESpeckPlum,20131129153506.878,254,160,5,44,64,148,nan,0.030100,nan
RESpeckPlum,20131129153506.968,254,164,5,64,64,180,nan,0.030100,nan
RESpeckPlum,20131129153507.028,254,128,5,40,64,168,nan,0.030100,nan
RESpeckPlum,20131129153507.118,254,132,5,48,64,164,nan,0.030100,nan
RESpeckPlum,20131129153507.178,254,156,5,56,64,160,nan,0.030100,nan
RESpeckPlum,20131129153507.272,254,180,5,56,64,160,nan,0.030100,nan
RESpeckPlum,20131129153507.358,254,168,5,56,64,184,nan,0.030100,nan
RESpeckPlum,20131129153507.418,254,140,5,44,64,156,nan,0.030100,nan
RESpeckPlum,20131129153507.508,254,140,5,36,64,164,-0.001131,0.030100,nan
RESpeckPlum,20131129153507.568,254,132,5,48,64,176,-0.007841,0.030100,nan
RESpeckPlum,20131129153507.658,254,124,5,56,64,156,-0.001355,0.030100,nan
RESpeckPlum,20131129153507.718,254,136,5,40,64,176,-0.029139,0.030100,nan
RESpeckPlum,20131129153507.808,254,180,5,64,64,172,-0.040055,0.030100,nan
RESpeckPlum,20131129153507.868,254,176,5,40,64,176,-0.017516,0.030100,nan
RESpeckPlum,20131129153507.958,254,144,5,48,64,184,-0.021015,0.030100,nan
RESpeckPlum,20131129153508.018,254,144,5,76,64,160,-0.028359,0.030100,nan
RESpeckPlum,20131129153508.108,254,160,5,48,64,160,-0.024604,0.030100,nan
RESpeckPlum,20131129153508.168,254,140,5,32,64,160,-0.010478,0.030100,nan
RESpeckPlum,20131129153508.258,254,144,5,68,64,148,-0.017509,0.030100,nan
RESpeckPlum,20131129153508.407,254,140,5,68,64,164,-0.016810,0.030100,nan
