(1, 42339, 41500, 39253, array([ 8592., -1328., -4112.]), array([ 30885.,  -9933.,   2954.]), array([-488.,  -24.,  168.]))
(1, 43288, 43501, 39253, array([ 8720., -1648., -4000.]), array([ 4195.,  6773.,   211.]), array([-488.,  -24.,  168.]))
(1, 44237, 44502, 39253, array([ 8672., -2080., -3792.]), array([ 4527.,  1858.,   216.]), array([-488.,  -24.,  168.]))
(1, 45661, 45503, 44723, array([ 8496., -1872., -3616.]), array([ 4505.,  2018.,   228.]), array([-480.,  -64.,  113.]))
(1, 46609, 46504, 44723, array([ 8352., -1776., -3632.]), array([ 4524.,  1970.,   214.]), array([-480.,  -64.,  113.]))
(1, 48033, 47505, 47268, array([ 8256., -1616., -3680.]), array([ 4540.,  1980.,   207.]), array([-480.,  -74.,  113.]))
(1, 48982, 48506, 47268, array([ 8224., -1392., -3584.]), array([ 4529.,  2000.,   220.]), array([-480.,  -74.,  113.]))
(1, 49931, 49507, 49815, array([ 8192., -1440., -3616.]), array([ 4524.,  2008.,   215.]), array([-478.,  -78.,  106.]))
(1, 51355, 50508, 49815, array([ 8160., -1552., -3600.]), array([ 4535.,  1995.,   221.]), array([-478.,  -78.,  106.]))
(1, 52304, 52510, 52361, array([ 8096., -1472., -3632.]), array([ 4539.,  1981.,   219.]), array([-477.,  -83.,   88.]))
(1, 53252, 53515, 52361, array([ 8144., -1472., -3632.]), array([ 4504.,  2007.,   449.]), array([-477.,  -83.,   88.]))
(1, 54676, 54523, 52361, array([ 8176., -1536., -3648.]), array([ 4490.,  2036.,   480.]), array([-477.,  -83.,   88.]))
(1, 55626, 55531, 54907, array([ 8128., -1472., -3600.]), array([ 4400.,  2108.,    90.]), array([-478.,  -86.,   88.]))
(1, 57050, 56539, 54907, array([ 8064., -1504., -3568.]), array([ 4391.,  2084.,    31.]), array([-478.,  -86.,   88.]))
(1, 57998, 57547, 57453, array([ 8048., -1584., -3600.]), array([ 4448.,  2050.,   -23.]), array([-477.,  -94.,   85.]))
(1, 58948, 58555, 57453, array([ 8080., -1648., -3616.]), array([ 4462.,  2106.,   -91.]), array([-477.,  -94.,   85.]))
(1, 60372, 59563, 60000, array([ 8080., -1632., -3696.]), array([ 4533.,  2152.,  -209.]), array([-478.,  -96.,   80.]))
(1, 61321, 60571, 60000, array([ 8096., -1584., -3792.]), array([ 4582.,  2140.,  -370.]), array([-478.,  -96.,   80.]))
(1, 62270, 62587, 62545, array([ 8096., -1520., -3760.]), array([ 4705.,  2118.,  -716.]), array([-474., -101.,   71.]))
(1, 63694, 63595, 62545, array([ 8048., -1488., -3808.]), array([ 4478.,  2054.,  -854.]), array([-474., -101.,   71.]))
(1, 64643, 64603, 62545, array([ 8000., -1520., -3824.]), array([ 4075.,  1993.,  -947.]), array([-474., -101.,   71.]))
