nodeID,seqNumber,status,gyroTick,gyroX,gyroY,gyroZ,accelTick,accelX,accelY,accelZ,magTick,magX,magY,magZ,currentTime
2,1,0,8450,11,-5,-21,8410,-3648,-5040,-4928,6983,-635,-332,-259,1395485912.276833
3,1,0,23406,26,-1,-18,24175,-3632,-832,-7200,22087,-468,-62,-358,1395485912.276862
2,2,0,10439,12,-7,-21,10289,-3664,-5024,-4832,9545,-633,-334,-265,1395485912.276867
3,2,0,25405,6,-6,-17,26053,-3616,-832,-7216,24666,-468,-65,-359,1395485912.276870
2,3,0,12428,-6,-19,-37,12166,-3680,-5024,-4768,12108,-634,-334,-262,1395485912.276873
3,3,0,27404,-1,-7,-7,27931,-3648,-848,-7216,27244,-468,-63,-359,1395485912.276876
2,4,0,13422,4,-20,-30,14044,-3696,-4976,-4976,12108,-634,-334,-262,1395485912.276880
3,4,0,29403,7,-7,-15,29809,-3600,-752,-7232,27244,-468,-63,-359,1395485912.276883
2,5,0,15412,21,-15,-23,15922,-3648,-4928,-5072,14671,-636,-328,-259,1395485912.276886
3,5,0,31402,8,-20,-8,31688,-3616,-800,-7232,29823,-469,-63,-360,1395485912.276889
2,6,0,17401,5,-13,-22,17801,-3632,-5056,-5008,17234,-633,-330,-263,1395485912.276892
3,6,0,33402,7,-7,-14,33566,-3600,-784,-7296,32400,-469,-65,-359,1395485912.276895
2,7,0,19390,7,-2,-19,19680,-3648,-5072,-4960,19798,-635,-331,-263,1395485912.276898
3,7,0,35401,-8,-24,-8,35444,-3616,-752,-7328,34977,-468,-62,-359,1395485912.276901
2,8,0,21379,1,-5,-28,21558,-3600,-5040,-4912,19798,-635,-331,-263,1395485912.276904
3,8,0,36400,-1,-23,-17,37322,-3536,-752,-7392,34977,-468,-62,-359,1395485912.276908
2,9,0,23368,-8,-16,-26,23437,-3600,-4976,-4928,22360,-635,-331,-262,1395485912.276911
3,9,0,38399,-18,4,-15,39201,-3536,-848,-7344,37555,-468,-62,-356,1395485912.276914
2,10,0,25357,13,-21,-34,25315,-3664,-4928,-4960,24923,-634,-332,-259,1395485912.276917
3,10,0,40398,-6,-10,-6,41078,-3600,-800,-7328,40133,-468,-62,-363,1395485912.276920
2,11,0,27347,17,-18,-23,27193,-3616,-4912,-5040,24923,-634,-332,-259,1395485912.276924
3,11,0,42397,26,-8,-14,42956,-3520,-784,-7248,42711,-467,-64,-361,1395485912.276927
2,12,0,29336,4,-7,-16,29072,-3600,-5056,-5008,27485,-635,-333,-263,1395485912.276930
3,12,0,44397,47,0,-13,44834,-3568,-704,-7200,42711,-467,-64,-361,1395485912.276933
2,13,0,30330,14,-8,-20,30950,-3584,-5184,-5008,30048,-636,-331,-260,1395485912.276936
3,13,0,46396,58,-9,-6,46711,-3584,-784,-7216,45290,-468,-61,-360,1395485912.276939
2,14,0,32319,17,-9,-16,32829,-3584,-5136,-4944,32611,-636,-335,-262,1395485912.276942
3,14,0,48395,55,-14,1,48589,-3536,-928,-7232,47868,-467,-63,-360,1395485912.276945
2,15,0,34309,-1,-11,-24,34707,-3584,-5136,-4960,32611,-636,-335,-262,1395485912.276948
3,15,0,50394,68,-14,-1,49998,-3584,-928,-7264,50446,-471,-61,-359,1395485912.276952
2,16,0,36298,-4,-14,-37,36584,-3616,-4928,-4960,35175,-636,-333,-264,1395485912.276955
3,16,0,51393,63,-10,-5,52345,-3584,-960,-7360,50446,-471,-61,-359,1395485912.276958
2,17,0,38287,8,-13,-31,38463,-3664,-4880,-4928,37737,-635,-329,-261,1395485912.276961
3,17,0,53392,45,-10,-2,54222,-3584,-864,-7312,53023,-467,-62,-361,1395485912.276964
2,18,0,40276,4,-11,-33,40340,-3664,-4896,-4896,40301,-635,-331,-262,1395485912.276967
3,18,0,55392,31,-13,-2,56100,-3568,-720,-7312,55603,-469,-62,-360,1395485912.276970
2,19,0,42265,18,-6,-17,42218,-3664,-5056,-4944,40301,-635,-331,-262,1395485912.276973
3,19,0,57391,19,-12,-26,57978,-3600,-736,-7312,55603,-469,-62,-360,1395485912.276976
2,20,0,44254,17,-4,-12,44097,-3664,-5056,-4992,42863,-635,-332,-261,1395485912.276980
3,20,0,59390,11,-3,-16,59386,-3568,-736,-7280,58183,-470,-63,-360,1395485912.276993
2,21,0,45249,5,-15,-13,45975,-3664,-5056,-4912,45426,-635,-329,-263,1395485912.276997
3,21,0,61389,17,-11,-6,61263,-3552,-752,-7328,60761,-466,-60,-359,1395485912.277000
2,22,0,47238,-1,-14,-28,47853,-3664,-5040,-4912,47991,-634,-328,-264,1395485912.277023
3,22,0,63388,27,-2,-6,63141,-3584,-816,-7248,63338,-468,-61,-360,1395485912.277037
2,23,0,49227,8,-13,-35,49732,-3696,-5008,-4928,47991,-634,-328,-264,1395485912.277038
3,23,0,65387,46,-4,2,65019,-3632,-768,-7296,63338,-468,-61,-360,1395485912.277040
2,24,0,51217,7,-18,-27,51610,-3616,-4864,-5024,50555,-636,-332,-258,1395485912.277042
3,24,0,851,47,3,-10,1361,-3600,-768,-7248,379,-472,-59,-359,1395485912.277043
2,25,0,53206,12,-12,-31,53489,-3600,-4992,-4992,53118,-636,-329,-265,1395485912.277086
3,25,0,2850,46,-4,-7,3238,-3520,-800,-7248,2956,-472,-61,-362,1395485912.277089
2,26,0,55195,17,-6,-16,55367,-3632,-5040,-4976,53118,-636,-329,-265,1395485912.277090
3,26,0,4849,40,-4,-6,5115,-3568,-768,-7296,5532,-468,-59,-362,1395485912.277092
2,27,0,57184,7,-3,-21,57245,-3664,-5072,-4944,55681,-635,-330,-263,1395485912.277094
3,27,0,6848,35,-9,-4,6993,-3600,-816,-7280,5532,-468,-59,-362,1395485912.277095
2,28,0,59173,5,-13,-16,59123,-3552,-5104,-4896,58242,-635,-335,-264,1395485912.277097
3,28,0,8847,33,-5,-7,8871,-3600,-832,-7312,8110,-465,-61,-359,1395485912.277099
2,29,0,61162,12,-12,-32,61002,-3616,-5056,-4896,60805,-633,-332,-265,1395485912.277101
3,29,0,10846,47,-13,-1,10749,-3584,-832,-7376,10687,-468,-59,-358,1395485912.277102
2,30,0,62157,10,-10,-31,62879,-3712,-4912,-5024,60805,-633,-332,-265,1395485912.277104
3,30,0,12845,35,-4,-11,12626,-3552,-848,-7376,10687,-468,-59,-358,1395485912.277106
2,31,0,64146,3,-17,-24,64757,-3632,-4976,-5088,63369,-636,-330,-266,1395485912.277107
3,31,0,14844,43,-2,-1,14504,-3568,-784,-7424,13265,-469,-60,-358,1395485912.277109
2,32,0,599,1,-5,-31,1099,-3648,-4960,-4976,395,-636,-331,-263,1395485912.277111
3,32,0,15844,46,-5,-14,16381,-3568,-800,-7360,15844,-469,-63,-360,1395485912.277112
