nodeID,seqNumber,status,gyroTick,gyroX,gyroY,gyroZ,accelTick,accelX,accelY,accelZ,magTick,magX,magY,magZ,currentTime
2,211,0,64091,-7,-3,-30,64425,-3456,-2208,-6608,63025,-618,-241,-359,1395490595.508046
3,211,0,64002,-12,-15,-27,63820,-3680,-2912,-6592,62124,-463,-140,-344,1395490595.508090
2,212,0,544,4,-5,-30,767,-3424,-2256,-6656,51,-618,-241,-357,1395490595.508094
3,212,0,465,-10,-15,-23,162,-3600,-2832,-6592,64702,-462,-143,-347,1395490595.508108
2,213,0,2533,18,-9,-19,2646,-3456,-2192,-6608,2613,-625,-239,-356,1395490595.508110
3,213,0,1465,-10,-10,-27,2040,-3648,-2752,-6592,1745,-464,-134,-344,1395490595.508124
2,214,0,4523,14,-12,-27,4524,-3408,-2224,-6688,2613,-625,-239,-356,1395490595.508126
3,214,0,3464,-24,-1,-27,3919,-3712,-2624,-6624,4324,-463,-137,-340,1395490595.508127
2,215,0,6512,11,-11,-24,6404,-3456,-2304,-6752,5176,-619,-240,-355,1395490595.508129
3,215,0,5463,-13,-2,-27,5797,-3632,-2608,-6624,4324,-463,-137,-340,1395490595.508131
2,216,0,8501,2,-14,-30,8282,-3472,-2384,-6656,7738,-619,-241,-359,1395490595.508133
3,216,0,7462,0,-10,-6,7675,-3632,-2608,-6496,6902,-465,-138,-342,1395490595.508134
2,217,0,10490,11,-17,-21,10160,-3552,-2368,-6752,10301,-619,-238,-357,1395490595.508136
3,217,0,9461,8,-7,0,9553,-3680,-2800,-6528,9480,-465,-137,-342,1395490595.508138
2,218,0,11485,14,-19,-27,12038,-3504,-2336,-6800,10301,-619,-238,-357,1395490595.508139
3,218,0,11460,18,-16,-5,11429,-3648,-2896,-6544,9480,-465,-137,-342,1395490595.508141
2,219,0,13474,5,-20,-24,13918,-3440,-2336,-6848,12864,-621,-238,-353,1395490595.508143
3,219,0,13460,22,-16,0,13307,-3632,-2992,-6544,12058,-462,-138,-343,1395490595.508145
2,220,0,15463,4,-17,-32,15797,-3408,-2320,-6800,15425,-621,-239,-356,1395490595.508146
3,220,0,15459,2,-29,-14,15184,-3616,-2976,-6592,14638,-463,-139,-345,1395490595.508148
2,221,0,17453,-7,-10,-31,17675,-3456,-2224,-6768,17987,-618,-239,-356,1395490595.508150
3,221,0,17458,-19,-15,-20,17062,-3648,-2944,-6720,17217,-467,-136,-343,1395490595.508152
2,222,0,19442,2,-11,-32,19553,-3456,-2192,-6736,17987,-618,-239,-356,1395490595.508153
3,222,0,18457,-18,-12,-17,18940,-3616,-2832,-6784,17217,-467,-136,-343,1395490595.508155
2,223,0,21431,8,-14,-34,21431,-3408,-2192,-6704,20550,-624,-242,-354,1395490595.508157
3,223,0,20457,-3,-11,-30,20819,-3584,-2736,-6784,19796,-460,-139,-344,1395490595.508158
2,224,0,23420,24,-5,-19,23310,-3488,-2256,-6720,23113,-618,-242,-359,1395490595.508160
3,224,0,22456,7,-13,-20,22697,-3648,-2736,-6656,22375,-465,-136,-343,1395490595.508162
2,225,0,25410,17,-7,-20,25189,-3472,-2272,-6736,23113,-618,-242,-359,1395490595.508164
3,225,0,24455,8,1,-9,24575,-3680,-2704,-6624,24954,-464,-139,-341,1395490595.508166
2,226,0,27399,11,-7,-21,27067,-3472,-2288,-6720,25675,-619,-239,-356,1395490595.508167
3,226,0,26454,7,-1,-11,26452,-3616,-2688,-6496,24954,-464,-139,-341,1395490595.508169
2,227,0,28393,2,-8,-25,28946,-3424,-2336,-6688,28238,-619,-240,-356,1395490595.508171
3,227,0,28453,13,-18,-1,28330,-3616,-2784,-6400,27533,-466,-135,-340,1395490595.508172
2,228,0,30383,-4,-9,-18,30824,-3488,-2352,-6672,30800,-619,-241,-357,1395490595.508174
3,228,0,30452,-3,-22,-8,30208,-3696,-2928,-6464,30113,-465,-138,-345,1395490595.508176
2,229,0,32372,10,-12,-13,32703,-3472,-2272,-6704,30800,-619,-241,-357,1395490595.508177
3,229,0,32451,-3,-23,-12,32086,-3664,-2880,-6528,30113,-465,-138,-345,1395490595.508179
2,230,0,34361,9,-13,-19,34582,-3456,-2352,-6736,33362,-620,-239,-358,1395490595.508181
3,230,0,33451,2,-24,-17,33964,-3728,-2928,-6608,32691,-464,-134,-343,1395490595.508183
2,231,0,36350,2,-21,-26,36461,-3408,-2288,-6688,35923,-620,-239,-356,1395490595.508184
3,231,0,35450,-6,-17,-14,35841,-3616,-2752,-6608,35271,-463,-136,-342,1395490595.508186
2,232,0,38340,5,-14,-22,38341,-3440,-2352,-6704,38485,-620,-239,-357,1395490595.508188
3,232,0,37449,-18,-19,-31,37719,-3632,-2736,-6672,37850,-463,-137,-343,1395490595.508189
2,233,0,40329,9,-13,-22,40220,-3488,-2256,-6720,38485,-620,-239,-357,1395490595.508191
3,233,0,39448,-7,-15,-17,39596,-3664,-2784,-6736,37850,-463,-137,-343,1395490595.508193
2,234,0,42318,5,-20,-36,42099,-3472,-2288,-6752,41046,-623,-242,-358,1395490595.508194
3,234,0,41447,10,-24,-22,41473,-3648,-2736,-6720,40427,-463,-141,-345,1395490595.508240
2,235,0,44307,12,-10,-24,43979,-3424,-2272,-6736,43608,-621,-239,-357,1395490595.508242
3,235,0,43447,7,0,-10,43351,-3584,-2816,-6624,43006,-465,-138,-344,1395490595.508244
2,236,0,45302,4,-14,-29,45858,-3456,-2224,-6768,46170,-620,-239,-355,1395490595.508246
3,236,0,45446,12,-13,-5,45229,-3616,-2784,-6592,43006,-465,-138,-344,1395490595.508247
2,237,0,47291,6,-12,-17,47738,-3408,-2288,-6736,46170,-620,-239,-355,1395490595.508249
3,237,0,47445,10,-10,-8,47108,-3648,-2928,-6544,45585,-462,-136,-344,1395490595.508251
2,238,0,49280,10,-13,-23,49616,-3424,-2288,-6752,48733,-620,-237,-356,1395490595.508252
3,238,0,48444,8,-12,-19,48985,-3648,-2928,-6544,48163,-465,-137,-340,1395490595.508254
2,239,0,51270,7,-17,-21,51495,-3440,-2304,-6768,51295,-618,-238,-356,1395490595.508256
3,239,0,50443,4,-26,-26,50863,-3632,-2864,-6576,50741,-464,-136,-343,1395490595.508257
2,240,0,53259,10,-7,-22,53373,-3344,-2320,-6736,51295,-618,-238,-356,1395490595.508259
3,240,0,52443,-3,-28,-22,52741,-3664,-2784,-6640,50741,-464,-136,-343,1395490595.508261
2,241,0,55248,6,-14,-21,55252,-3408,-2272,-6704,53858,-621,-239,-356,1395490595.508262
3,241,0,54442,-5,-16,-21,54619,-3664,-2800,-6656,53319,-462,-136,-344,1395490595.508264
2,242,0,57237,5,-7,-26,57130,-3440,-2352,-6736,56421,-621,-239,-357,1395490595.508266
3,242,0,56441,0,-12,-17,56496,-3664,-2784,-6688,55898,-462,-138,-344,1395490595.508267
2,243,0,59227,4,-11,-21,59008,-3440,-2304,-6672,58983,-621,-241,-355,1395490595.508269
3,243,0,58440,1,-13,-21,58373,-3648,-2720,-6544,58476,-464,-136,-340,1395490595.508271
2,244,0,60221,3,-11,-18,60886,-3472,-2208,-6688,58983,-621,-241,-355,1395490595.508272
3,244,0,60439,11,-8,-1,60251,-3648,-2768,-6544,58476,-464,-136,-340,1395490595.508274
2,245,0,62210,7,-14,-19,62764,-3456,-2288,-6656,61545,-620,-242,-356,1395490595.508276
3,245,0,62438,14,-12,-16,62130,-3680,-2848,-6512,61054,-462,-138,-345,1395490595.508277
2,246,0,64200,10,-10,-22,64643,-3488,-2224,-6688,64108,-618,-238,-356,1395490595.508279
3,246,0,63438,6,-17,-17,64008,-3616,-2848,-6576,63631,-460,-138,-345,1395490595.508281
2,247,0,653,13,-10,-26,985,-3424,-2240,-6688,1134,-618,-235,-359,1395490595.508282
3,247,0,65437,9,-22,-4,350,-3632,-2896,-6624,63631,-460,-138,-345,1395490595.508284
2,248,0,2642,10,-14,-22,2864,-3488,-2272,-6704,1134,-618,-235,-359,1395490595.508286
3,248,0,1900,-4,-12,-11,2228,-3680,-2832,-6592,674,-463,-137,-342,1395490595.508288
2,249,0,4631,10,-11,-26,4744,-3456,-2336,-6688,3696,-620,-244,-356,1395490595.508289
3,249,0,3899,-9,-16,-13,4106,-3680,-2800,-6608,3252,-464,-139,-341,1395490595.508291
2,250,0,6621,7,-15,-15,6622,-3392,-2320,-6720,6258,-621,-240,-359,1395490595.508293
3,250,0,5898,-4,-18,-23,5984,-3648,-2800,-6640,5831,-462,-138,-345,1395490595.508295
2,251,0,8610,4,-19,-36,8502,-3440,-2224,-6688,6258,-621,-240,-359,1395490595.508296
3,251,0,7897,0,-17,-21,7862,-3616,-2768,-6640,5831,-462,-138,-345,1395490595.508298
2,252,0,10599,6,-9,-22,10381,-3456,-2192,-6736,8821,-622,-239,-356,1395490595.508300
3,252,0,9897,-4,-12,-16,9740,-3616,-2784,-6608,8410,-464,-134,-341,1395490595.508301
2,253,0,11594,3,-12,-22,12259,-3456,-2208,-6736,11384,-622,-238,-355,1395490595.508303
3,253,0,11896,3,-8,-13,11618,-3600,-2768,-6656,10988,-464,-137,-340,1395490595.508305
2,254,0,13583,7,-14,-15,14138,-3408,-2176,-6672,13946,-620,-241,-357,1395490595.508306
3,254,0,12895,0,-9,-7,13495,-3600,-2784,-6576,13566,-464,-136,-343,1395490595.508308
2,255,0,15572,12,-9,-19,16016,-3456,-2256,-6800,13946,-620,-241,-357,1395490595.508310
3,255,0,14894,12,-6,-11,15373,-3632,-2848,-6544,13566,-464,-136,-343,1395490595.508311
2,0,0,17561,9,-11,-25,17895,-3424,-2288,-6800,16508,-622,-240,-355,1395490595.508313
3,0,0,16894,5,-10,-12,17250,-3648,-2912,-6512,16146,-461,-138,-344,1395490595.508315
2,1,0,19551,10,-15,-16,19773,-3424,-2320,-6768,19070,-622,-239,-358,1395490595.508317
3,1,0,18893,2,-10,-10,19129,-3632,-2864,-6608,18725,-464,-134,-343,1395490595.508318
2,2,0,21540,4,-12,-19,21652,-3424,-2336,-6784,21632,-618,-240,-357,1395490595.508333
3,2,0,20892,1,-13,-16,21007,-3616,-2880,-6656,18725,-464,-134,-343,1395490595.508335
2,3,0,23529,4,-3,-31,23530,-3504,-2304,-6768,21632,-618,-240,-357,1395490595.508336
3,3,0,22891,-5,-11,-17,22884,-3632,-2896,-6592,21304,-463,-136,-344,1395490595.508338
2,4,0,25518,-2,-10,-28,25409,-3472,-2368,-6720,24195,-617,-238,-356,1395490595.508340
3,4,0,24890,-9,-6,-16,24762,-3664,-2736,-6592,23883,-466,-135,-343,1395490595.508341
2,5,0,27508,8,-3,-35,27287,-3440,-2192,-6704,26758,-619,-239,-355,1395490595.508361
