nodeID,seqNumber,status,gyroTick,gyroX,gyroY,gyroZ,accelTick,accelX,accelY,accelZ,magTick,magX,magY,magZ,currentTime
2,118,0,16523,3,-8,-22,16584,-3504,-4960,-5200,15292,-629,-326,-265,1395486522.104680
3,118,0,31703,-12,-22,-8,32510,-3248,-336,-7584,31936,-449,-39,-374,1395486522.104682
2,119,0,18512,-2,-7,-31,18462,-3488,-4944,-5152,17856,-627,-325,-268,1395486522.104684
3,119,0,33702,-9,-13,-15,34388,-3248,-288,-7536,31936,-449,-39,-374,1395486522.104686
2,120,0,19506,5,-13,-30,20341,-3520,-4912,-5136,20417,-631,-328,-269,1395486522.104687
3,120,0,35701,-3,-12,-17,36266,-3248,-304,-7552,34514,-448,-35,-373,1395486522.104689
2,121,0,21495,8,-9,-28,22220,-3520,-4944,-5088,20417,-631,-328,-269,1395486522.104691
3,121,0,37700,-4,-4,-10,38143,-3296,-304,-7456,37092,-448,-38,-373,1395486522.104692
2,122,0,23485,9,-10,-29,24098,-3472,-4912,-5072,22980,-630,-326,-268,1395486522.104694
3,122,0,39699,6,-12,-12,40020,-3280,-320,-7504,39673,-449,-38,-373,1395486522.104696
2,123,0,25474,10,-6,-26,25976,-3488,-4912,-5120,25543,-627,-326,-267,1395486522.104697
3,123,0,41698,-1,-21,-5,41898,-3280,-320,-7504,39673,-449,-38,-373,1395486522.104699
2,124,0,27463,8,-12,-24,27854,-3456,-4944,-5152,25543,-627,-326,-267,1395486522.104701
3,124,0,43697,1,-19,-14,43775,-3248,-304,-7536,42250,-450,-39,-376,1395486522.104703
2,125,0,29452,7,-15,-25,29732,-3504,-4960,-5088,28106,-627,-327,-267,1395486522.104705
3,125,0,44697,6,-21,-14,45651,-3232,-320,-7520,44830,-448,-39,-371,1395486522.104706
2,126,0,31441,12,-15,-24,31610,-3520,-4944,-5152,30669,-627,-326,-266,1395486522.104708
3,126,0,46696,7,-17,-12,47528,-3200,-384,-7552,47407,-450,-38,-373,1395486522.104710
2,127,0,33431,13,-9,-17,33489,-3488,-4960,-5184,33232,-628,-327,-270,1395486522.104711
3,127,0,48695,5,-14,-9,49407,-3184,-384,-7616,47407,-450,-38,-373,1395486522.104713
2,128,0,35420,5,-6,-20,35367,-3472,-4992,-5184,33232,-628,-327,-270,1395486522.104715
3,128,0,50694,16,-17,-10,51284,-3216,-384,-7616,49987,-449,-37,-373,1395486522.104717
2,129,0,36414,9,-11,-27,37245,-3520,-4960,-5152,35795,-627,-329,-270,1395486522.104718
3,129,0,52693,7,-11,-15,53161,-3200,-336,-7600,52566,-449,-40,-375,1395486522.104720
2,130,0,38404,9,-10,-29,39124,-3520,-4944,-5168,38358,-630,-326,-265,1395486522.104722
3,130,0,54693,10,-1,-8,55039,-3248,-320,-7600,52566,-449,-40,-375,1395486522.104724
2,131,0,40393,2,-11,-23,41002,-3472,-4944,-5136,40921,-629,-327,-268,1395486522.104726
3,131,0,56692,12,-20,-24,56917,-3264,-320,-7584,55146,-451,-39,-376,1395486522.104727
2,234,0,54910,71,-7,-15,55164,-3424,-4272,-5680,53875,-624,-301,-303,1395486522.104979
3,234,0,5597,40,-7,-14,5610,-3296,288,-7520,3956,-452,-11,-370,1395486522.104986
2,235,0,56899,69,-10,-11,57041,-3504,-4240,-5712,56438,-625,-300,-300,1395486522.116473
3,235,0,7596,18,-14,-22,7488,-3296,352,-7504,6535,-452,-12,-360,1395486522.116489
2,236,0,58888,66,-10,-15,58920,-3488,-4240,-5696,59000,-624,-299,-299,1395486522.128866
3,236,0,8595,15,-16,-24,9365,-3312,352,-7536,9114,-452,-10,-367,1395486522.128880
2,237,0,60877,39,-5,-12,60798,-3456,-4176,-5728,59000,-624,-299,-299,1395486522.129198
3,237,0,10594,-6,-19,-17,11243,-3296,352,-7536,9114,-452,-10,-367,1395486522.129209
2,238,0,61872,31,-10,-14,62676,-3440,-4240,-5728,61563,-621,-300,-300,1395486522.146119
3,238,0,12593,-10,-17,-12,13120,-3296,336,-7632,11692,-453,-12,-371,1395486522.146128
2,239,0,63861,19,-16,-22,64554,-3424,-4272,-5744,64127,-627,-302,-301,1395486522.158341
3,239,0,14592,-12,-8,-10,14997,-3328,384,-7648,14271,-455,-11,-367,1395486522.158357
2,240,0,314,24,-15,-24,896,-3440,-4128,-5696,64127,-627,-302,-301,1395486522.158686
3,240,0,16592,-5,-3,-16,16875,-3248,320,-7552,16849,-453,-11,-370,1395486522.158696
2,241,0,2304,34,-21,-20,2774,-3424,-4224,-5792,1155,-627,-301,-300,1395486522.177125
3,241,0,18591,2,1,-12,18752,-3248,352,-7552,16849,-453,-11,-370,1395486522.177213
2,242,0,4293,52,-15,-17,4652,-3440,-4240,-5760,3718,-622,-300,-299,1395486522.177436
3,242,0,20590,5,0,-12,20629,-3344,384,-7568,19427,-452,-14,-368,1395486522.183599
2,243,0,6282,88,-16,-9,6530,-3424,-4192,-5936,6282,-622,-300,-300,1395486522.195791
3,243,0,22589,-5,-11,-15,22507,-3328,368,-7488,22005,-451,-10,-368,1395486522.195806
