type,ID,seq,packetLoss,nodeTimestamp,bsTimestamp,syncTimestamp,systemTime,accelX,accelY,accelZ,cannula,voltage
1,3,1,0,3919454,76168562,92920185,1354752531.043304,-9076,11560,7732,nan,0.000000
1,3,1,0,3919454,76168562,92922806,1354752531.043304,-9184,11560,7832,nan,0.000000
2,3,2,0,3919454,76168607,92925427,1354752531.043495,-9376,11600,7908,nan,0.000000
2,3,2,0,3919454,76168607,92928048,1354752531.043495,-9536,11588,7716,nan,0.000000
2,3,2,0,3919454,76168607,92930669,1354752531.043495,-9556,11600,7624,nan,0.000000
2,3,2,0,3919454,76168607,92933290,1354752531.043495,-9504,11624,7588,nan,0.000000
2,3,2,0,3919454,76168607,92935911,1354752531.043495,-9448,11528,7680,nan,0.000000
2,3,3,0,3919454,76168653,92938532,1354752531.043718,-9444,11588,7668,nan,0.000000
2,3,3,0,3919454,76168653,92941153,1354752531.043718,-9384,11536,7692,nan,0.000000
2,3,3,0,3919454,76168653,92943774,1354752531.043718,-9264,11548,7724,nan,0.000000
2,3,3,0,3919454,76168653,92946395,1354752531.043718,-9328,11572,7664,nan,0.000000
2,3,3,0,3919454,76168653,92949016,1354752531.043718,-9384,11564,7692,nan,0.000000
2,3,4,0,3919454,76168698,92951637,1354752531.043926,-9440,11544,7672,nan,0.000000
2,3,4,0,3919454,76168698,92954258,1354752531.043926,-9492,11548,7688,nan,0.000000
2,3,4,0,3919454,76168698,92956879,1354752531.043926,-9516,11496,7716,nan,0.000000
2,3,4,0,3919454,76168698,92959500,1354752531.043926,-9308,11492,7620,nan,0.000000
2,3,4,0,3919454,76168698,92962121,1354752531.043926,-9200,11584,7652,nan,0.000000
2,3,5,0,3919454,76168743,92964742,1354752531.044176,-9248,11528,7684,nan,0.000000
2,3,5,0,3919454,76168743,92967363,1354752531.044176,-9264,11512,7764,nan,0.000000
2,3,5,0,3919454,76168743,92969984,1354752531.044176,-9344,11568,7836,nan,0.000000
2,3,5,0,3919454,76168743,92972605,1354752531.044176,-9292,11372,7612,nan,0.000000
2,3,5,0,3919454,76168743,92975226,1354752531.044176,-9260,11704,7660,nan,0.000000
2,3,6,0,3919454,76168789,92977847,1354752531.044413,-9520,11452,7972,nan,0.000000
2,3,6,0,3919454,76168789,92980468,1354752531.044413,-9316,11532,7904,nan,0.000000
2,3,6,0,3919454,76168789,92983089,1354752531.044413,-9212,11708,7616,nan,0.000000
2,3,6,0,3919454,76168789,92985710,1354752531.044413,-9288,11580,7632,nan,0.000000
2,3,6,0,3919454,76168789,92988331,1354752531.044413,-9416,11500,7876,nan,0.000000
2,3,7,0,3919454,76168834,92990952,1354752531.044649,-9328,11572,7832,nan,0.000000
2,3,7,0,3919454,76168834,92993573,1354752531.044649,-9208,11560,7720,nan,0.000000
2,3,7,0,3919454,76168834,92996194,1354752531.044649,-9248,11544,7740,nan,0.000000
2,3,7,0,3919454,76168834,92998815,1354752531.044649,-9268,11588,7688,nan,0.000000
2,3,7,0,3919454,76168834,93001436,1354752531.044649,-9244,11544,7720,nan,0.000000
1,3,8,0,3942267,76191376,92942998,1354752531.044884,-9260,11512,7820,nan,0.000000
1,3,8,0,3942267,76191376,92945619,1354752531.044884,-9228,11596,7852,nan,0.000000
2,3,9,0,3942267,76191422,92948240,1354752531.044995,-9156,11560,7824,nan,0.000000
2,3,9,0,3942267,76191422,92950861,1354752531.044995,-9204,11636,7744,nan,0.000000
2,3,9,0,3942267,76191422,92953482,1354752531.044995,-9132,11640,7780,nan,0.000000
2,3,9,0,3942267,76191422,92956103,1354752531.044995,-9120,11560,7780,nan,0.000000
2,3,9,0,3942267,76191422,92958724,1354752531.044995,-9160,11596,7780,nan,0.000000
2,3,10,0,3942267,76191467,92961345,1354752531.045226,-9228,11564,7948,nan,0.000000
2,3,10,0,3942267,76191467,92963966,1354752531.045226,-9360,11560,7892,nan,0.000000
2,3,10,0,3942267,76191467,92966587,1354752531.045226,-9284,11532,7760,nan,0.000000
2,3,10,0,3942267,76191467,92969208,1354752531.045226,-9208,11572,7764,nan,0.000000
2,3,10,0,3942267,76191467,92971829,1354752531.045226,-9136,11588,7736,nan,0.000000
2,3,11,0,3942267,76191513,92974450,1354752531.045461,-9104,11576,7788,nan,0.000000
2,3,11,0,3942267,76191513,92977071,1354752531.045461,-9100,11576,7776,nan,0.000000
2,3,11,0,3942267,76191513,92979692,1354752531.045461,-9168,11604,7768,nan,0.000000
2,3,11,0,3942267,76191513,92982313,1354752531.045461,-9240,11560,7776,nan,0.000000
2,3,11,0,3942267,76191513,92984934,1354752531.045461,-9200,11600,7784,nan,0.000000
2,3,12,0,3942267,76191558,92987555,1354752531.045742,-9208,11560,7784,nan,0.000000
2,3,12,0,3942267,76191558,92990176,1354752531.045742,-9096,11640,7804,nan,0.000000
2,3,12,0,3942267,76191558,92992797,1354752531.045742,-9168,11636,7808,nan,0.000000
2,3,12,0,3942267,76191558,92995418,1354752531.045742,-9120,11636,7848,nan,0.000000
2,3,12,0,3942267,76191558,92998039,1354752531.045742,-9180,11572,7768,nan,0.000000
2,3,13,0,3942267,76191604,93000660,1354752531.045980,-9232,11624,7700,nan,0.000000
2,3,13,0,3942267,76191604,93003281,1354752531.045980,-9176,11628,7820,nan,0.000000
2,3,13,0,3942267,76191604,93005902,1354752531.045980,-9124,11632,7832,nan,0.000000
2,3,13,0,3942267,76191604,93008523,1354752531.045980,-9244,11644,7864,nan,0.000000
2,3,13,0,3942267,76191604,93011144,1354752531.045980,-9172,11464,7612,nan,0.000000
2,3,14,0,3942267,76191649,93013765,1354752531.046213,-9104,11768,7700,nan,0.000000
2,3,14,0,3942267,76191649,93016386,1354752531.046213,-9356,11532,8028,nan,0.000000
2,3,14,0,3942267,76191649,93019007,1354752531.046213,-9184,11668,7836,nan,0.000000
2,3,14,0,3942267,76191649,93021628,1354752531.046213,-9184,11700,7584,nan,0.000000
2,3,14,0,3942267,76191649,93024249,1354752531.046213,-9208,11592,7624,nan,0.000000
1,3,15,0,3965080,76214189,92965811,1354752531.046445,-9156,11600,7948,nan,0.000000
1,3,15,0,3965080,76214189,92968432,1354752531.046445,-9160,11580,7716,nan,0.000000
2,3,0,0,3965080,76214235,92971053,1354752531.046556,-9168,11636,7696,nan,0.000000
2,3,0,0,3965080,76214235,92973674,1354752531.046556,-9168,11684,7788,nan,0.000000
2,3,0,0,3965080,76214235,92976295,1354752531.046556,-9184,11624,7780,nan,0.000000
