type,ID,seq,packetLoss,nodeTimestamp,bsTimestamp,syncTimestamp,systemTime,accelX,accelY,accelZ,cannula,voltage
1,5,13,0,143679,85279937,4328095728316662801,1361193982.316503,13128,8984,4576,nan,0.000000
1,5,13,0,143679,85279937,4328095728316665422,1361193982.316503,12988,8848,4400,nan,0.000000
2,5,14,0,143679,85279969,4328095728316668043,1361193982.316865,13176,8680,4464,nan,0.000000
2,5,14,0,143679,85279969,4328095728316670664,1361193982.316865,13136,8748,4280,nan,0.000000
2,5,14,0,143679,85279969,4328095728316673285,1361193982.316865,13204,8796,4172,nan,0.000000
2,5,14,0,143679,85279969,4328095728316675906,1361193982.316865,13128,8820,4104,nan,0.000000
2,5,14,0,143679,85279969,4328095728316678527,1361193982.316865,13200,8900,4176,nan,0.000000
2,5,15,0,143679,85280001,4328095728316681148,1361193982.318509,13212,8752,4108,nan,0.000000
2,5,15,0,143679,85280001,4328095728316683769,1361193982.318509,13212,8796,4144,nan,0.000000
2,5,15,0,143679,85280001,4328095728316686390,1361193982.318509,13204,8812,4204,nan,0.000000
2,5,15,0,143679,85280001,4328095728316689011,1361193982.318509,13208,8832,4084,nan,0.000000
2,5,15,0,143679,85280001,4328095728316691632,1361193982.318509,13148,8896,4112,nan,0.000000
2,5,0,0,143679,85280033,4328095728316694253,1361193982.318995,13048,8812,4144,nan,0.000000
2,5,0,0,143679,85280033,4328095728316696874,1361193982.318995,13112,8816,4188,nan,0.000000
2,5,0,0,143679,85280033,4328095728316699495,1361193982.318995,13128,8928,4244,nan,0.000000
2,5,0,0,143679,85280033,4328095728316702116,1361193982.318995,13156,8988,4184,nan,0.000000
2,5,0,0,143679,85280033,4328095728316704737,1361193982.318995,13112,8952,4216,nan,0.000000
2,5,1,0,143679,85280065,4328095728316707358,1361193982.320421,13080,8960,4184,nan,0.000000
2,5,1,0,143679,85280065,4328095728316709979,1361193982.320421,13128,8944,4136,nan,0.000000
2,5,1,0,143679,85280065,4328095728316712600,1361193982.320421,13072,8968,4236,nan,0.000000
2,5,1,0,143679,85280065,4328095728316715221,1361193982.320421,13060,8904,4288,nan,0.000000
2,5,1,0,143679,85280065,4328095728316717842,1361193982.320421,13040,8864,4396,nan,0.000000
2,5,2,0,143679,85280097,4328095728316720463,1361193982.320887,13000,8896,4308,nan,0.000000
2,5,2,0,143679,85280097,4328095728316723084,1361193982.320887,13064,8956,4328,nan,0.000000
2,5,2,0,143679,85280097,4328095728316725705,1361193982.320887,13020,8892,4508,nan,0.000000
2,5,2,0,143679,85280097,4328095728316728326,1361193982.320887,13072,9108,4376,nan,0.000000
2,5,2,0,143679,85280097,4328095728316730947,1361193982.320887,12940,8904,4484,nan,0.000000
2,5,3,0,143679,85280129,4328095728316733568,1361193984.794569,12936,9004,4424,nan,0.000000
2,5,3,0,143679,85280129,4328095728316736189,1361193984.794569,12860,8720,4428,nan,0.000000
2,5,3,0,143679,85280129,4328095728316738810,1361193984.794569,12988,9176,4564,nan,0.000000
2,5,3,0,143679,85280129,4328095728316741431,1361193984.794569,12796,9164,4492,nan,0.000000
2,5,3,0,143679,85280129,4328095728316744052,1361193984.794569,12796,9116,5024,nan,0.000000
1,5,4,0,224927,85361170,5481179960711464977,1361193984.795097,12644,9448,4944,nan,0.000000
1,5,4,0,224927,85361170,5481179960711467598,1361193984.795097,12536,9572,4912,nan,0.000000
2,5,5,0,224927,85361201,5481179960711470219,1361193984.796516,12528,9400,5064,nan,0.000000
2,5,5,0,224927,85361201,5481179960711472840,1361193984.796516,12556,9404,5072,nan,0.000000
2,5,5,0,224927,85361201,5481179960711475461,1361193984.796516,12536,9468,5004,nan,0.000000
2,5,5,0,224927,85361201,5481179960711478082,1361193984.796516,12520,9460,5036,nan,0.000000
2,5,5,0,224927,85361201,5481179960711480703,1361193984.796516,12556,9408,4976,nan,0.000000
2,5,6,0,224927,85361234,5481179960711483324,1361193984.797085,12564,9396,4944,nan,0.000000
2,5,6,0,224927,85361234,5481179960711485945,1361193984.797085,12596,9444,5024,nan,0.000000
2,5,6,0,224927,85361234,5481179960711488566,1361193984.797085,12564,9368,5032,nan,0.000000
2,5,6,0,224927,85361234,5481179960711491187,1361193984.797085,12556,9400,5032,nan,0.000000
2,5,6,0,224927,85361234,5481179960711493808,1361193984.797085,12524,9348,5144,nan,0.000000
2,5,7,0,224927,85361265,5481179960711496429,1361193984.798220,12472,9176,5304,nan,0.000000
2,5,7,0,224927,85361265,5481179960711499050,1361193984.798220,12412,9264,5332,nan,0.000000
2,5,7,0,224927,85361265,5481179960711501671,1361193984.798220,12500,9344,5344,nan,0.000000
2,5,7,0,224927,85361265,5481179960711504292,1361193984.798220,12500,9336,5460,nan,0.000000
2,5,7,0,224927,85361265,5481179960711506913,1361193984.798220,12480,9236,5372,nan,0.000000
2,5,8,0,224927,85361298,5481179960711509534,1361193984.798864,12548,9336,5428,nan,0.000000
2,5,8,0,224927,85361298,5481179960711512155,1361193984.798864,12416,9460,5272,nan,0.000000
2,5,8,0,224927,85361298,5481179960711514776,1361193984.798864,12416,9432,5384,nan,0.000000
2,5,8,0,224927,85361298,5481179960711517397,1361193984.798864,12384,9508,5424,nan,0.000000
2,5,8,0,224927,85361298,5481179960711520018,1361193984.798864,12384,9472,5316,nan,0.000000
2,5,9,0,224927,85361329,5481179960711522639,1361193984.800243,12428,9360,5388,nan,0.000000
2,5,9,0,224927,85361329,5481179960711525260,1361193984.800243,12468,9504,5320,nan,0.000000
2,5,9,0,224927,85361329,5481179960711527881,1361193984.800243,12392,9544,5320,nan,0.000000
2,5,9,0,224927,85361329,5481179960711530502,1361193984.800243,12240,9588,5220,nan,0.000000
2,5,9,0,224927,85361329,5481179960711533123,1361193984.800243,12304,9508,5244,nan,0.000000
2,5,10,0,224927,85361362,5481179960711535744,1361193987.274531,12412,9512,5220,nan,0.000000
2,5,10,0,224927,85361362,5481179960711538365,1361193987.274531,12344,9532,5148,nan,0.000000
2,5,10,0,224927,85361362,5481179960711540986,1361193987.274531,12384,9568,5248,nan,0.000000
2,5,10,0,224927,85361362,5481179960711543607,1361193987.274531,12548,9608,5204,nan,0.000000
2,5,10,0,224927,85361362,5481179960711546228,1361193987.274531,12484,9576,5180,nan,0.000000
1,5,11,0,306175,85442422,2023308263150347284,1361193987.275142,12308,9564,5084,nan,0.000000
1,5,11,0,306175,85442422,2023308263150349905,1361193987.275142,12368,9604,5124,nan,0.000000
2,5,12,0,306175,85442453,2023308263150352526,1361193987.276484,12392,9584,5120,nan,0.000000
2,5,12,0,306175,85442453,2023308263150355147,1361193987.276484,12432,9508,5032,nan,0.000000
2,5,12,0,306175,85442453,2023308263150357768,1361193987.276484,12424,9584,5108,nan,0.000000
2,5,12,0,306175,85442453,2023308263150360389,1361193987.276484,12488,9580,4984,nan,0.000000
2,5,12,0,306175,85442453,2023308263150363010,1361193987.276484,12440,9540,5108,nan,0.000000
2,5,13,0,306175,85442486,2023308263150365631,1361193987.277070,12336,9636,4940,nan,0.000000
2,5,13,0,306175,85442486,2023308263150368252,1361193987.277070,12452,9568,4848,nan,0.000000
2,5,13,0,306175,85442486,2023308263150370873,1361193987.277070,12572,9424,5056,nan,0.000000
2,5,13,0,306175,85442486,2023308263150373494,1361193987.277070,12664,9504,4976,nan,0.000000
2,5,13,0,306175,85442486,2023308263150376115,1361193987.277070,12456,9840,4776,nan,0.000000
2,5,14,0,306175,85442517,2023308263150378736,1361193987.278342,12368,9532,4764,nan,0.000000
2,5,14,0,306175,85442517,2023308263150381357,1361193987.278342,12528,9420,4868,nan,0.000000
2,5,14,0,306175,85442517,2023308263150383978,1361193987.278342,12648,9408,4696,nan,0.000000
2,5,14,0,306175,85442517,2023308263150386599,1361193987.278342,12644,9480,4584,nan,0.000000
2,5,14,0,306175,85442517,2023308263150389220,1361193987.278342,12668,9484,4472,nan,0.000000
2,5,15,0,306175,85442550,2023308263150391841,1361193987.278879,12704,9432,4516,nan,0.000000
2,5,15,0,306175,85442550,2023308263150394462,1361193987.278879,12740,9436,4564,nan,0.000000
2,5,15,0,306175,85442550,2023308263150397083,1361193987.278879,12696,9460,4564,nan,0.000000
2,5,15,0,306175,85442550,2023308263150399704,1361193987.278879,12656,9356,4576,nan,0.000000
2,5,15,0,306175,85442550,2023308263150402325,1361193987.278879,12744,9460,4564,nan,0.000000
2,5,0,0,306175,85442585,2023308263150404946,1361193987.280366,12712,9512,4468,nan,0.000000
2,5,0,0,306175,85442585,2023308263150407567,1361193987.280366,12700,9420,4436,nan,0.000000
2,5,0,0,306175,85442585,2023308263150410188,1361193987.280366,12716,9536,4472,nan,0.000000
2,5,0,0,306175,85442585,2023308263150412809,1361193987.280366,12720,9452,4440,nan,0.000000
2,5,0,0,306175,85442585,2023308263150415430,1361193987.280366,12720,9540,4484,nan,0.000000
1,5,2,0,387424,85604929,-3453759379852919791,1361193992.234562,12632,9336,4592,nan,0.000000
1,5,2,0,387424,85604929,-3453759379852917170,1361193992.234562,12748,9336,4656,nan,0.000000
2,5,3,0,387424,85604961,-3453759379852914549,1361193992.236120,12808,9292,4520,nan,0.000000
2,5,3,0,387424,85604961,-3453759379852911928,1361193992.236120,12740,9420,4604,nan,0.000000
2,5,3,0,387424,85604961,-3453759379852909307,1361193992.236120,12840,9304,4632,nan,0.000000
2,5,3,0,387424,85604961,-3453759379852906686,1361193992.236120,12752,9232,4512,nan,0.000000
2,5,3,0,387424,85604961,-3453759379852904065,1361193992.236120,12804,9432,4456,nan,0.000000
2,5,4,0,387424,85604993,-3453759379852901444,1361193992.238169,12716,9396,4304,nan,0.000000
2,5,4,0,387424,85604993,-3453759379852898823,1361193992.238169,12804,9416,4288,nan,0.000000
2,5,4,0,387424,85604993,-3453759379852896202,1361193992.238169,12816,9508,4244,nan,0.000000
2,5,4,0,387424,85604993,-3453759379852893581,1361193992.238169,12824,9528,4176,nan,0.000000
