type,ID,seq,packetLoss,nodeTimestamp,bsTimestamp,syncTimestamp,systemTime,accelX,accelY,accelZ,cannula,voltage
1,5,15,0,12408425,370541339,928336206090527971,1361365897.150925,11612,-8948,-5860,nan,0.000000
1,5,15,0,12408425,370541339,928336206090530592,1361365897.150925,11996,-7616,-5072,nan,0.000000
2,5,0,0,12408425,370541371,928336206090533213,1361365897.151378,12188,-9152,-4324,nan,0.000000
2,5,0,0,12408425,370541371,928336206090535834,1361365897.151378,12000,-9428,-4816,nan,0.000000
2,5,0,0,12408425,370541371,928336206090538455,1361365897.151378,11348,-9128,-4736,nan,0.000000
2,5,0,0,12408425,370541371,928336206090541076,1361365897.151378,11552,-7616,-4884,nan,0.000000
2,5,0,0,12408425,370541371,928336206090543697,1361365897.151378,12472,-8880,-5332,nan,0.000000
2,5,1,0,12408425,370541402,928336206090546318,1361365897.152355,12128,-11244,-5328,nan,0.000000
2,5,1,0,12408425,370541402,928336206090548939,1361365897.152355,12016,-12196,-5824,nan,0.000000
2,5,1,0,12408425,370541402,928336206090551560,1361365897.152355,12640,-8932,-7512,nan,0.000000
2,5,1,0,12408425,370541402,928336206090554181,1361365897.152355,12172,-7848,-6992,nan,0.000000
2,5,1,0,12408425,370541402,928336206090556802,1361365897.152355,14164,-11572,-6092,nan,0.000000
2,5,2,0,12408425,370541434,928336206090559423,1361365897.153040,13416,-9940,-5860,nan,0.000000
2,5,2,0,12408425,370541434,928336206090562044,1361365897.153040,13636,-8564,-4772,nan,0.000000
2,5,2,0,12408425,370541434,928336206090564665,1361365897.153040,14480,-6128,-5040,nan,0.000000
2,5,2,0,12408425,370541434,928336206090567286,1361365897.153040,14528,-6032,-4976,nan,0.000000
2,5,2,0,12408425,370541434,928336206090569907,1361365897.153040,13136,-6292,-4240,nan,0.000000
2,5,3,0,12408425,370541466,928336206090572528,1361365897.153644,12716,-6908,-3676,nan,0.000000
2,5,3,0,12408425,370541466,928336206090575149,1361365897.153644,13748,-5980,-2792,nan,0.000000
2,5,3,0,12408425,370541466,928336206090577770,1361365897.153644,13784,-5848,-2336,nan,0.000000
2,5,3,0,12408425,370541466,928336206090580391,1361365897.153644,13516,-6420,-668,nan,0.000000
2,5,3,0,12408425,370541466,928336206090583012,1361365897.153644,14276,-5448,-20,nan,0.000000
2,5,4,0,12408425,370541497,928336206090585633,1361365897.154463,15200,-4544,1024,nan,0.000000
2,5,4,0,12408425,370541497,928336206090588254,1361365897.154463,15320,-3084,1644,nan,0.000000
2,5,4,0,12408425,370541497,928336206090590875,1361365897.154463,15452,-3080,1772,nan,0.000000
2,5,4,0,12408425,370541497,928336206090593496,1361365897.154463,14804,-4836,460,nan,0.000000
2,5,4,0,12408425,370541497,928336206090596117,1361365897.154463,14796,-5168,-292,nan,0.000000
2,5,5,0,12408425,370541529,928336206090598738,1361365897.155064,14776,-6192,-448,nan,0.000000
2,5,5,0,12408425,370541529,928336206090601359,1361365897.155064,15260,-4976,-1032,nan,0.000000
2,5,5,0,12408425,370541529,928336206090603980,1361365897.155064,15040,-5020,-2652,nan,0.000000
2,5,5,0,12408425,370541529,928336206090606601,1361365897.155064,14832,-3584,-3944,nan,0.000000
2,5,5,0,12408425,370541529,928336206090609222,1361365897.155064,15304,-2552,-4648,nan,0.000000
1,5,6,0,12489748,370622666,-505651187241238274,1361365897.155681,14072,-5048,-5552,nan,0.000000
1,5,6,0,12489748,370622666,-505651187241235653,1361365897.155681,13144,-6316,-6208,nan,0.000000
2,5,7,0,12489748,370622698,-505651187241233032,1361365897.157306,14896,-5716,-6780,nan,0.000000
2,5,7,0,12489748,370622698,-505651187241230411,1361365897.157306,15140,-5272,-5844,nan,0.000000
