type,ID,seq,packetLoss,nodeTimestamp,bsTimestamp,syncTimestamp,systemTime,accelX,accelY,accelZ,cannula,voltage
1,5,15,0,10835599,16710817,6921497076736260109,1361355103.247310,-15136,-5484,3612,nan,0.000000
1,5,15,0,10835599,16710817,6921497076736262730,1361355103.247310,-15052,-5528,3704,nan,0.000000
2,5,0,0,10835599,16710849,6921497076736265351,1361355103.247525,-15048,-5480,3616,nan,0.000000
2,5,0,0,10835599,16710849,6921497076736267972,1361355103.247525,-15000,-5516,3856,nan,0.000000
2,5,0,0,10835599,16710849,6921497076736270593,1361355103.247525,-14936,-5628,3808,nan,0.000000
2,5,0,0,10835599,16710849,6921497076736273214,1361355103.247525,-14892,-5660,3736,nan,0.000000
2,5,0,0,10835599,16710849,6921497076736275835,1361355103.247525,-14940,-5780,3812,nan,0.000000
2,5,1,0,10835599,16710880,6921497076736278456,1361355103.247811,-15028,-5748,3736,nan,0.000000
2,5,1,0,10835599,16710880,6921497076736281077,1361355103.247811,-15056,-5736,3652,nan,0.000000
2,5,1,0,10835599,16710880,6921497076736283698,1361355103.247811,-15028,-5828,3636,nan,0.000000
2,5,1,0,10835599,16710880,6921497076736286319,1361355103.247811,-15032,-5688,3764,nan,0.000000
2,5,1,0,10835599,16710880,6921497076736288940,1361355103.247811,-14984,-5668,3576,nan,0.000000
2,5,2,0,10835599,16710912,6921497076736291561,1361355103.248035,-15040,-5732,3712,nan,0.000000
2,5,2,0,10835599,16710912,6921497076736294182,1361355103.248035,-14976,-5780,3680,nan,0.000000
2,5,2,0,10835599,16710912,6921497076736296803,1361355103.248035,-14948,-5736,3748,nan,0.000000
2,5,2,0,10835599,16710912,6921497076736299424,1361355103.248035,-15040,-5724,3784,nan,0.000000
2,5,2,0,10835599,16710912,6921497076736302045,1361355103.248035,-14924,-5752,3744,nan,0.000000
2,5,3,0,10835599,16710944,6921497076736304666,1361355103.248297,-14984,-5724,3668,nan,0.000000
2,5,3,0,10835599,16710944,6921497076736307287,1361355103.248297,-14996,-5812,3708,nan,0.000000
2,5,3,0,10835599,16710944,6921497076736309908,1361355103.248297,-14992,-5684,3620,nan,0.000000
2,5,3,0,10835599,16710944,6921497076736312529,1361355103.248297,-14988,-5796,3612,nan,0.000000
2,5,3,0,10835599,16710944,6921497076736315150,1361355103.248297,-14992,-5812,3660,nan,0.000000
2,5,4,0,10835599,16710975,6921497076736317771,1361355103.248564,-14908,-5796,3616,nan,0.000000
2,5,4,0,10835599,16710975,6921497076736320392,1361355103.248564,-14956,-5788,3636,nan,0.000000
2,5,4,0,10835599,16710975,6921497076736323013,1361355103.248564,-14928,-5900,3712,nan,0.000000
2,5,4,0,10835599,16710975,6921497076736325634,1361355103.248564,-14968,-5880,3696,nan,0.000000
2,5,4,0,10835599,16710975,6921497076736328255,1361355103.248564,-14936,-5872,3732,nan,0.000000
2,5,5,0,10835599,16711007,6921497076736330876,1361355103.248802,-15036,-5872,3780,nan,0.000000
2,5,5,0,10835599,16711007,6921497076736333497,1361355103.248802,-14924,-5720,3872,nan,0.000000
2,5,5,0,10835599,16711007,6921497076736336118,1361355103.248802,-14980,-5748,3860,nan,0.000000
2,5,5,0,10835599,16711007,6921497076736338739,1361355103.248802,-15012,-5804,3928,nan,0.000000
2,5,5,0,10835599,16711007,6921497076736341360,1361355103.248802,-14928,-5724,3808,nan,0.000000
1,5,6,0,10916888,16711039,2310250855578059790,1361355103.249042,-14948,-5708,3872,nan,0.000000
1,5,6,15,10916888,16711039,2310250855578062411,1361355103.249042,-14864,-5688,3976,nan,0.000000
2,5,7,15,10916888,16711070,2310250855578065032,1361355103.249179,-15000,-5724,3884,nan,0.000000
2,5,7,15,10916888,16711070,2310250855578067653,1361355103.249179,-14972,-5776,3856,nan,0.000000
2,5,7,15,10916888,16711070,2310250855578070274,1361355103.249179,-14832,-5640,3936,nan,0.000000
2,5,7,15,10916888,16711070,2310250855578072895,1361355103.249179,-14920,-5748,3864,nan,0.000000
2,5,7,15,10916888,16711070,2310250855578075516,1361355103.249179,-14888,-5816,3892,nan,0.000000
2,5,8,15,10916888,16711102,2310250855578078137,1361355103.249416,-14880,-5832,3828,nan,0.000000
2,5,8,15,10916888,16711102,2310250855578080758,1361355103.249416,-14928,-6040,3996,nan,0.000000
2,5,8,15,10916888,16711102,2310250855578083379,1361355103.249416,-14688,-5808,3752,nan,0.000000
2,5,8,15,10916888,16711102,2310250855578086000,1361355103.249416,-14728,-5972,3760,nan,0.000000
2,5,8,15,10916888,16711102,2310250855578088621,1361355103.249416,-15000,-6044,3648,nan,0.000000
2,5,9,15,10916888,16711134,2310250855578091242,1361355103.249699,-14972,-5776,3828,nan,0.000000
2,5,9,15,10916888,16711134,2310250855578093863,1361355103.249699,-15056,-6060,3760,nan,0.000000
2,5,9,15,10916888,16711134,2310250855578096484,1361355103.249699,-15100,-6256,3424,nan,0.000000
2,5,9,15,10916888,16711134,2310250855578099105,1361355103.249699,-14960,-6060,3476,nan,0.000000
2,5,9,15,10916888,16711134,2310250855578101726,1361355103.249699,-14920,-5572,3960,nan,0.000000
2,5,10,15,10916888,16711165,2310250855578104347,1361355103.249954,-14884,-5476,4300,nan,0.000000
2,5,10,15,10916888,16711165,2310250855578106968,1361355103.249954,-14668,-5652,4452,nan,0.000000
2,5,10,15,10916888,16711165,2310250855578109589,1361355103.249954,-14332,-6292,4680,nan,0.000000
2,5,10,15,10916888,16711165,2310250855578112210,1361355103.249954,-14524,-6464,4888,nan,0.000000
2,5,10,15,10916888,16711165,2310250855578114831,1361355103.249954,-14812,-5864,4368,nan,0.000000
2,5,11,15,10916888,16711197,2310250855578117452,1361355103.250189,-14304,-6120,4300,nan,0.000000
2,5,11,15,10916888,16711197,2310250855578120073,1361355103.250189,-14544,-6676,4460,nan,0.000000
2,5,11,15,10916888,16711197,2310250855578122694,1361355103.250189,-14512,-6344,3956,nan,0.000000
2,5,11,15,10916888,16711197,2310250855578125315,1361355103.250189,-14780,-6508,4044,nan,0.000000
2,5,11,15,10916888,16711197,2310250855578127936,1361355103.250189,-14728,-6740,3772,nan,0.000000
2,5,12,15,10916888,16711229,2310250855578130557,1361355103.250483,-14640,-6484,3532,nan,0.000000
2,5,12,15,10916888,16711229,2310250855578133178,1361355103.250483,-14764,-6164,3724,nan,0.000000
2,5,12,15,10916888,16711229,2310250855578135799,1361355103.250483,-14680,-6160,3652,nan,0.000000
2,5,12,15,10916888,16711229,2310250855578138420,1361355103.250483,-14812,-6516,3828,nan,0.000000
2,5,12,15,10916888,16711229,2310250855578141041,1361355103.250483,-14652,-6464,3828,nan,0.000000
1,5,13,0,10998176,16792110,-8354479780421776371,1361355103.250744,-14560,-6392,3900,nan,0.000000
1,5,13,1,10998176,16792110,-8354479780421773750,1361355103.250744,-14556,-6540,4168,nan,0.000000
2,5,14,1,10998176,16792142,-8354479780421771129,1361355103.250859,-14352,-6648,4244,nan,0.000000
2,5,14,1,10998176,16792142,-8354479780421768508,1361355103.250859,-14352,-6720,4396,nan,0.000000
2,5,14,1,10998176,16792142,-8354479780421765887,1361355103.250859,-14208,-6712,4428,nan,0.000000
2,5,14,1,10998176,16792142,-8354479780421763266,1361355103.250859,-14284,-6696,4564,nan,0.000000
2,5,14,1,10998176,16792142,-8354479780421760645,1361355103.250859,-14264,-6868,4536,nan,0.000000
2,5,15,1,10998176,16792174,-8354479780421758024,1361355103.251103,-14124,-6852,4556,nan,0.000000
2,5,15,1,10998176,16792174,-8354479780421755403,1361355103.251103,-14188,-7160,5008,nan,0.000000
2,5,15,1,10998176,16792174,-8354479780421752782,1361355103.251103,-14056,-6884,4652,nan,0.000000
2,5,15,1,10998176,16792174,-8354479780421750161,1361355103.251103,-14080,-6928,4792,nan,0.000000
2,5,15,1,10998176,16792174,-8354479780421747540,1361355103.251103,-14040,-6816,4720,nan,0.000000
2,5,0,1,10998176,16792205,-8354479780421744919,1361355103.251361,-14032,-6980,4828,nan,0.000000
2,5,0,1,10998176,16792205,-8354479780421742298,1361355103.251361,-14032,-6876,4844,nan,0.000000
2,5,0,1,10998176,16792205,-8354479780421739677,1361355103.251361,-14140,-7040,4968,nan,0.000000
2,5,0,1,10998176,16792205,-8354479780421737056,1361355103.251361,-14044,-6812,4872,nan,0.000000
2,5,0,1,10998176,16792205,-8354479780421734435,1361355103.251361,-14040,-6876,5028,nan,0.000000
2,5,1,1,10998176,16792237,-8354479780421731814,1361355103.251595,-14052,-6848,4968,nan,0.000000
2,5,1,1,10998176,16792237,-8354479780421729193,1361355103.251595,-13996,-6860,5056,nan,0.000000
2,5,1,1,10998176,16792237,-8354479780421726572,1361355103.251595,-14000,-6788,5120,nan,0.000000
2,5,1,1,10998176,16792237,-8354479780421723951,1361355103.251595,-14012,-6920,5256,nan,0.000000
2,5,1,1,10998176,16792237,-8354479780421721330,1361355103.251595,-13960,-7004,5224,nan,0.000000
2,5,2,1,10998176,16792269,-8354479780421718709,1361355103.251865,-13984,-6964,5172,nan,0.000000
2,5,2,1,10998176,16792269,-8354479780421716088,1361355103.251865,-13972,-6900,5048,nan,0.000000
2,5,2,1,10998176,16792269,-8354479780421713467,1361355103.251865,-14040,-7040,4920,nan,0.000000
2,5,2,1,10998176,16792269,-8354479780421710846,1361355103.251865,-14028,-7020,4884,nan,0.000000
2,5,2,1,10998176,16792269,-8354479780421708225,1361355103.251865,-14028,-7028,4816,nan,0.000000
2,5,3,1,10998176,16792300,-8354479780421705604,1361355103.252115,-14016,-7004,4852,nan,0.000000
2,5,3,1,10998176,16792300,-8354479780421702983,1361355103.252115,-14108,-7068,4848,nan,0.000000
2,5,3,1,10998176,16792300,-8354479780421700362,1361355103.252115,-14076,-6940,4924,nan,0.000000
2,5,3,1,10998176,16792300,-8354479780421697741,1361355103.252115,-14132,-6868,4916,nan,0.000000
2,5,3,1,10998176,16792300,-8354479780421695120,1361355103.252115,-14072,-6832,4800,nan,0.000000
1,5,4,0,11079463,16873402,-1147744020772359150,1361355103.252350,-14108,-6752,4752,nan,0.000000
1,5,4,0,11079463,16873402,-1147744020772356529,1361355103.252350,-14184,-6740,4616,nan,0.000000
2,5,5,0,11079463,16873434,-1147744020772353908,1361355103.252461,-14204,-6692,4672,nan,0.000000
2,5,5,0,11079463,16873434,-1147744020772351287,1361355103.252461,-14224,-6732,4792,nan,0.000000
2,5,5,0,11079463,16873434,-1147744020772348666,1361355103.252461,-14148,-6736,4844,nan,0.000000
2,5,5,0,11079463,16873434,-1147744020772346045,1361355103.252461,-14112,-6652,4876,nan,0.000000
2,5,5,0,11079463,16873434,-1147744020772343424,1361355103.252461,-14164,-6692,4880,nan,0.000000
2,5,6,0,11079463,16873466,-1147744020772340803,1361355103.252698,-14152,-6724,4920,nan,0.000000
2,5,6,0,11079463,16873466,-1147744020772338182,1361355103.252698,-14048,-6736,4900,nan,0.000000
2,5,6,0,11079463,16873466,-1147744020772335561,1361355103.252698,-14148,-6752,5036,nan,0.000000
2,5,6,0,11079463,16873466,-1147744020772332940,1361355103.252698,-14084,-6740,5080,nan,0.000000
2,5,6,0,11079463,16873466,-1147744020772330319,1361355103.252698,-14044,-6824,5048,nan,0.000000
2,5,7,0,11079463,16873497,-1147744020772327698,1361355103.252933,-14124,-6808,5100,nan,0.000000
2,5,7,0,11079463,16873497,-1147744020772325077,1361355103.252933,-14060,-6776,5040,nan,0.000000
2,5,7,0,11079463,16873497,-1147744020772322456,1361355103.252933,-14136,-6932,4956,nan,0.000000
2,5,7,0,11079463,16873497,-1147744020772319835,1361355103.252933,-14016,-6784,5040,nan,0.000000
2,5,7,0,11079463,16873497,-1147744020772317214,1361355103.252933,-14136,-6772,5016,nan,0.000000
2,5,8,0,11079463,16873529,-1147744020772314593,1361355103.253167,-14088,-6744,5028,nan,0.000000
2,5,8,0,11079463,16873529,-1147744020772311972,1361355103.253167,-14100,-6732,5016,nan,0.000000
2,5,8,0,11079463,16873529,-1147744020772309351,1361355103.253167,-14148,-6688,5044,nan,0.000000
2,5,8,0,11079463,16873529,-1147744020772306730,1361355103.253167,-14140,-6728,5056,nan,0.000000
2,5,8,0,11079463,16873529,-1147744020772304109,1361355103.253167,-14136,-6640,5052,nan,0.000000
2,5,9,0,11079463,16873561,-1147744020772301488,1361355103.253401,-14160,-6712,4920,nan,0.000000
2,5,9,0,11079463,16873561,-1147744020772298867,1361355103.253401,-14164,-6628,4824,nan,0.000000
2,5,9,0,11079463,16873561,-1147744020772296246,1361355103.253401,-14172,-6532,4900,nan,0.000000
2,5,9,0,11079463,16873561,-1147744020772293625,1361355103.253401,-14240,-6600,4948,nan,0.000000
2,5,9,0,11079463,16873561,-1147744020772291004,1361355103.253401,-14184,-6576,5004,nan,0.000000
2,5,10,0,11079463,16873592,-1147744020772288383,1361355103.253633,-14200,-6584,4980,nan,0.000000
2,5,10,0,11079463,16873592,-1147744020772285762,1361355103.253633,-14244,-6528,4956,nan,0.000000
2,5,10,0,11079463,16873592,-1147744020772283141,1361355103.253633,-14220,-6600,4976,nan,0.000000
2,5,10,0,11079463,16873592,-1147744020772280520,1361355103.253633,-14220,-6528,5024,nan,0.000000
2,5,10,0,11079463,16873592,-1147744020772277899,1361355103.253633,-14192,-6560,4952,nan,0.000000
1,5,11,0,11160751,16954693,6634788402934346771,1361355103.253897,-14200,-6588,5028,nan,0.000000
1,5,11,0,11160751,16954693,6634788402934349392,1361355103.253897,-14208,-6520,5004,nan,0.000000
2,5,12,0,11160751,16954725,6634788402934352013,1361355103.254012,-14172,-6488,4920,nan,0.000000
2,5,12,0,11160751,16954725,6634788402934354634,1361355103.254012,-14144,-6640,5008,nan,0.000000
2,5,12,0,11160751,16954725,6634788402934357255,1361355103.254012,-14172,-6548,5072,nan,0.000000
2,5,12,0,11160751,16954725,6634788402934359876,1361355103.254012,-14140,-6584,4932,nan,0.000000
2,5,12,0,11160751,16954725,6634788402934362497,1361355103.254012,-14108,-6668,5180,nan,0.000000
2,5,13,0,11160751,16954757,6634788402934365118,1361355103.254247,-14072,-6632,5004,nan,0.000000
2,5,13,0,11160751,16954757,6634788402934367739,1361355103.254247,-14136,-6748,5080,nan,0.000000
2,5,13,0,11160751,16954757,6634788402934370360,1361355103.254247,-14080,-6668,5028,nan,0.000000
2,5,13,0,11160751,16954757,6634788402934372981,1361355103.254247,-14104,-6708,4992,nan,0.000000
2,5,13,0,11160751,16954757,6634788402934375602,1361355103.254247,-14144,-6860,5148,nan,0.000000
