type,ID,seq,packetLoss,nodeTimestamp,bsTimestamp,syncTimestamp,systemTime,accelX,accelY,accelZ,cannula,voltage
1,5,4,0,12045316,135285844,-7142395668391719707,1361358716.326876,15712,-4012,-2040,nan,0.000000
1,5,4,15,12045316,135285844,-7142395668391717086,1361358716.326876,17800,-976,-3100,nan,0.000000
2,5,5,15,12045316,135285876,-7142395668391714465,1361358716.327041,15592,-468,-4232,nan,0.000000
2,5,5,15,12045316,135285876,-7142395668391711844,1361358716.327041,17552,2024,-4424,nan,0.000000
2,5,5,15,12045316,135285876,-7142395668391709223,1361358716.327041,14556,-3312,-2440,nan,0.000000
2,5,5,15,12045316,135285876,-7142395668391706602,1361358716.327041,13920,-172,-956,nan,0.000000
2,5,5,15,12045316,135285876,-7142395668391703981,1361358716.327041,15052,-2256,-364,nan,0.000000
2,5,6,15,12045316,135285907,-7142395668391701360,1361358716.327281,14268,-2508,-100,nan,0.000000
2,5,6,15,12045316,135285907,-7142395668391698739,1361358716.327281,15512,436,-1408,nan,0.000000
2,5,6,15,12045316,135285907,-7142395668391696118,1361358716.327281,22228,-4640,-7124,nan,0.000000
2,5,6,15,12045316,135285907,-7142395668391693497,1361358716.327281,14760,-1092,-7028,nan,0.000000
2,5,6,15,12045316,135285907,-7142395668391690876,1361358716.327281,16476,-36,-5472,nan,0.000000
2,5,7,15,12045316,135285939,-7142395668391688255,1361358716.327515,13836,-2832,-3676,nan,0.000000
2,5,7,15,12045316,135285939,-7142395668391685634,1361358716.327515,13928,-2428,-3076,nan,0.000000
2,5,7,15,12045316,135285939,-7142395668391683013,1361358716.327515,13952,-4440,-1520,nan,0.000000
2,5,7,15,12045316,135285939,-7142395668391680392,1361358716.327515,16732,-1708,-1484,nan,0.000000
2,5,7,15,12045316,135285939,-7142395668391677771,1361358716.327515,16268,-2160,396,nan,0.000000
2,5,8,15,12045316,135285971,-7142395668391675150,1361358716.327778,15756,-4312,-3544,nan,0.000000
2,5,8,15,12045316,135285971,-7142395668391672529,1361358716.327778,15888,-1540,-524,nan,0.000000
2,5,8,15,12045316,135285971,-7142395668391669908,1361358716.327778,16172,-688,1212,nan,0.000000
2,5,8,15,12045316,135285971,-7142395668391667287,1361358716.327778,17852,-944,-744,nan,0.000000
2,5,8,15,12045316,135285971,-7142395668391664666,1361358716.327778,12876,-1248,1140,nan,0.000000
2,5,9,15,12045316,135286002,-7142395668391662045,1361358716.328042,16136,-776,512,nan,0.000000
2,5,9,15,12045316,135286002,-7142395668391659424,1361358716.328042,18220,1064,-2824,nan,0.000000
2,5,9,15,12045316,135286002,-7142395668391656803,1361358716.328042,16132,120,-2392,nan,0.000000
2,5,9,15,12045316,135286002,-7142395668391654182,1361358716.328042,16984,32,-1972,nan,0.000000
2,5,9,15,12045316,135286002,-7142395668391651561,1361358716.328042,16092,-1056,-1648,nan,0.000000
2,5,10,15,12045316,135286034,-7142395668391648940,1361358716.328302,15848,-2864,-2288,nan,0.000000
2,5,10,15,12045316,135286034,-7142395668391646319,1361358716.328302,15380,-1944,-1656,nan,0.000000
2,5,10,15,12045316,135286034,-7142395668391643698,1361358716.328302,15800,-2816,-944,nan,0.000000
2,5,10,15,12045316,135286034,-7142395668391641077,1361358716.328302,15884,-2308,-1124,nan,0.000000
2,5,10,15,12045316,135286034,-7142395668391638456,1361358716.328302,16336,-2392,-1088,nan,0.000000
1,5,11,0,12126699,135367010,-8576708600649740041,1361358716.328540,15680,-2268,-716,nan,0.000000
1,5,11,1,12126699,135367010,-8576708600649737420,1361358716.328540,15452,-2104,-560,nan,0.000000
2,5,12,1,12126699,135367041,-8576708600649734799,1361358716.328653,15360,-2444,60,nan,0.000000
2,5,12,1,12126699,135367041,-8576708600649732178,1361358716.328653,15952,-284,-892,nan,0.000000
2,5,12,1,12126699,135367041,-8576708600649729557,1361358716.328653,17616,-836,-2292,nan,0.000000
2,5,12,1,12126699,135367041,-8576708600649726936,1361358716.328653,14948,-1732,-904,nan,0.000000
2,5,12,1,12126699,135367041,-8576708600649724315,1361358716.328653,15208,-3088,-172,nan,0.000000
2,5,13,1,12126699,135367073,-8576708600649721694,1361358716.328889,16220,-2784,268,nan,0.000000
2,5,13,1,12126699,135367073,-8576708600649719073,1361358716.328889,15100,-736,-1148,nan,0.000000
2,5,13,1,12126699,135367073,-8576708600649716452,1361358716.328889,17060,-844,-960,nan,0.000000
2,5,13,1,12126699,135367073,-8576708600649713831,1361358716.328889,16272,112,876,nan,0.000000
2,5,13,1,12126699,135367073,-8576708600649711210,1361358716.328889,16220,-2416,1140,nan,0.000000
2,5,14,1,12126699,135367105,-8576708600649708589,1361358716.329171,15940,-2072,1704,nan,0.000000
2,5,14,1,12126699,135367105,-8576708600649705968,1361358716.329171,15208,-488,828,nan,0.000000
2,5,14,1,12126699,135367105,-8576708600649703347,1361358716.329171,15948,-392,2016,nan,0.000000
2,5,14,1,12126699,135367105,-8576708600649700726,1361358716.329171,16728,-760,-1204,nan,0.000000
2,5,14,1,12126699,135367105,-8576708600649698105,1361358716.329171,16664,860,-2152,nan,0.000000
2,5,15,1,12126699,135367136,-8576708600649695484,1361358716.329409,17048,-4160,-2324,nan,0.000000
2,5,15,1,12126699,135367136,-8576708600649692863,1361358716.329409,14296,-1348,-2876,nan,0.000000
2,5,15,1,12126699,135367136,-8576708600649690242,1361358716.329409,16428,-3388,-1712,nan,0.000000
2,5,15,1,12126699,135367136,-8576708600649687621,1361358716.329409,15284,-4116,-3096,nan,0.000000
2,5,15,1,12126699,135367136,-8576708600649685000,1361358716.329409,15436,-5024,-2664,nan,0.000000
2,5,0,1,12126699,135367168,-8576708600649682379,1361358716.329644,15332,-3276,-2972,nan,0.000000
2,5,0,1,12126699,135367168,-8576708600649679758,1361358716.329644,15352,-2860,-2864,nan,0.000000
2,5,0,1,12126699,135367168,-8576708600649677137,1361358716.329644,16440,-2396,-2872,nan,0.000000
2,5,0,1,12126699,135367168,-8576708600649674516,1361358716.329644,16468,-2136,-2544,nan,0.000000
