TOTAL_TIME,0m7s
TOTAL_FRAMES,449
SELECTED_FRAMES,449
NO_OF_JOINTS,7
FREQUENCY,64.0
DESCRIPTION,east
TIME_STAMP,Jul 17, 2009

Time,Frame,Pelvis_accelX_37,Pelvis_accelY_37,Pelvis_accelZ_37,RFEP_accelX_30,RFEP_accelY_30,RFEP_accelZ_30,RFEO_accelX_55,RFEO_accelY_55,RFEO_accelZ_55,RTIO_accelX_44,RTIO_accelY_44,RTIO_accelZ_44,LFEP_accelX_25,LFEP_accelY_25,LFEP_accelZ_25,LFEO_accelX_28,LFEO_accelY_28,LFEO_accelZ_28,LTIO_accelX_70,LTIO_accelY_70,LTIO_accelZ_70
0.546875,35,-0.9989624,-0.049682617,-0.2420044,-0.960022,0.07409668,-0.026123047,-0.94140625,0.045837402,0.18041992,0.027954102,-0.28149414,0.67230225,-0.640625,-0.14630127,-0.41479492,-0.33111572,-0.50909424,-0.61950684,-0.7178955,0.0021362305,1.0009766
0.5625,36,-0.9989624,-0.049682617,-0.2420044,-0.9559326,0.07800293,-0.036010742,-0.96539307,0.10845947,0.18634033,0.025939941,-0.25769043,0.6333618,-0.52423096,-0.06317139,-0.44207764,-0.33111572,-0.4066162,-0.6767578,-0.9973755,1.8310547E-4,1.1327515
0.578125,37,-0.8317871,-0.022277832,-0.1772461,-0.9324951,0.08190918,-0.06854248,-0.9593506,0.09631348,0.17645264,0.05505371,-0.25671387,0.67529297,-0.47058105,-0.06121826,-0.4935913,-0.41259766,-0.38690186,-0.7290039,-1.1376343,-0.10498047,1.2705078
0.59375,38,-0.8317871,-0.022277832,-0.1772461,-0.9406738,0.08288574,-0.053771973,-0.97735596,0.09631348,0.16851807,0.027954102,-0.26464844,0.5834961,-0.43615723,-0.13043213,-0.44207764,-0.58673096,-0.40264893,-0.6530762,-1.3907471,-0.22796631,1.3753052
0.609375,39,-0.8317871,-0.022277832,-0.1772461,-0.9263916,0.050598145,-0.053771973,-0.94537354,0.080200195,0.17047119,0.018920898,-0.265625,0.6433716,-0.366333,-0.07110596,-0.42993164,-0.73339844,-0.3947754,-0.54852295,-1.6651611,-0.1149292,1.3723145
0.625,40,-0.8317871,-0.022277832,-0.1772461,-0.93865967,0.011474609,-0.020263672,-0.96435547,0.036743164,0.19232178,0.018920898,-0.25671387,0.6463623,-0.3380127,-0.11859131,-0.33294678,-0.82299805,-0.47753906,-0.491333,-1.854187,-0.04748535,1.3723145
0.640625,41,-0.8317871,-0.022277832,-0.1772461,-0.9569702,0.0036621094,0.011291504,-0.96936035,0.019592285,0.17047119,0.021972656,-0.2765503,0.6234131,-0.4078369,-0.1739502,-0.10455322,-0.99108887,-0.3435669,-0.4537964,1.9506226,-0.3112793,1.3203735
0.65625,42,-0.8317871,-0.022277832,-0.1772461,-0.9875488,0.035949707,0.044799805,-0.98132324,0.043823242,0.21020508,-0.003112793,-0.25872803,0.6553345,-0.43011475,-0.23034668,0.24407959,-1.1132812,-0.3395996,-0.06713867,1.918396,-0.5671997,0.9890137
0.671875,43,-0.8317871,-0.022277832,-0.1772461,-1.0119629,-0.027648926,0.107910156,-0.9953003,0.07208252,0.24987793,0.010925293,-0.25079346,0.65338135,-0.5839844,-0.08300781,0.47955322,-1.192688,-0.055908203,0.1340332,1.918396,-0.5076904,0.35516357
0.6875,44,-0.8327637,-0.018371582,-0.25897217,-1.036438,0.064331055,0.09802246,-1.017273,0.043823242,0.2538452,0.026977539,-0.35095215,0.68829346,-0.9949341,0.32843018,0.86553955,-1.022644,0.06530762,0.07489014,1.918396,-0.17443848,-0.29766846
0.703125,45,-0.8327637,-0.018371582,-0.25897217,-0.9793701,0.089782715,-0.005432129,-0.9863281,0.05596924,0.17645264,0.008911133,-0.2597046,0.61639404,-1.6974487,0.7863159,1.3607178,-0.8036499,-0.18988037,-0.23876953,-1.770874,-0.40454102,-0.6989746
0.71875,46,-0.96691895,-0.10839844,-0.25,-0.93048096,0.07800293,-0.010375977,-0.97332764,0.10040283,0.13873291,-0.04119873,-0.22796631,0.6264038,-1.8209229,0.4194336,1.6254883,-0.59588623,-0.53271484,-0.31176758,-1.9517822,-0.83703613,-0.6680298
0.734375,47,-0.9959717,-0.17883301,-0.32470703,-0.93865967,0.06628418,-0.07940674,-1.0012817,0.080200195,0.1149292,-0.042175293,-0.26068115,0.6503296,-0.7540283,0.03173828,1.3172607,-0.31274414,-0.4519043,-0.047424316,1.918396,-0.8648071,-0.73187256
0.75,48,-0.99298096,-0.30010986,-0.27392578,-0.94677734,0.05847168,-0.108947754,-1.0012817,0.10443115,0.12683105,-0.051208496,-0.27355957,0.62841797,-0.18310547,-0.35986328,0.88879395,-0.3637085,-0.22137451,0.07879639,-1.2901001,-0.45214844,-0.082092285
0.765625,49,-0.96295166,-0.25708008,-0.17919922,-0.972229,-0.033569336,-0.13061523,-1.0412598,0.027648926,0.09307861,-0.06726074,-0.25372314,0.64538574,-0.47058105,-0.4666748,0.5745239,-1.0440063,-0.044067383,0.09362793,-0.3326416,-0.529541,-1.989624
0.78125,50,-0.9248657,-0.17095947,-0.18719482,-0.92437744,0.031066895,-0.14837646,-0.9993286,0.09631348,0.061340332,-0.08929443,-0.2210083,0.62939453,-0.97772217,-0.09881592,1.5223999,-0.86169434,-0.06970215,0.25933838,-0.48510742,-0.46801758,-1.9558105
0.796875,51,-0.87579346,-0.14068604,-0.22106934,-0.97528076,0.011474609,-0.12670898,-1.0492554,0.0579834,0.08117676,-0.074279785,-0.27160645,0.67230225,-0.6295166,-0.20959473,-0.45922852,-1.3118896,-0.41448975,0.29779053,-0.807312,0.03289795,1.0618896
0.8125,52,-0.921875,0.007080078,-0.113464355,-1.0079346,0.020263672,-0.14050293,-1.03125,0.045837402,0.0791626,-0.08526611,-0.25274658,0.6513672,-0.70947266,-0.12646484,-0.34509277,-1.0419922,-0.35931396,0.95666504,0.28936768,0.5119629,0.6057129
0.828125,53,-1.0560303,-0.17492676,0.2074585,-1.1505127,-0.16467285,-0.21148682,-1.1450806,0.03173828,0.06726074,-0.07324219,-0.27062988,0.69329834,1.9553833,-1.052185,1.2596436,-1.6174316,0.39337158,0.47338867,1.918396,0.7133179,1.6607666
0.84375,54,-1.2232666,-0.63275146,0.1616211,-1.1464844,0.1328125,-0.3001709,-1.1450806,0.03173828,0.06726074,-0.16345215,-0.23687744,0.7341919,-1.7601929,-0.115600586,0.9868164,-1.645935,-0.12683105,-0.0099487305,1.918396,0.17077637,1.5110474
0.859375,55,-1.5106812,-0.7266846,0.09979248,-1.3706055,0.25610352,-0.07348633,-1.0432129,0.331604,0.465271,-0.1975708,-0.20513916,0.5625,-1.5445557,0.12670898,0.5482788,-1.434082,-0.7720947,-0.48931885,1.918396,-0.17443848,0.5098877
0.875,56,-1.4946289,-0.42144775,0.116760254,-1.5254517,0.08190918,0.074401855,-1.1450806,0.29022217,0.6468506,-0.12237549,-0.1515503,0.73321533,-1.2925415,-0.34405518,-0.5067749,-1.0898438,-0.80859375,-0.7970581,-0.07244873,0.115234375,0.7753906
0.890625,57,-1.3895264,-0.057495117,0.11279297,-1.7536621,0.23852539,0.34448242,-1.0492554,0.18518066,1.1400757,-0.14239502,-0.114868164,0.99072266,-0.5394287,-0.8425293,-1.2818604,-0.9747925,-0.33569336,-0.8444214,-0.83880615,0.45343018,0.8931885
0.90625,58,-1.2883911,0.42773438,0.1296997,-1.763855,0.09954834,0.6539917,-1.2409058,0.05999756,1.2363892,-0.25164795,-0.22692871,0.7261963,-0.2479248,0.09106445,-1.4293823,-0.62438965,0.11553955,-1.0032349,-0.5715332,0.31958008,0.8831787
0.921875,59,-1.0861206,0.22033691,0.36090088,-1.4439087,0.024169922,0.5317993,-1.2619019,-0.15203857,0.9763794,-0.25665283,-0.3222046,1.1374512,-0.91192627,1.2857666,-0.82507324,-1.098999,0.2199707,-0.8996582,-0.5227051,0.28979492,0.8931885
0.9375,60,-0.9439087,0.07165527,0.25927734,-1.2890625,0.17687988,0.3996582,-1.3287964,-0.03692627,0.59820557,-0.66259766,-0.4710083,1.1464844,-1.4747314,1.3964844,-0.7977905,-1.2110596,0.12438965,-0.7043457,-0.49835205,0.25506592,0.88720703
0.953125,61,-0.98895264,-0.018371582,0.13269043,-1.1688843,0.32659912,-0.16418457,-1.3816528,0.15692139,0.13671875,-0.13537598,0.47143555,1.5537109,-0.9402466,0.19000244,-0.7098999,-1.1081543,0.042663574,-0.5248413,-0.5196533,0.2144165,0.847229
0.96875,62,-1.1361694,-0.20227051,0.0579834,-1.4785767,0.34222412,-0.31396484,-1.5324097,0.44769287,-0.004211426,0.8518677,-0.42340088,1.5517578,-0.9139404,-0.3242798,-0.2904663,-0.93707275,-0.27752686,-0.29400635,-0.48205566,0.24414062,0.90515137
0.984375,63,-1.1311646,-0.4761963,-0.0038452148,-1.5356445,0.3128662,-0.40075684,-1.5284424,0.20135498,-0.23638916,0.49505615,-0.24682617,1.5567017,-1.0536499,-0.33618164,-0.016662598,-0.9859619,-0.25097656,-0.11450195,-0.473938,0.22827148,0.8792114
1.0,64,-0.9649658,-0.63275146,0.061950684,-1.4785767,0.26202393,-0.39282227,-1.3547363,0.14477539,-0.40411377,0.46795654,-0.5960083,1.5497437,-1.0212402,-0.20263672,0.14910889,-1.0144653,-0.2489624,-0.06915283,-0.48205566,0.1965332,0.88916016
1.015625,65,-0.791687,-0.63275146,0.13769531,-1.3094482,0.23852539,-0.40863037,-1.1530762,0.16900635,-0.54608154,0.47399902,-0.5057373,1.3491211,-0.97265625,-0.09289551,0.18847656,-0.9869995,-0.27459717,-0.01586914,-0.38446045,0.20648193,0.81329346
1.03125,66,-0.69158936,-0.4527588,0.085876465,-1.1464844,0.2189331,-0.39385986,-0.89746094,0.15289307,-0.6095581,0.4840088,-0.30334473,1.0635986,-0.9260864,-0.051330566,0.16119385,-1.0073853,-0.20562744,0.02355957,-0.41601562,0.25805664,0.88116455
1.046875,67,-0.66052246,-0.40478516,-0.02178955,-0.99468994,0.17297363,-0.36029053,-0.71380615,0.1831665,-0.59069824,0.5050659,-0.23388672,0.888916,-0.9463501,0.0020751953,0.08337402,-1.0063477,-0.06768799,0.02557373,-0.46984863,0.2630005,0.9081421
1.0625,68,-0.69659424,-0.37347412,-0.039733887,-0.9192505,0.11224365,-0.37609863,-0.60998535,0.16601562,-0.6185303,0.46594238,-0.15948486,0.7651367,-0.95648193,0.10687256,0.044006348,-0.993103,0.012084961,-0.04547119,-0.4647827,0.20050049,0.8432617
1.078125,69,-0.6765747,-0.31970215,-0.00579834,-0.86932373,0.08190918,-0.3395996,-0.54504395,0.15490723,-0.6135254,0.43792725,-0.11785889,0.71325684,-0.9544678,-0.0038452148,0.026794434,-0.9574585,-0.103149414,-0.055358887,-0.4749756,0.1697998,0.87420654
1.09375,70,-0.68859863,-0.29229736,-0.026733398,-0.86224365,-0.004211426,-0.352417,-0.51812744,0.10040283,-0.6453247,0.37573242,-0.12976074,0.7022705,-0.97875977,-0.14233398,-0.029785156,-0.9421997,-0.2647705,-0.111572266,-0.5237427,0.2659912,0.880188
1.109375,71,-0.7416382,-0.27270508,-0.08154297,-0.848999,-0.03942871,-0.33172607,-0.48516846,0.10040283,-0.690979,0.3015747,-0.12475586,0.7172241,-0.9342041,-0.09088135,-0.086364746,-0.9503174,-0.22039795,-0.15002441,-0.5095215,0.27392578,0.8552246
1.125,72,-0.82977295,-0.25024414,-0.1453247,-0.8652954,-0.045288086,-0.2824707,-0.55303955,0.080200195,-0.690979,0.11114502,-0.14959717,0.66833496,-0.89575195,0.055480957,-0.1237793,-0.98291016,-0.13861084,-0.11846924,-0.49017334,0.24713135,0.8352661
1.140625,73,-0.8417969,-0.20227051,-0.19519043,-0.8184204,-0.05114746,-0.2666626,-0.5220947,0.07611084,-0.72473145,-0.023132324,-0.13769531,0.7172241,-0.9503784,0.13061523,-0.17327881,-1.0073853,-0.1583252,-0.0602417,-0.5562744,0.2937622,0.82928467
1.15625,74,-0.8016968,-0.25708008,-0.11743164,-0.74401855,-0.04626465,-0.35736084,-0.4781494,0.051879883,-0.7663574,-0.040161133,-0.16845703,0.69226074,-0.9868164,0.015930176,-0.1348877,-0.963562,-0.18200684,-0.059265137,-0.44952393,0.21044922,0.8792114
1.171875,75,-0.7886963,-0.31188965,-0.06561279,-0.64624023,-0.05114746,-0.38104248,-0.43823242,0.07611084,-0.80804443,-0.09832764,-0.23986816,0.7471924,-0.98883057,-0.06713867,-0.07324219,-0.9645996,-0.2006836,-0.0079956055,-0.4932251,0.24414062,0.8552246
1.1875,76,-0.8167114,-0.35491943,-0.1383667,-0.62890625,-0.03942871,-0.43426514,-0.4501953,0.092285156,-0.80010986,-0.1875,-0.2626953,0.80804443,-0.9746704,0.17614746,-0.10253906,-1.0022583,-0.105163574,0.0078125,-0.4749756,0.23028564,0.8532715
1.203125,77,-0.8788452,-0.41357422,-0.203125,-0.6166992,-0.03161621,-0.42437744,-0.5140991,0.10644531,-0.8060913,-0.32885742,-0.31921387,0.8989258,-0.9625244,0.27105713,-0.16015625,-1.0114136,-0.012512207,0.08673096,-0.5074463,0.3394165,0.8322754
1.21875,78,-0.8657837,-0.46154785,-0.18121338,-0.58410645,-0.03161621,-0.4440918,-0.5700073,0.14477539,-0.80407715,-0.4350586,-0.41345215,1.008728,-0.9503784,0.19787598,-0.14697266,-0.9329834,0.11651611,0.04925537,-0.46984863,0.27191162,0.77337646
1.234375,79,-0.8527832,-0.43707275,-0.14935303,-0.5739136,0.06237793,-0.44018555,-0.72576904,0.12054443,-0.7504883,-0.6635742,-0.4710083,1.1025391,-0.9827881,0.1741333,-0.1105957,-0.92285156,0.1293335,0.04724121,-0.48205566,0.32751465,0.8233032
1.25,80,-0.8618164,-0.36273193,-0.19714355,-0.60040283,0.17199707,-0.44708252,-0.8395996,0.14477539,-0.7207031,-0.7838745,-0.59399414,1.2322998,-0.9746704,0.118774414,-0.17224121,-0.93914795,-0.004638672,-0.0079956055,-0.47192383,0.30566406,0.7973633
1.265625,81,-0.8607788,-0.32751465,-0.203125,-0.661499,0.30895996,-0.3395996,-1.017273,0.24578857,-0.5619507,-0.95526123,-0.536499,1.2781982,-1.0050659,-0.20166016,-0.10961914,-0.95336914,-0.17999268,-0.01586914,-0.5095215,0.2243042,0.84625244
1.28125,82,-0.8607788,-0.31188965,-0.18121338,-0.73895264,0.74053955,-0.199646,-1.1829834,0.39520264,-0.30389404,-1.0855713,-0.8043213,1.2432861,-0.8673706,-0.35986328,-0.13787842,-0.9259033,-0.18200684,-0.024780273,-0.527771,0.24017334,0.86120605
1.296875,83,-0.8447876,-0.27667236,-0.1652832,-0.92230225,0.9793701,0.052734375,-1.31781,0.29022217,0.0037231445,-1.3190918,-0.480896,1.3740234,-0.7783203,-0.26098633,-0.17834473,-0.9259033,-0.18591309,-0.08294678,-0.5064697,0.105285645,0.9011841
1.3125,84,-0.87683105,-0.21795654,-0.14733887,-1.1199951,0.9881592,0.381958,-1.350708,0.10443115,0.33917236,-1.361206,-0.036499023,0.85498047,-0.8643799,-0.122558594,-0.15307617,-0.9716797,-0.17211914,-0.18554688,-0.473938,0.11920166,0.85821533
1.328125,85,-0.8948364,-0.20227051,-0.099487305,-1.6151123,1.046875,1.3035889,-1.0442505,0.42144775,1.2542114,-1.3571777,0.23138428,-0.33288574,-0.8805542,-0.0038452148,-0.19952393,-1.0317993,-0.1583252,-0.18945312,-0.4749756,0.20251465,0.8712158
1.34375,86,-0.95092773,-0.20227051,-0.035705566,-1.7342529,0.8590088,1.6229858,-0.8006592,-0.03289795,1.3743286,-1.3582153,0.67181396,-1.4158936,-0.93621826,0.13061523,-0.34509277,-1.0256958,-0.12286377,-0.0947876,-0.4779663,0.24414062,0.89416504
1.359375,87,-1.0420532,-0.17492676,-0.23101807,-0.6044922,0.68670654,0.2991333,-1.104126,0.26800537,-0.2880249,-1.0023804,0.4069214,-0.1182251,-1.0445557,0.1583252,-0.33392334,-1.0430298,-0.124816895,0.00579834,-0.44140625,0.19256592,0.88220215
1.375,88,-0.98895264,-0.14752197,-0.3027954,-0.6574707,0.012451172,0.3031006,-0.751709,0.043823242,-0.121276855,-1.0855713,0.34246826,-0.47961426,-1.0748901,0.08319092,-0.29656982,-1.0267334,-0.0095825195,0.0413208,-0.46173096,0.16680908,0.9390869
1.390625,89,-0.89282227,-0.2374878,-0.30480957,-0.5270386,-0.116760254,0.0211792,-0.69384766,0.3305664,-0.36346436,-0.9702759,-0.24383545,-0.33184814,-1.1508179,0.06536865,-0.15710449,-1.0236206,-0.07659912,0.08081055,-0.4088745,0.20050049,0.8432617
1.40625,90,-0.89782715,-0.31188965,-0.3486328,-0.49035645,-0.54833984,0.050720215,-0.6179199,0.3265381,-0.42895508,-0.78686523,-0.5463867,-0.3109131,-1.1730957,-0.051330566,-0.16723633,-1.0786743,-0.2647705,0.0018920898,-0.5196533,0.12512207,0.9830322
1.421875,91,-0.9058838,-0.48010254,-0.4383545,-0.49035645,-0.6383667,0.09411621,-0.6409302,0.39624023,-0.42297363,-0.65057373,-0.675354,-0.24005127,-1.0759277,-0.23724365,-0.12677002,-1.1244507,-0.33172607,-0.013916016,-0.48712158,0.11920166,0.90911865
1.4375,92,-0.82873535,-0.5857544,-0.46221924,-0.5800171,-0.42694092,0.10498047,-0.7437134,0.39117432,-0.36346436,-0.692688,-0.36584473,-0.12023926,-0.975708,-0.30847168,-0.02166748,-1.0358887,-0.26275635,0.0078125,-0.53796387,0.107299805,0.8712158
1.453125,93,-0.82873535,-0.58184814,-0.4303589,-0.5922241,-0.059020996,0.059631348,-0.78863525,0.387146,-0.3157959,-0.7307739,0.06274414,-0.028442383,-1.0111084,-0.29956055,0.05206299,-1.00531,-0.2489624,0.071899414,-0.5237427,0.091430664,0.8981323
1.46875,94,-0.81274414,-0.4683838,-0.37756348,-1.388916,1.4109497,-0.20361328,-1.7620239,-0.21868896,1.7713013,-1.9785156,-1.1812744,1.5547485,-1.1072998,-0.16210938,-0.086364746,-0.9961548,-0.2824707,0.1005249,-0.51049805,0.08544922,0.85424805
1.484375,95,-0.86883545,-0.37835693,0.012084961,1.9135742,0.5830078,0.80682373,-1.9437256,-0.061157227,1.2979126,-0.44909668,-0.29144287,1.5567017,-1.0860596,-0.08691406,-0.089416504,-1.039917,-0.27062988,0.12615967,-0.5562744,0.12713623,0.8831787
1.5,96,-0.99694824,-0.21014404,0.12176514,-1.435791,0.5673218,0.07635498,-1.7740479,0.79504395,0.05340576,-0.5383301,0.66882324,1.5467529,-1.1832275,0.06732178,-0.13085938,-1.1519775,-0.16229248,0.11431885,-0.5633545,0.113220215,0.89715576
1.515625,97,-1.3093872,0.0012207031,-0.03173828,-0.99157715,0.6769409,-0.030090332,-1.0891724,0.31445312,0.2994995,0.060058594,-0.31225586,0.89294434,-1.335022,0.15240479,-0.11566162,-1.2344971,-0.051940918,0.16955566,-0.5796509,0.19360352,0.9071655
1.53125,98,-1.8661499,0.42382812,-0.49212646,-0.8286133,-0.074645996,0.22424316,-0.72180176,0.11450195,0.46820068,0.37176514,-0.55926514,0.5385742,-1.4585571,0.21765137,0.0025634766,-1.2904663,-0.16229248,0.25042725,-0.6253662,0.26202393,0.9191284
1.546875,99,-1.8471069,0.60772705,-0.3486328,-0.95288086,-0.6383667,0.35235596,-0.87353516,-0.43273926,0.43249512,0.2614746,-0.6793213,0.66534424,-1.4716797,0.16625977,0.15209961,-1.3475342,-0.36328125,0.3145752,-0.6203003,0.24316406,0.927124
1.5625,100,-1.3204346,0.08337402,0.17254639,-1.1098022,-0.48864746,0.11773682,-1.1251221,-0.3277588,0.30743408,-0.016113281,-0.46899414,0.89593506,-1.3795776,0.23742676,0.37445068,-1.3984375,-0.40264893,0.42010498,-0.7168579,0.38104248,0.95306396
1.578125,101,-0.9789429,-0.39013672,0.28118896,-1.0079346,0.05847168,0.0053710938,-1.0252686,0.043823242,0.29553223,0.052001953,-0.16345215,0.83203125,-1.3411255,0.20379639,0.78167725,-1.616394,-0.20562744,0.39050293,-0.9831543,0.8154907,1.1607056
1.59375,102,-0.8998413,-0.64056396,0.13171387,-1.0690308,0.1083374,-0.010375977,-1.0073242,0.10443115,0.35906982,0.08709717,-0.36584473,0.729187,-1.1548462,1.2207031E-4,0.4118042,-1.6550903,-0.051940918,0.16168213,-1.0126343,0.8800049,1.27948
1.609375,103,-0.98999023,-0.55841064,0.016113281,-0.9977417,-0.15686035,-0.06756592,-1.0162964,0.0034179688,0.1942749,0.07910156,-0.5652466,0.77911377,-1.1690063,-0.19372559,-0.005554199,-1.4738159,0.080078125,0.073913574,-1.0126343,0.8800049,1.27948
1.625,104,-1.0209961,-0.4605713,0.047973633,-0.9406738,-0.16467285,-0.041931152,-0.9593506,-0.024841309,0.17645264,0.121154785,-0.42041016,0.6992798,-1.2803955,0.10296631,-0.2420044,-1.210022,0.046569824,-0.520874,-1.3500977,-0.009765625,1.3203735
1.640625,105,-1.0109863,-0.34509277,0.063964844,-1.0130005,0.06628418,0.09802246,-0.90948486,0.023620605,0.38287354,0.11114502,-0.230896,0.68829346,-1.4848633,0.08319092,-0.6320801,-0.916687,-0.2883911,-0.9696655,-1.8969116,-0.23791504,1.4142456
1.65625,106,-0.9008789,-0.27270508,0.0041503906,-0.9834595,0.08288574,0.1315918,-0.88952637,0.007507324,0.36499023,0.13922119,-0.25671387,0.68530273,-1.4423218,-0.21746826,-0.9301758,-0.9503174,-0.5366821,-1.0732422,-1.9741211,0.57250977,1.5559692
1.671875,107,-0.7225952,-0.21795654,-0.029724121,-0.9671631,-0.019836426,0.038879395,-0.92944336,-0.004638672,0.24591064,0.07409668,-0.3916626,0.68829346,-1.2783813,-0.71984863,-0.8463135,-0.9268799,-0.62335205,-1.5783081,1.918396,1.8709106,-1.9558105
1.6875,108,-0.6725464,-0.0848999,0.06591797,-1.0038452,-0.049194336,0.13549805,-0.94140625,-0.028869629,0.30645752,0.101135254,-0.36883545,0.67230225,-1.2945557,-0.85040283,-0.4824829,-0.7914429,-0.30810547,-0.5317383,-0.18829346,1.3560791,0.6845703
1.703125,109,-0.7005615,-0.0770874,0.03704834,-0.9793701,-0.019836426,0.04876709,-0.9763794,-0.03289795,0.25585938,0.048034668,-0.4987793,0.87298584,-1.1720581,-0.5576782,-0.41375732,-0.67840576,0.0012817383,-0.35125732,0.17150879,0.6091919,0.55578613
1.71875,110,-0.8718262,-0.030090332,-0.053649902,-0.9814453,-0.033569336,0.011291504,-0.9873047,0.039794922,0.22802734,-0.064208984,-0.30633545,0.73620605,-1.0779419,-0.122558594,-0.35211182,-0.53582764,-0.1071167,-0.5307617,-0.018554688,0.08843994,0.82928467
1.734375,111,-1.085083,-0.022277832,-0.22106934,-0.9406738,0.034973145,0.0014648438,-0.94140625,0.051879883,0.24389648,0.039001465,-0.3112793,0.6503296,-1.1022339,0.07525635,-0.13690186,-0.4940796,-0.36920166,-0.7260742,-0.30010986,-0.10699463,1.1087646
1.75,112,-1.2162476,0.08337402,-0.2689209,-0.9793701,0.03692627,-0.06561279,-0.98931885,0.092285156,0.21612549,0.04699707,-0.328125,0.7022705,-1.1174316,0.19000244,-0.14294434,-0.43902588,-0.3642578,-0.82470703,-0.42822266,0.0041503906,1.2455444
1.765625,113,-1.123169,0.10491943,-0.21313477,-0.9814453,0.07409668,-0.053771973,-0.96435547,0.080200195,0.17248535,0.041992188,-0.26464844,0.6862793,-1.116394,0.0178833,-0.17022705,-0.43804932,-0.42926025,-0.7694702,-0.37939453,0.11920166,1.1207886
1.78125,114,-0.9268799,0.03643799,-0.06463623,-0.96307373,0.02709961,-0.09515381,-0.94537354,0.007507324,0.14465332,0.036010742,-0.26763916,0.66833496,-1.0424805,-0.1541748,-0.23999023,-0.4237671,-0.38690186,-0.70635986,-0.26556396,0.13903809,0.9890137
1.796875,115,-0.8097534,0.0012207031,-0.0018310547,-0.942688,0.042785645,-0.14245605,-0.9763794,0.06402588,0.10498047,0.014953613,-0.265625,0.69628906,-0.9301758,-0.21746826,-0.2409668,-0.47265625,-0.2736206,-0.58795166,-0.2919922,0.023986816,0.9640503
1.8125,116,-0.7666626,-0.037963867,-0.026733398,-0.942688,-0.011047363,-0.17993164,-0.97332764,0.023620605,0.0692749,-0.05822754,-0.29937744,0.68927,-0.9099121,-0.15814209,-0.22680664,-0.5469971,-0.26672363,-0.6865845,-0.4647827,-0.01965332,1.0009766
1.828125,117,-0.8618164,-0.037963867,-0.037719727,-0.9875488,-0.014953613,-0.14642334,-0.96539307,-0.006652832,0.08117676,-0.007080078,-0.2874756,0.67230225,-0.8309326,0.011962891,-0.2531128,-0.54907227,-0.39874268,-0.71813965,-0.68536377,-0.022644043,1.0668335
1.84375,118,-0.9268799,-0.022277832,-0.17022705,-0.97125244,0.024169922,-0.11682129,-0.9803467,0.007507324,0.10498047,0.025939941,-0.25671387,0.67230225,-0.78234863,0.025817871,-0.29656982,-0.51342773,-0.46472168,-0.65997314,-0.807312,0.0021362305,1.093811
1.859375,119,-1.0100098,0.03741455,-0.21710205,-0.97528076,0.01928711,-0.105041504,-0.9753418,0.0115356445,0.14465332,-0.003112793,-0.27160645,0.6633301,-0.725647,-0.043395996,-0.31781006,-0.5429077,-0.461792,-0.71813965,-0.836792,-0.13079834,1.0628662
1.875,120,-1.0159912,0.137146,-0.22906494,-0.98651123,0.0036621094,-0.08135986,-0.9763794,0.007507324,0.14068604,0.03100586,-0.29541016,0.66430664,-0.67303467,-0.039489746,-0.3480835,-0.55822754,-0.3947754,-0.6589966,-0.88861084,-0.24780273,1.1177368
1.890625,121,-0.9729614,0.1538086,-0.21807861,-0.94677734,0.02709961,-0.103027344,-0.9753418,0.016540527,0.14465332,0.008911133,-0.26464844,0.7022705,-0.6234131,0.03967285,-0.37939453,-0.60198975,-0.41845703,-0.67474365,-0.96588135,-0.25280762,1.2185669
1.90625,122,-0.8778076,0.12249756,-0.17523193,-0.9650879,0.011474609,-0.09710693,-0.9663696,0.019592285,0.14068604,-0.0010986328,-0.24084473,0.6583252,-0.65686035,-0.019714355,-0.42590332,-0.67633057,-0.39874268,-0.7605591,-1.157959,-0.2736206,1.4012451
1.921875,123,-0.8568115,0.05596924,-0.1652832,-0.9671631,-0.004211426,-0.105041504,-0.99035645,0.025634766,0.13275146,0.010925293,-0.27557373,0.64538574,-0.63256836,-0.13043213,-0.30462646,-0.7822876,-0.3918457,-0.66589355,-1.574707,-0.20617676,1.5499878
1.9375,124,-0.82977295,-0.006652832,-0.1772461,-0.9977417,0.021240234,-0.04486084,-0.99731445,0.023620605,0.20025635,0.024963379,-0.27557373,0.6114502,-0.57385254,-0.1897583,-0.12982178,-0.7944946,-0.3918457,-0.6135864,-1.9568481,-0.13079834,1.5369873
1.953125,125,-0.78967285,-0.041870117,-0.24298096,-0.972229,0.02709961,0.0211792,-0.98132324,0.023620605,0.18237305,-0.007080078,-0.2626953,0.63238525,-0.42401123,-0.29656982,0.03387451,-0.8657837,-0.35736084,-0.42321777,1.918396,-0.12182617,1.2485352
1.96875,126,-0.7886963,-0.049682617,-0.22705078,-1.0079346,0.032043457,0.04876709,-0.99035645,0.06604004,0.2121582,0.014953613,-0.21606445,0.68829346,-0.3491211,-0.23431396,0.20263672,-0.99005127,-0.40759277,-0.21118164,1.918396,-0.33215332,0.9230957
1.984375,127,-0.78570557,-0.0770874,-0.25097656,-0.9793701,0.12109375,0.029052734,-0.97332764,0.047851562,0.17645264,-0.032165527,-0.27160645,0.6333618,-0.4321289,-0.1383667,0.35723877,-1.0317993,-0.28442383,0.034423828,1.9252319,-0.37280273,0.46990967
