(1, 33489, 32650, 31099, array([ 2720.,   672., -6624.]), array([-25630., -25116.,  -8922.]), array([-233.,   37.,  482.]))
(1, 34438, 34651, 31099, array([ 3024.,   816., -6992.]), array([  4192.,  25305.,    187.]), array([-233.,   37.,  482.]))
(1, 35387, 35652, 31099, array([ 3152.,   896., -7040.]), array([ 4509.,  1858.,   202.]), array([-233.,   37.,  482.]))
(1, 36811, 36653, 35871, array([ 3120.,   976., -7056.]), array([ 4531.,  2026.,   229.]), array([-307.,  -19.,  436.]))
(1, 37760, 37654, 35871, array([ 3072.,   944., -6992.]), array([ 4529.,  2010.,   216.]), array([-307.,  -19.,  436.]))
(1, 39183, 38655, 38416, array([ 3088.,   976., -7104.]), array([ 4526.,  2016.,   222.]), array([-307.,  -19.,  436.]))
(1, 40133, 39656, 38416, array([ 3104.,   896., -7040.]), array([ 4556.,  2001.,   235.]), array([-307.,  -19.,  436.]))
(1, 41082, 40657, 40961, array([ 3056.,   912., -7040.]), array([ 4562.,  1964.,   221.]), array([-307.,  -16.,  439.]))
(1, 42506, 41657, 40961, array([ 3008.,   896., -7008.]), array([ 4542.,  1989.,   211.]), array([-307.,  -16.,  439.]))
(1, 43455, 43658, 43505, array([ 2992.,   864., -6928.]), array([ 4526.,  1990.,   217.]), array([-305.,  -18.,  439.]))
(1, 44404, 44663, 43505, array([ 2944.,   832., -6896.]), array([ 4508.,  1985.,   224.]), array([-305.,  -18.,  439.]))
(1, 45828, 45671, 43505, array([ 2928.,   704., -6896.]), array([ 4466.,  1969.,   187.]), array([-305.,  -18.,  439.]))
(1, 46777, 46679, 46050, array([ 2848.,   640., -6816.]), array([ 4343.,  1999.,   160.]), array([-305.,  -22.,  439.]))
(1, 48201, 47687, 46050, array([ 2912.,   640., -6720.]), array([ 4368.,  1984.,   138.]), array([-305.,  -22.,  439.]))
(1, 49150, 48695, 48595, array([ 2896.,   608., -6592.]), array([ 4405.,  1943.,    95.]), array([-307.,  -18.,  439.]))
(1, 50100, 49702, 48595, array([ 2896.,   576., -6528.]), array([ 4397.,  1891.,    48.]), array([-307.,  -18.,  439.]))
(1, 51524, 50710, 51140, array([ 2880.,   512., -6480.]), array([ 4427.,  1771.,    27.]), array([-311.,  -17.,  438.]))
(1, 52474, 51718, 51140, array([ 2880.,   576., -6448.]), array([ 4508.,  1693.,   -45.]), array([-311.,  -17.,  438.]))
(1, 53423, 53734, 53684, array([ 2832.,   592., -6368.]), array([ 4510.,  1505.,  -165.]), array([-308.,  -17.,  443.]))
(1, 54846, 54742, 53684, array([ 2848.,   656., -6288.]), array([ 4193.,  1295.,  -172.]), array([-308.,  -17.,  443.]))
(1, 55796, 55750, 53684, array([ 2832.,   656., -6192.]), array([ 3751.,  1047.,  -184.]), array([-308.,  -17.,  443.]))
(1, 56745, 56758, 56228, array([ 2848.,   656., -6160.]), array([ 3247.,   838.,  -175.]), array([-304.,  -20.,  437.]))
(1, 58169, 57766, 56228, array([ 2944.,   672., -6000.]), array([ 2800.,   663.,  -149.]), array([-304.,  -20.,  437.]))
(1, 59119, 58775, 58773, array([ 2944.,   704., -5856.]), array([ 2429.,   475.,  -164.]), array([-306.,  -19.,  439.]))
(1, 60542, 59783, 58773, array([ 2976.,   784., -5680.]), array([ 2151.,   339.,  -160.]), array([-306.,  -19.,  439.]))
(1, 61492, 60791, 61318, array([ 2944.,   752., -5616.]), array([ 1687.,   250.,  -105.]), array([-303.,  -18.,  439.]))
(1, 62441, 62807, 61318, array([ 2960.,   736., -5552.]), array([ 328.,  211.,   14.]), array([-303.,  -18.,  439.]))
(1, 63865, 63815, 63864, array([ 3072.,   608., -5392.]), array([ 560.,  246.,   -8.]), array([-306.,  -16.,  438.]))
(1, 64814, 64824, 63864, array([ 3056.,   560., -5312.]), array([ 626.,  311.,   -5.]), array([-306.,  -16.,  438.]))
(1, 228, 296, 63864, array([ 3072.,   544., -5216.]), array([ 626.,  339.,  -19.]), array([-306.,  -16.,  438.]))
(1, 1651, 1304, 873, array([ 3136.,   480., -5040.]), array([ 633.,  361.,  -48.]), array([-307.,  -15.,  438.]))
(1, 2601, 2312, 873, array([ 3200.,   464., -4976.]), array([ 580.,  506.,  -87.]), array([-307.,  -15.,  438.]))
(1, 4025, 3320, 3418, array([ 3344.,   416., -4896.]), array([ 567.,  605.,  -83.]), array([-312.,  -17.,  442.]))
(1, 4974, 4329, 3418, array([ 3392.,   464., -4832.]), array([ 493.,  693.,  -83.]), array([-312.,  -17.,  442.]))
(1, 5924, 5337, 5963, array([ 3440.,   448., -4672.]), array([ 408.,  779.,  -84.]), array([-310.,  -13.,  437.]))
(1, 7347, 7353, 5963, array([ 3376.,   368., -4464.]), array([ 332.,  955., -110.]), array([-310.,  -13.,  437.]))
(1, 8296, 8361, 8507, array([ 3344.,   352., -4400.]), array([  305.,  1066.,  -114.]), array([-310.,  -15.,  437.]))
(1, 9246, 9369, 8507, array([ 3360.,   384., -4416.]), array([  251.,  1167.,  -126.]), array([-310.,  -15.,  437.]))
(1, 10669, 10378, 8507, array([ 3344.,   368., -4368.]), array([  167.,  1260.,  -172.]), array([-310.,  -15.,  437.]))
(1, 11618, 11386, 11052, array([ 3424.,   320., -4288.]), array([   82.,  1351.,  -188.]), array([-313.,  -17.,  436.]))
(1, 13042, 12394, 11052, array([ 3424.,   368., -4048.]), array([   42.,  1455.,  -195.]), array([-313.,  -17.,  436.]))
(1, 13991, 13402, 13598, array([ 3424.,   288., -3952.]), array([  -28.,  1564.,  -164.]), array([-313.,  -17.,  437.]))
(1, 14941, 14410, 13598, array([ 3344.,   224., -3904.]), array([  -69.,  1649.,  -175.]), array([-313.,  -17.,  437.]))
(1, 16365, 15419, 16143, array([ 3280.,   160., -3808.]), array([  -20.,  1738.,  -173.]), array([-317.,  -18.,  434.]))
(1, 17314, 17435, 16143, array([ 3296.,   144., -3728.]), array([  -24.,  1957.,  -209.]), array([-317.,  -18.,  434.]))
(1, 18263, 18443, 16143, array([ 3312.,   112., -3696.]), array([   -9.,  2089.,  -223.]), array([-317.,  -18.,  434.]))
(1, 19688, 19451, 18688, array([ 3440.,   176., -3744.]), array([  -10.,  2213.,  -190.]), array([-320.,  -20.,  433.]))
(1, 20638, 20459, 18688, array([ 3584.,   160., -3760.]), array([   70.,  2334.,  -168.]), array([-320.,  -20.,  433.]))
(1, 21587, 21468, 21232, array([ 3664.,   144., -3776.]), array([  197.,  2474.,  -118.]), array([-319.,  -19.,  432.]))
(1, 23010, 22476, 21232, array([ 3808.,    80., -3696.]), array([  334.,  2661.,   -92.]), array([-319.,  -19.,  432.]))
(1, 23960, 23484, 23778, array([ 3920.,    80., -3712.]), array([  468.,  2817.,   -70.]), array([-326.,  -16.,  433.]))
(1, 25384, 24492, 23778, array([ 4096.,    96., -3680.]), array([  6.22000000e+02,   2.99400000e+03,   2.00000000e+00]), array([-326.,  -16.,  433.]))
(1, 26333, 26509, 26323, array([ 4256.,   144., -3648.]), array([  843.,  3326.,   142.]), array([-330.,  -18.,  428.]))
(1, 27282, 27517, 26323, array([ 4432.,   144., -3680.]), array([  914.,  3520.,   232.]), array([-330.,  -18.,  428.]))
(1, 28706, 28525, 26323, array([ 4656.,   192., -3632.]), array([  988.,  3704.,   301.]), array([-330.,  -18.,  428.]))
(1, 29655, 29533, 28870, array([ 4752.,   176., -3584.]), array([ 1061.,  3892.,   337.]), array([-335.,  -14.,  422.]))
(1, 30604, 30541, 28870, array([ 4784.,   240., -3504.]), array([ 1141.,  4037.,   393.]), array([-335.,  -14.,  422.]))
(1, 32028, 31549, 31414, array([ 4800.,   320., -3360.]), array([ 1091.,  4184.,   398.]), array([-338.,  -14.,  416.]))
(1, 32977, 32558, 31414, array([ 4816.,   384., -3312.]), array([ 1018.,  4277.,   384.]), array([-338.,  -14.,  416.]))
(1, 34401, 33566, 33960, array([ 4720.,   304., -3216.]), array([  993.,  4384.,   340.]), array([-352.,  -13.,  410.]))
